Rank,Name,Platform,Year,Month,Date,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,URL,New_Genre,Genre_2020
6043,Jam Sessions: Sing and Play Guitar (US sales),DS,2007.0,Sep,11.0,undefined,Ubisoft  ,Plato  ,,,0.38,0.0,,,0.38,https://www.vgchartz.com/game/7378/jam-sessions-sing-and-play-guitar-us-sales/?region=All,Misc,Misc
6044,Mobile Suit Gundam: Giren no Yabou Zeon Dokuritsu Sensouden,PS2,2002.0,May,2.0,undefined,Bandai  ,Bandai  ,,,,,0.38,,0.38,https://www.vgchartz.com/game/3809/mobile-suit-gundam-giren-no-yabou-zeon-dokuritsu-sensouden/?region=All,Strategy,Strategy
6045,Ice Age,GBA,2002.0,Mar,18.0,undefined,Ubisoft  ,A2M  ,4.2,,0.27,0.1,,0.01,0.38,https://www.vgchartz.com/game/14955/ice-age/?region=All,Action,Action
6046,Naruto Shippuden: Ultimate Ninja Heroes 3,PSP,2010.0,May,11.0,undefined,Namco Bandai  ,CyberConnect2  ,,,0.13,0.04,0.19,0.03,0.38,https://www.vgchartz.com/game/39346/naruto-shippuden-ultimate-ninja-heroes-3/?region=All,Fighting,Fighting
6047,Just Dance 4,WiiU,2012.0,Nov,18.0,undefined,Ubisoft  ,Ubisoft  ,,,0.21,0.14,,0.03,0.38,https://www.vgchartz.com/game/70773/just-dance-4/?region=All,Misc,Misc
6048,Sega Superstars Tennis,PS2,2008.0,Mar,18.0,undefined,Sega  ,Sumo Digital  ,6.9,,0.1,0.0,,0.28,0.38,https://www.vgchartz.com/game/14442/sega-superstars-tennis/?region=All,Sports,Sports
6049,Headhunter,PS2,2002.0,May,9.0,undefined,Sega  ,Amuze  ,,,0.19,0.15,,0.05,0.38,https://www.vgchartz.com/game/25857/headhunter/?region=All,Action,Action
6050,Lego Marvel Super Heroes: Universe in Peril,DS,2013.0,Oct,22.0,undefined,Warner Bros. Interactive Entertainment  ,TT Fusion  ,,,0.22,0.13,,0.03,0.38,https://www.vgchartz.com/game/71344/lego-marvel-super-heroes-universe-in-peril/?region=All,undefined,Action
6051,Shin Megami Tensei: Devil Summoner,SAT,1995.0,Dec,25.0,undefined,Atlus  ,Atlus Co.  ,,,,,0.38,,0.38,https://www.vgchartz.com/game/4301/shin-megami-tensei-devil-summoner/?region=All,Role-Playing,Role-Playing
6052,Brunswick Pro Bowling,Wii,2007.0,Aug,21.0,undefined,Crave Entertainment  ,Point of View  ,,,0.35,0.01,,0.03,0.38,https://www.vgchartz.com/game/7205/brunswick-pro-bowling/?region=All,Sports,Sports
6053,Marvel Nemesis: Rise of the Imperfects,GC,2005.0,Sep,20.0,undefined,Electronic Arts  ,Nihilistic Software  ,6.0,,0.3,0.08,,0.01,0.38,https://www.vgchartz.com/game/5322/marvel-nemesis-rise-of-the-imperfects/?region=All,Fighting,Fighting
6054,Saints Row: The Third,PC,2011.0,Nov,15.0,undefined,THQ  ,Volition Inc.  ,8.3,,0.16,0.16,,0.05,0.38,https://www.vgchartz.com/game/33323/saints-row-the-third/?region=All,Action,Action
6055,ESPN Extreme Games,PS,1995.0,Jan,1.0,undefined,Sony Computer Entertainment  ,Sony Interactive Studios America  ,,,0.11,0.08,0.17,0.03,0.38,https://www.vgchartz.com/game/3213/espn-extreme-games/?region=All,Sports,Sports
6056,Ghost Trick: Phantom Detective,DS,2011.0,Jan,11.0,undefined,Capcom  ,Capcom  ,8.2,,0.17,0.08,0.12,0.02,0.38,https://www.vgchartz.com/game/38431/ghost-trick-phantom-detective/?region=All,Adventure,Adventure
6057,Ninja: Shadow of Darkness,PS,1998.0,Sep,30.0,undefined,Eidos Interactive  ,Unknown  ,,,0.21,0.14,,0.02,0.38,https://www.vgchartz.com/game/1656/ninja-shadow-of-darkness/?region=All,Action,Action
6058,SD Gundam G Generation-F,PS,2000.0,Aug,3.0,undefined,Bandai  ,Bandai  ,,,,,0.36,0.02,0.38,https://www.vgchartz.com/game/4249/sd-gundam-g-generation-f/?region=All,Strategy,Strategy
6059,Bratz: Rock Angelz,PS2,2005.0,Oct,6.0,undefined,THQ  ,Blitz Games  ,,,0.19,0.15,,0.05,0.38,https://www.vgchartz.com/game/4904/bratz-rock-angelz/?region=All,Misc,Misc
6060,FlatOut,PS2,2005.0,Jul,12.0,undefined,Empire Interactive  ,Bugbear Entertainment  ,,,0.19,0.15,,0.05,0.38,https://www.vgchartz.com/game/5115/flatout/?region=All,Racing,Racing
6061,Ice Age: Dawn of the Dinosaurs,DS,2009.0,Jun,30.0,undefined,Activision  ,Artificial Mind and Movement  ,5.0,,0.2,0.15,,0.04,0.38,https://www.vgchartz.com/game/36106/ice-age-dawn-of-the-dinosaurs/?region=All,Action,Action
6062,Phoenix Wright: Ace Attorney - Dual Destinies,3DS,2014.0,Jan,1.0,undefined,Unknown  ,Capcom  ,8.1,,,,0.38,,0.38,https://www.vgchartz.com/game/74844/phoenix-wright-ace-attorney-dual-destinies/?region=All,Adventure,Adventure
6063,Iron Man 2,PSP,2010.0,May,4.0,undefined,Sega  ,"Sega Studios, San Francisco  ",,,0.18,0.13,,0.08,0.38,https://www.vgchartz.com/game/41057/iron-man-2/?region=All,Action,Action
6064,SSX 3,GC,2003.0,Oct,20.0,undefined,EA Sports BIG   ,EA Canada  ,9.5,,0.29,0.08,,0.01,0.38,https://www.vgchartz.com/game/2176/ssx-3/?region=All,Sports,Sports
6065,NCAA Football 11,PS2,2010.0,Jul,13.0,undefined,EA Sports  ,EA Tiburon  ,6.4,,0.19,0.15,,0.05,0.38,https://www.vgchartz.com/game/45853/ncaa-football-11/?region=All,Sports,Sports
6066,Sesame Street: Elmo's A-to-Zoo Adventure,Wii,2010.0,Oct,20.0,undefined,Warner Bros. Interactive  ,Black Lantern Studios  ,,,0.35,,,0.03,0.38,https://www.vgchartz.com/game/47271/sesame-street-elmos-a-to-zoo-adventure/?region=All,Misc,Misc
6067,Disney's Lilo & Stitch 2: Hamsterveil Havoc,GBA,2004.0,Oct,12.0,undefined,Buena Vista  ,Climax  ,,,0.27,0.1,,0.01,0.38,https://www.vgchartz.com/game/26745/disneys-lilo-amp-stitch-2-hamsterveil-havoc/?region=All,undefined,Action
6068,FIFA 13,PSP,2012.0,Sep,25.0,undefined,EA Sports  ,EA Canada  ,,,0.06,0.22,0.02,0.08,0.38,https://www.vgchartz.com/game/70891/fifa-13/?region=All,undefined,Sports
6069,Rayman Legends,XOne,2014.0,Feb,18.0,undefined,Ubisoft  ,Ubisoft Montpellier  ,,,0.13,0.22,,0.03,0.38,https://www.vgchartz.com/game/78923/rayman-legends/?region=All,Platform,Platform
6070,Risk: Global Domination,PS2,2003.0,Nov,5.0,undefined,Atari  ,Cyberlore Studios  ,,,0.19,0.15,,0.05,0.38,https://www.vgchartz.com/game/1908/risk-global-domination/?region=All,Strategy,Strategy
6071,Bloody Trapland,PC,,,,undefined,Unknown  ,2Play  ,,,,,,,,https://www.vgchartz.com/game/223489/bloody-trapland/?region=All,undefined,Platform
6072,Tamagotchi Connection: Corner Shop 3,DS,2008.0,Jun,17.0,undefined,Namco Bandai  ,NanaOn-Sha  ,,,0.06,0.0,0.31,0.01,0.38,https://www.vgchartz.com/game/7542/tamagotchi-connection-corner-shop-3/?region=All,Simulation,Simulation
6073,Tales of Hearts R,PSV,2014.0,Nov,11.0,undefined,Namco Bandai Games  ,7thChord  ,,,0.11,0.12,0.09,0.07,0.38,https://www.vgchartz.com/game/71739/tales-of-hearts-r/?region=All,undefined,Role-Playing
6074,Mobile Suit Gundam version 2.0,PS,1996.0,Mar,29.0,undefined,Bandai  ,Unknown  ,,,,,0.36,0.02,0.38,https://www.vgchartz.com/game/3804/mobile-suit-gundam-version-20/?region=All,Action,Action
6075,Grandia Xtreme,PS2,2002.0,Sep,30.0,undefined,Enix  ,Game Arts  ,6.7,,0.07,0.05,0.25,0.02,0.38,https://www.vgchartz.com/game/3429/grandia-xtreme/?region=All,Role-Playing,Role-Playing
6076,Virtua Tennis 2009,PS3,2009.0,Jun,9.0,undefined,Sega  ,Sumo Digital  ,6.6,,0.09,0.22,,0.06,0.38,https://www.vgchartz.com/game/31404/virtua-tennis-2009/?region=All,Sports,Sports
6077,Silent Scope,PS2,2000.0,Oct,23.0,undefined,Konami  ,KCET  ,,,0.19,0.15,,0.05,0.38,https://www.vgchartz.com/game/23684/silent-scope/?region=All,Shooter,Shooter
6078,Final Fantasy Adventure,GB,1991.0,Nov,1.0,undefined,Square  ,Square  ,9.0,,,,0.38,,0.38,https://www.vgchartz.com/game/4276/final-fantasy-adventure/?region=All,Role-Playing,Role-Playing
6079,Dora The Explorer: Dora Saves the Snow Princess,PS2,2008.0,Oct,27.0,undefined,2K Play  ,High Voltage Software  ,,,0.19,0.15,,0.05,0.38,https://www.vgchartz.com/game/28557/dora-the-explorer-dora-saves-the-snow-princess/?region=All,Platform,Platform
6080,The Incredible Hulk,PS2,2008.0,Jun,5.0,undefined,Sega  ,Edge of Reality  ,,,0.32,0.01,,0.05,0.38,https://www.vgchartz.com/game/14805/the-incredible-hulk/?region=All,Action,Action
6081,Mercenaries 2: World in Flames,PS2,2008.0,Aug,31.0,undefined,Electronic Arts  ,Pi Studios  ,,,0.21,0.0,0.0,0.17,0.38,https://www.vgchartz.com/game/21590/mercenaries-2-world-in-flames/?region=All,Shooter,Shooter
6082,FIFA 14,PC,2013.0,Sep,24.0,undefined,EA Sports  ,EA Canada  ,,,0.01,0.35,,0.02,0.38,https://www.vgchartz.com/game/72083/fifa-14/?region=All,Sports,Sports
6083,Tokimeki Memorial: Forever with You,SAT,1996.0,Jul,19.0,undefined,Konami  ,Konami  ,,,,,0.38,,0.38,https://www.vgchartz.com/game/4600/tokimeki-memorial-forever-with-you/?region=All,Simulation,Simulation
6084,MediEvil II,PS,2000.0,Apr,30.0,undefined,Sony Computer Entertainment  ,SCEE  ,,,0.21,0.14,,0.02,0.38,https://www.vgchartz.com/game/1302/medievil-ii/?region=All,Action,Action
6085,Hunter: The Reckoning,XB,2002.0,May,21.0,undefined,Interplay  ,High Voltage Software  ,7.8,,0.28,0.08,,0.01,0.38,https://www.vgchartz.com/game/1004/hunter-the-reckoning/?region=All,Action,Action
6086,MX vs. ATV Untamed,PS2,2007.0,Dec,17.0,undefined,THQ  ,Rainbow Studios  ,,,0.32,0.01,,0.05,0.38,https://www.vgchartz.com/game/13522/mx-vs-atv-untamed/?region=All,Racing,Racing
6087,The Vanishing of Ethan Carter,PC,2014.0,Sep,26.0,undefined,The Astronauts  ,The Astronauts  ,8.7,,,,,,,https://www.vgchartz.com/game/83454/the-vanishing-of-ethan-carter/?region=All,undefined,Adventure
6088,Rogue Trip: Vacation 2012,PS,1998.0,Sep,30.0,undefined,GT Interactive  ,SingleTrac  ,,,0.21,0.14,,0.02,0.38,https://www.vgchartz.com/game/12818/rogue-trip-vacation-2012/?region=All,Racing,Racing
6089,Dai-4-Ji Super Robot Taisen,SNES,1995.0,Mar,17.0,undefined,Banpresto  ,Banpresto  ,,,,,0.38,,0.38,https://www.vgchartz.com/game/4462/dai-4-ji-super-robot-taisen/?region=All,Strategy,Strategy
6090,Just Dance 2016,XOne,2015.0,Oct,20.0,undefined,Ubisoft  ,Ubisoft Paris  ,,,0.3,0.04,,0.04,0.38,https://www.vgchartz.com/game/85744/just-dance-2016/?region=All,Misc,Misc
6091,Castlevania: Lords of Shadow - Ultimate Edition,PC,,,,undefined,Unknown  ,Mercury Steam  ,,,,,,,,https://www.vgchartz.com/game/223490/castlevania-lords-of-shadow-ultimate-edition/?region=All,undefined,Action-Adventure
6092,Cabela's Dangerous Hunts 2009,Wii,2008.0,Sep,23.0,undefined,Activision  ,Activision  ,,,0.35,,,0.03,0.38,https://www.vgchartz.com/game/27445/cabelas-dangerous-hunts-2009/?region=All,Sports,Sports
6093,Scribblenauts: Unlimited,WiiU,2012.0,Nov,18.0,undefined,Warner Bros. Interactive Entertainment  ,5TH Cell  ,7.0,,0.25,0.1,,0.04,0.38,https://www.vgchartz.com/game/70770/scribblenauts-unlimited/?region=All,Action,Action
6094,Pro Evolution Soccer 2011 3D,3DS,2011.0,Mar,25.0,undefined,Konami  ,Konami  ,7.5,,0.11,0.13,0.11,0.02,0.38,https://www.vgchartz.com/game/49641/pro-evolution-soccer-2011-3d/?region=All,Sports,Sports
6095,Persona 4: Dancing All Night,PSV,2015.0,Sep,29.0,undefined,Atlus  ,Dingo Inc.  ,,,0.12,0.04,0.16,0.05,0.38,https://www.vgchartz.com/game/77369/persona-4-dancing-all-night/?region=All,Misc,Misc
6096,Pokémon Channel,GC,2003.0,Dec,1.0,undefined,Nintendo  ,Ambrella  ,5.2,,0.24,0.06,0.07,0.01,0.38,https://www.vgchartz.com/game/1760/pokemon-channel/?region=All,undefined,Adventure
6097,Taiko no Tatsujin Portable DX,PSP,2011.0,Jul,14.0,undefined,Namco Bandai  ,Namco Bandai Games  ,,,,,0.38,,0.38,https://www.vgchartz.com/game/50865/taiko-no-tatsujin-portable-dx/?region=All,Misc,Misc
6098,NBA 2K7,PS3,2006.0,Nov,13.0,undefined,2K Sports  ,Visual Concepts  ,8.1,,0.3,0.04,,0.03,0.38,https://www.vgchartz.com/game/5438/nba-2k7/?region=All,Sports,Sports
6099,Need for Speed: Nitro,DS,2009.0,Nov,2.0,undefined,Electronic Arts  ,EA Montreal  ,7.2,,0.21,0.13,,0.04,0.38,https://www.vgchartz.com/game/31152/need-for-speed-nitro/?region=All,Racing,Racing
6100,The Dog Island,Wii,2008.0,May,6.0,undefined,Ubisoft  ,Yuke's Media Creations  ,,,0.34,0.01,,0.03,0.38,https://www.vgchartz.com/game/12928/the-dog-island/?region=All,Adventure,Adventure
6101,Rebel Galaxy,PC,2016.0,Jan,1.0,undefined,Double Damage Games  ,Double Damage Games  ,,,,,,,,https://www.vgchartz.com/game/84708/rebel-galaxy/?region=All,undefined,Simulation
6102,Mobile Suit Gundam: Extreme Vs,PS3,2014.0,Jan,30.0,undefined,Namco Bandai Games  ,Namco Bandai  ,,,,,0.38,,0.38,https://www.vgchartz.com/game/64295/mobile-suit-gundam-extreme-vs/?region=All,undefined,Action
6103,Tiger Woods PGA Tour 08,PSP,2007.0,Aug,28.0,undefined,Electronic Arts  ,EA Tiburon  ,7.5,,0.14,0.15,,0.09,0.38,https://www.vgchartz.com/game/7235/tiger-woods-pga-tour-08/?region=All,Sports,Sports
6104,Moto Racer World Tour,PS,2000.0,Nov,6.0,undefined,Infogrames  ,Delphine Software International  ,,,0.21,0.14,,0.02,0.38,https://www.vgchartz.com/game/50646/moto-racer-world-tour/?region=All,Racing,Racing
6105,Hatsune Miku: Project Mirai DX,3DS,2015.0,Sep,8.0,undefined,Sega  ,Sega  ,7.5,,0.2,0.04,0.11,0.03,0.38,https://www.vgchartz.com/game/85054/hatsune-miku-project-mirai-dx/?region=All,Misc,Misc
6106,NCAA Final Four 2000,PS,1999.0,Oct,31.0,undefined,989 Sports  ,989 Sports  ,,,0.21,0.14,,0.02,0.38,https://www.vgchartz.com/game/42803/ncaa-final-four-2000/?region=All,Sports,Sports
6107,Devil May Cry HD Collection,X360,2012.0,Apr,3.0,undefined,Capcom  ,Capcom  ,,,0.28,0.11,0.01,0.04,0.44,https://www.vgchartz.com/game/64847/devil-may-cry-hd-collection/?region=All,Action,Action
6108,Cogs,PC,2009.0,Apr,14.0,undefined,Lazy 8 Studios  ,Lazy 8 Studios  ,7.5,,,,,,,https://www.vgchartz.com/game/42128/cogs/?region=All,undefined,Puzzle
6109,Madagascar: Escape 2 Africa,PS2,2008.0,Nov,4.0,undefined,Activision  ,Idol Minds  ,,,0.12,0.0,,0.26,0.38,https://www.vgchartz.com/game/28746/madagascar-escape-2-africa/?region=All,Action,Action
6110,Doom (2016),PC,2016.0,May,13.0,undefined,Bethesda Softworks  ,id Software  ,,,0.11,0.24,,0.03,0.38,https://www.vgchartz.com/game/31786/doom-2016/?region=All,Shooter,Shooter
6111,Scooby-Doo! and the Spooky Swamp,DS,2010.0,Sep,14.0,undefined,Warner Bros. Interactive  ,Torus Games  ,,,0.25,0.1,,0.03,0.38,https://www.vgchartz.com/game/45304/scooby-doo-and-the-spooky-swamp/?region=All,Action,Action
6112,Dancing with the Stars: We Dance!,Wii,2008.0,Oct,21.0,undefined,Activision  ,Zoe Mode  ,,,0.35,,,0.03,0.38,https://www.vgchartz.com/game/28009/dancing-with-the-stars-we-dance/?region=All,Misc,Misc
6113,Magic: The Gathering - Duels of the Planeswalkers 2012,PC,2011.0,Jun,15.0,undefined,Wizards of the Coast  ,Stainless Games  ,8.0,,,,,,,https://www.vgchartz.com/game/50540/magic-the-gathering-duels-of-the-planeswalkers-2012/?region=All,undefined,Strategy
6114,Hangman,2600,2078.0,Jan,1.0,undefined,Atari  ,Atari  ,,,0.35,0.02,,0.0,0.38,https://www.vgchartz.com/game/20301/hangman/?region=All,Puzzle,Puzzle
6115,Petz Rescue: Wildlife Vet,DS,2008.0,Oct,28.0,undefined,Ubisoft  ,Virtual Toys / Lexis Numerique  ,,,0.35,0.0,,0.03,0.38,https://www.vgchartz.com/game/26204/petz-rescue-wildlife-vet/?region=All,Simulation,Simulation
6116,Paws & Claws: Pampered Pets,DS,2009.0,Jan,5.0,undefined,THQ  ,Radon Labs GmbH  ,,,0.35,,,0.03,0.38,https://www.vgchartz.com/game/28674/paws-amp-claws-pampered-pets/?region=All,Simulation,Simulation
6117,Guitar Hero Live,PS3,2015.0,Oct,20.0,undefined,Activision  ,FreeStyleGames  ,,,0.16,0.16,,0.06,0.38,https://www.vgchartz.com/game/85383/guitar-hero-live/?region=All,Misc,Misc
