Rank,Name,Platform,Year,Month,Date,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,URL,New_Genre,Genre_2020
8030,Marvel: Ultimate Alliance 2,PSP,2009.0,Sep,15.0,undefined,Activision  ,Savage Entertainment  ,,,0.17,0.04,,0.04,0.25,https://www.vgchartz.com/game/34459/marvel-ultimate-alliance-2/?region=All,Role-Playing,Role-Playing
8031,UEFA Euro 2008 Austria-Switzerland,PSP,2008.0,May,19.0,undefined,Electronic Arts  ,Unknown  ,6.9,,0.06,0.13,,0.06,0.25,https://www.vgchartz.com/game/16826/uefa-euro-2008-austria-switzerland/?region=All,Sports,Sports
8032,Jonah Lomu Rugby Challenge,PS3,,,,undefined,Home Entertainment Suppliers  ,Sidhe Interactive  ,,,,0.2,,0.05,0.25,https://www.vgchartz.com/game/64667/jonah-lomu-rugby-challenge/?region=All,Sports,Sports
8033,Disgaea 2: Dark Hero Days,PSP,2009.0,Sep,8.0,undefined,NIS America  ,Nippon Ichi Software  ,8.1,,0.1,0.01,0.12,0.02,0.25,https://www.vgchartz.com/game/30331/disgaea-2-dark-hero-days/?region=All,Role-Playing,Role-Playing
8034,Black Panther: Yakuza New Chapter,PSP,2010.0,Sep,22.0,undefined,Sega  ,Amusement Vision  ,,,,,0.29,,0.29,https://www.vgchartz.com/game/44774/black-panther-yakuza-new-chapter/?region=All,undefined,Action-Adventure
8035,Danganronpa V3: Killing Harmony,PS4,2017.0,Sep,26.0,undefined,NIS America  ,Spike Chunsoft  ,,,0.09,0.05,0.07,0.03,0.25,https://www.vgchartz.com/game/153615/danganronpa-v3-killing-harmony/?region=All,undefined,Adventure
8036,F1 Pole Position 64,N64,1997.0,Sep,30.0,undefined,Ubisoft  ,Human Entertainment  ,,,0.11,0.13,,0.01,0.25,https://www.vgchartz.com/game/701/f1-pole-position-64/?region=All,Racing,Racing
8037,Fox Sports College Hoops '99,N64,1998.0,Nov,23.0,undefined,Fox Interactive  ,"Z-Axis, Ltd.  ",,,0.2,0.05,,0.0,0.25,https://www.vgchartz.com/game/795/fox-sports-college-hoops-99/?region=All,Sports,Sports
8038,Gex 64: Enter the Gecko,N64,1998.0,Aug,31.0,undefined,Midway Games  ,Realtime Associates  ,,,0.2,0.05,,0.0,0.25,https://www.vgchartz.com/game/853/gex-64-enter-the-gecko/?region=All,Action,Action
8039,Hollow Knight,NS,2018.0,Jun,12.0,undefined,Team Cherry  ,Team Cherry  ,,10.0,,,,,,https://www.vgchartz.com/game/221090/hollow-knight/?region=All,undefined,Action-Adventure
8040,Hybrid Heaven,N64,1999.0,Sep,1.0,undefined,Konami  ,KCEO  ,7.0,,0.16,0.04,0.05,0.0,0.25,https://www.vgchartz.com/game/1007/hybrid-heaven/?region=All,Role-Playing,Role-Playing
8041,Kamiko,NS,2017.0,Apr,27.0,undefined,Flyhigh Works  ,Skipmore  ,,,,,,,,https://www.vgchartz.com/game/220813/kamiko/?region=All,undefined,Action-Adventure
8042,MRC: Multi-Racing Championship,N64,1997.0,Aug,31.0,undefined,Ocean  ,Genki  ,,,0.2,0.05,,0.0,0.25,https://www.vgchartz.com/game/1444/mrc-multi-racing-championship/?region=All,Racing,Racing
8043,NBA Courtside 2 featuring Kobe Bryant,N64,1999.0,Nov,8.0,undefined,Nintendo  ,Left Field Productions  ,,,0.2,0.05,,0.0,0.25,https://www.vgchartz.com/game/1512/nba-courtside-2-featuring-kobe-bryant/?region=All,Sports,Sports
8044,NBA Showtime: NBA on NBC,N64,1999.0,Nov,17.0,undefined,Midway Games  ,Eurocom Entertainment Software  ,,,0.23,0.02,,0.0,0.25,https://www.vgchartz.com/game/5457/nba-showtime-nba-on-nbc/?region=All,Sports,Sports
8045,Persona Q: Shadow of the Labyrinth,3DS,2014.0,Nov,25.0,undefined,Atlus  ,Atlus  ,8.3,,0.37,0.07,0.27,0.05,0.76,https://www.vgchartz.com/game/77370/persona-q-shadow-of-the-labyrinth/?region=All,Role-Playing,Role-Playing
8046,Tony Hawk's Proving Ground,Wii,2007.0,Oct,15.0,undefined,Activision  ,Page 44  ,,,0.22,0.01,,0.02,0.25,https://www.vgchartz.com/game/12305/tony-hawks-proving-ground/?region=All,Sports,Sports
8047,Wayne Gretzky's 3D Hockey '98,N64,1997.0,Dec,3.0,undefined,Midway Games  ,Software Creations  ,,,0.23,0.02,,0.0,0.25,https://www.vgchartz.com/game/2647/wayne-gretzkys-3d-hockey-98/?region=All,Sports,Sports
8048,Wheel of Fortune,N64,1997.0,Dec,2.0,undefined,Take-Two Interactive  ,GameTek  ,,,0.2,0.05,,0.0,0.25,https://www.vgchartz.com/game/5981/wheel-of-fortune/?region=All,Misc,Misc
8049,World War Z,PC,2019.0,Apr,16.0,undefined,Focus Home Interactive  ,Saber Interactive  ,,,,,,,,https://www.vgchartz.com/game/223933/world-war-z/?region=All,undefined,Shooter
8050,Cars,X360,2006.0,Oct,23.0,undefined,THQ  ,Rainbow Studios  ,7.0,,0.22,0.01,,0.02,0.25,https://www.vgchartz.com/game/4947/cars/?region=All,Racing,Racing
8051,Streamline,PC,2016.0,Sep,30.0,undefined,Proletariat Inc.  ,Proletariat Inc.  ,,,,,,,,https://www.vgchartz.com/game/223609/streamline/?region=All,undefined,Sports
8052,Karaoke Joysound Wii,WW,2009.0,Jul,29.0,undefined,Hudson Soft  ,Xing Inc.  ,,,0.0,,0.25,,0.25,https://www.vgchartz.com/game/36821/karaoke-joysound-wii/?region=All,Misc,Misc
8053,Big Beach Sports 2,Wii,2010.0,Jul,6.0,undefined,THQ  ,Jet Black Games  ,,,0.11,0.12,,0.03,0.25,https://www.vgchartz.com/game/44358/big-beach-sports-2/?region=All,Sports,Sports
8054,Dragon Quest Heroes II: Twin Kings and the Prophecy's End,PSV,2016.0,May,27.0,undefined,Square Enix  ,Omega Force  ,,,,,0.25,,0.25,https://www.vgchartz.com/game/85807/dragon-quest-heroes-ii-twin-kings-and-the-prophecys-end/?region=All,Action,Action
8055,The Elder Scrolls IV: Oblivion,PC,2009.0,Jul,7.0,undefined,Take-Two Interactive  ,Bethesda Softworks  ,9.2,,0.01,0.21,,0.04,0.25,https://www.vgchartz.com/game/7312/the-elder-scrolls-iv-oblivion/?region=All,Role-Playing,Role-Playing
8056,The Mummy: Tomb of the Dragon Emperor,PS2,2008.0,Jul,22.0,undefined,Sierra Entertainment  ,Eurocom Entertainment Software  ,,,0.12,0.1,,0.03,0.25,https://www.vgchartz.com/game/22520/the-mummy-tomb-of-the-dragon-emperor/?region=All,Action,Action
8057,Def Jam Vendetta,GC,2003.0,Mar,31.0,undefined,EA Sports BIG   ,Aki Corporation  ,8.8,,0.19,0.05,,0.01,0.25,https://www.vgchartz.com/game/498/def-jam-vendetta/?region=All,Fighting,Fighting
8058,Chaos on Deponia,PC,2012.0,Nov,6.0,undefined,Daedalic Entertainment  ,Daedalic Entertainment  ,,,,,,,,https://www.vgchartz.com/game/71025/chaos-on-deponia/?region=All,undefined,Adventure
8059,Scooby-Doo! Unmasked,PS2,2005.0,Sep,12.0,undefined,THQ  ,Artificial Mind and Movement  ,,,0.12,0.1,,0.03,0.25,https://www.vgchartz.com/game/5669/scooby-doo-unmasked/?region=All,Platform,Platform
8060,Penny Racers,PS,1996.0,Oct,1.0,undefined,Sony Computer Entertainment  ,Tamsoft  ,,,,,0.23,0.02,0.25,https://www.vgchartz.com/game/2991/penny-racers/?region=All,Racing,Racing
8061,Spider-Man: Edge of Time,X360,2011.0,Oct,4.0,undefined,Activision  ,Beenox  ,5.8,,0.18,0.05,,0.02,0.25,https://www.vgchartz.com/game/50742/spider-man-edge-of-time/?region=All,Action,Action
8062,The Sims 2,XB,2005.0,Oct,24.0,undefined,Electronic Arts  ,Maxis  ,,,0.19,0.05,,0.01,0.25,https://www.vgchartz.com/game/5848/the-sims-2/?region=All,Simulation,Simulation
8063,Jikkyou Powerful Pro Baseball 2016,PSV,2016.0,Apr,28.0,undefined,Konami Digital Entertainment  ,Konami Digital Entertainment  ,,,,,0.25,,0.25,https://www.vgchartz.com/game/86391/jikkyou-powerful-pro-baseball-2016/?region=All,Sports,Sports
8064,Caesars Palace II,PS,1998.0,Oct,1.0,undefined,Interplay  ,Flat Cat  ,,,0.14,0.09,,0.02,0.25,https://www.vgchartz.com/game/13753/caesars-palace-ii/?region=All,Misc,Misc
8065,Samurai Warriors 4,PS4,2014.0,Oct,21.0,undefined,Tecmo Koei  ,Omega Force  ,,,0.08,0.07,0.06,0.03,0.25,https://www.vgchartz.com/game/82517/samurai-warriors-4/?region=All,Action,Action
8066,World Series Baseball 2K3,PS2,2003.0,Mar,17.0,undefined,Sega  ,Blue Shift  ,,,0.12,0.1,,0.03,0.25,https://www.vgchartz.com/game/5995/world-series-baseball-2k3/?region=All,Sports,Sports
8067,The Backyardigans,DS,2009.0,Oct,26.0,undefined,Take-Two Interactive  ,Take 2 Interactive  ,,,0.23,,,0.02,0.25,https://www.vgchartz.com/game/37658/the-backyardigans/?region=All,Adventure,Adventure
8068,Madden NFL 17,PS3,2016.0,Aug,23.0,undefined,EA Sports  ,EA Tiburon  ,,,0.15,0.05,,0.04,0.25,https://www.vgchartz.com/game/86435/madden-nfl-17/?region=All,Sports,Sports
8069,Pro Yakyuu Team o Tsukurou!,SAT,1998.0,Feb,19.0,undefined,Sega  ,Sega  ,,,,,0.25,0.0,0.25,https://www.vgchartz.com/game/3664/pro-yakyuu-team-o-tsukurou/?region=All,Sports,Sports
8070,The Outfit,X360,2006.0,Mar,13.0,undefined,THQ  ,Unknown  ,7.0,,0.21,0.02,,0.02,0.25,https://www.vgchartz.com/game/2405/the-outfit/?region=All,Action,Action
8071,Spikit,PC,2016.0,Aug,9.0,undefined,Back To Basics Gaming  ,Blastoid Entertainment  ,,,,,,,,https://www.vgchartz.com/game/223607/spikit/?region=All,undefined,Action
8072,Avatar: The Last Airbender - The Burning Earth,Wii,2007.0,Oct,16.0,undefined,THQ  ,THQ Australia  ,,,0.23,0.0,,0.02,0.25,https://www.vgchartz.com/game/12287/avatar-the-last-airbender-the-burning-earth/?region=All,Action,Action
8073,Family Guy: Back to the Multiverse,X360,2012.0,Nov,20.0,undefined,Activision  ,Heavy Iron Studios  ,,,0.14,0.09,,0.02,0.25,https://www.vgchartz.com/game/71146/family-guy-back-to-the-multiverse/?region=All,Action,Action
8074,Don King Presents: Prizefighter,X360,2008.0,Jun,10.0,undefined,2K Games  ,Venom Games  ,4.0,,0.14,0.08,,0.02,0.25,https://www.vgchartz.com/game/22930/don-king-presents-prizefighter/?region=All,Sports,Sports
8075,Sentimental Graffiti,SAT,1998.0,Jan,22.0,undefined,NEC Interchannel   ,NEC Intechannel  ,,,,,0.25,0.0,0.25,https://www.vgchartz.com/game/4284/sentimental-graffiti/?region=All,Adventure,Adventure
8076,Daisy Fuentes Pilates,Wii,2009.0,Aug,4.0,undefined,Sega  ,Collision Studios  ,,,0.17,0.06,,0.02,0.25,https://www.vgchartz.com/game/35356/daisy-fuentes-pilates/?region=All,Sports,Sports
8077,SBK Superbike World Championship,PS3,2009.0,Mar,10.0,undefined,Conspiracy Entertainment  ,Milestone  ,,,0.12,0.11,,0.02,0.25,https://www.vgchartz.com/game/18335/sbk-superbike-world-championship/?region=All,Racing,Racing
8078,Devil Kings,PS2,2005.0,Oct,12.0,undefined,Capcom  ,Capcom  ,,,0.03,0.03,0.18,0.01,0.25,https://www.vgchartz.com/game/513/devil-kings/?region=All,Action,Action
8079,Darksiders III,PS4,2018.0,Nov,27.0,undefined,THQ Nordic  ,Gunfire Games  ,,,0.13,0.07,,0.04,0.25,https://www.vgchartz.com/game/174548/darksiders-iii/?region=All,undefined,Action
8080,NBA JAM Tournament Edition,PS,1995.0,Sep,4.0,undefined,Acclaim Entertainment  ,Iguana Entertainment  ,,,0.14,0.09,,0.02,0.25,https://www.vgchartz.com/game/1526/nba-jam-tournament-edition/?region=All,undefined,Sports
8081,NBA Live 15,PS4,2014.0,Oct,28.0,undefined,Electronic Arts  ,EA Tiburon  ,,,0.16,0.04,,0.04,0.25,https://www.vgchartz.com/game/84762/nba-live-15/?region=All,Sports,Sports
8082,Medabots AX: Metabee / Rokusho Ver.,GBA,2002.0,Jun,25.0,undefined,Natsume  ,"Imagineer Co., Ltd.  ",,,0.18,0.07,,0.0,0.25,https://www.vgchartz.com/game/44511/medabots-ax-metabee-rokusho-ver/?region=All,undefined,Role-Playing
8083,Freshly-Picked: Tingle's Rosy Rupeeland,DS,2007.0,Sep,14.0,undefined,Nintendo  ,Vanpool  ,,,,0.01,0.24,0.0,0.25,https://www.vgchartz.com/game/4586/freshly-picked-tingles-rosy-rupeeland/?region=All,Role-Playing,Role-Playing
8084,Stronghold Legends,PC,2006.0,Oct,23.0,undefined,2K Games  ,FireFly Studios  ,,,,0.01,,0.0,0.02,https://www.vgchartz.com/game/29213/stronghold-legends/?region=All,Strategy,Strategy
8085,Tennis no Oji-Sama: Genius Boys Academy,GBA,2002.0,Apr,25.0,undefined,Konami  ,Konami  ,,,,,0.24,0.01,0.25,https://www.vgchartz.com/game/4107/tennis-no-oji-sama-genius-boys-academy/?region=All,Sports,Sports
8086,Bolt,X360,2008.0,Nov,18.0,undefined,Disney Interactive Studios  ,Avalanche Software  ,,,0.18,0.05,,0.02,0.25,https://www.vgchartz.com/game/25837/bolt/?region=All,Adventure,Adventure
8087,Monster Jam: Path of Destruction,PS3,2010.0,Nov,9.0,undefined,Activision  ,Virtuos  ,,,0.21,0.02,,0.02,0.25,https://www.vgchartz.com/game/44313/monster-jam-path-of-destruction/?region=All,Racing,Racing
8088,Shadow Man,PS,1999.0,Sep,30.0,undefined,Acclaim Entertainment  ,Acclaim Studios Teesside  ,,,0.14,0.09,,0.02,0.25,https://www.vgchartz.com/game/14819/shadow-man/?region=All,Action,Action
8089,Ninja Gaiden 3,X360,2012.0,Mar,20.0,undefined,Tecmo Koei  ,Team Ninja  ,,,0.16,0.05,0.03,0.02,0.25,https://www.vgchartz.com/game/70478/ninja-gaiden-3/?region=All,Action,Action
8090,RUSH,PC,2010.0,Dec,3.0,undefined,Two Tribes  ,Two Tribes  ,,,,,,,,https://www.vgchartz.com/game/79060/rush/?region=All,undefined,Puzzle
8091,Karaoke Joysound Wii,Wii,2008.0,Dec,18.0,undefined,Hudson Soft  ,Xing Inc.  ,,,,,0.25,,0.25,https://www.vgchartz.com/game/27331/karaoke-joysound-wii/?region=All,Misc,Misc
8092,Stacking,PC,2012.0,Mar,6.0,undefined,Double Fine Productions  ,Double Fine Productions  ,,,,,,,,https://www.vgchartz.com/game/223501/stacking/?region=All,undefined,Puzzle
8093,Netsu Chu! Pro Yakyuu 2002,PS2,2002.0,Apr,18.0,undefined,Namco  ,Namco  ,,,,,0.25,,0.25,https://www.vgchartz.com/game/3921/netsu-chu-pro-yakyuu-2002/?region=All,Sports,Sports
8094,LEGO Star Wars III: The Clone Wars,PC,2011.0,Mar,22.0,undefined,LucasArts  ,Traveller's Tales  ,7.6,,0.1,0.13,,0.02,0.25,https://www.vgchartz.com/game/48795/lego-star-wars-iii-the-clone-wars/?region=All,Action,Action
8095,Dynasty Warriors 6,PS2,2008.0,Nov,18.0,undefined,KOEI  ,Omega Force  ,,,0.12,0.09,,0.03,0.25,https://www.vgchartz.com/game/26093/dynasty-warriors-6/?region=All,Action,Action
8096,Porky's,2600,1983.0,Jan,1.0,undefined,20th Century Fox Video Games  ,Dunhill Electronic Media Corp  ,,,0.23,0.01,,0.0,0.25,https://www.vgchartz.com/game/21450/porkys/?region=All,Action,Action
8097,America's Army: Rise of a Soldier,XB,2005.0,Nov,17.0,undefined,Ubisoft  ,Secret Level  ,,,0.19,0.05,,0.01,0.25,https://www.vgchartz.com/game/42363/americas-army-rise-of-a-soldier/?region=All,Shooter,Shooter
8098,U-Sing: Girls Night,Wii,2010.0,Jun,18.0,undefined,Mindscape  ,Mindscape Inc.  ,,,,0.21,,0.04,0.25,https://www.vgchartz.com/game/44980/u-sing-girls-night/?region=All,Misc,Misc
8099,Grandia,PS,1999.0,Sep,30.0,undefined,Sony Computer Entertainment  ,Game Arts  ,8.4,9.0,0.14,0.09,,0.02,0.25,https://www.vgchartz.com/game/13062/grandia/?region=All,Role-Playing,Role-Playing
8100,Indiana Jones and the Staff of Kings,DS,2009.0,Jun,9.0,undefined,LucasArts  ,Artificial Mind and Movement  ,,,0.16,0.07,,0.02,0.25,https://www.vgchartz.com/game/30968/indiana-jones-and-the-staff-of-kings/?region=All,Action,Action
8101,Bridge Constructor,PC,2013.0,Oct,16.0,undefined,Headup Games  ,Headup Games  ,,,,0.0,,0.0,0.0,https://www.vgchartz.com/game/68407/bridge-constructor/?region=All,undefined,Simulation
8102,Dreamworks Madagascar Kartz,X360,2009.0,Oct,27.0,undefined,Activision  ,Sidhe Interactive  ,,,0.14,0.09,,0.02,0.25,https://www.vgchartz.com/game/38955/dreamworks-madagascar-kartz/?region=All,Racing,Racing
8103,F1 2000,PS,2000.0,Feb,29.0,undefined,EA Sports  ,Visual Sciences  ,,,0.14,0.09,,0.02,0.25,https://www.vgchartz.com/game/13597/f1-2000/?region=All,Racing,Racing
8104,Ys: Memories of Celceta,PSV,2013.0,Nov,26.0,undefined,Xseed Games  ,Nihon Falcom Corporation  ,,,0.1,0.01,0.1,0.04,0.25,https://www.vgchartz.com/game/71038/ys-memories-of-celceta/?region=All,Action,Action
8105,Littlest Pet Shop: Country Friends,DS,2009.0,Oct,20.0,undefined,Electronic Arts  ,EA Salt Lake  ,,,0.23,0.0,,0.02,0.25,https://www.vgchartz.com/game/35851/littlest-pet-shop-country-friends/?region=All,Simulation,Simulation
8106,We Sing Pop!,Wii,2012.0,Dec,14.0,undefined,Nordic Games  ,Le Cortex  ,,,0.05,0.18,,0.02,0.25,https://www.vgchartz.com/game/70578/we-sing-pop/?region=All,Misc,Misc
8107,Armored Core 4,X360,2007.0,Mar,20.0,undefined,Sega  ,From Software  ,6.5,,0.19,0.01,0.03,0.02,0.25,https://www.vgchartz.com/game/2860/armored-core-4/?region=All,Simulation,Simulation
8108,Pirates of the Caribbean: The Legend of Jack Sparrow,PS2,2006.0,Jun,28.0,undefined,Bethesda Softworks  ,California Seven Studios  ,,,0.12,0.09,,0.03,0.25,https://www.vgchartz.com/game/1746/pirates-of-the-caribbean-the-legend-of-jack-sparrow/?region=All,Adventure,Adventure
8109,X-Men Origins: Wolverine,Wii,2009.0,May,1.0,undefined,Activision  ,Raven Software  ,,,0.19,0.04,,0.02,0.25,https://www.vgchartz.com/game/32527/x-men-origins-wolverine/?region=All,Action,Action
8110,Dood's Big Adventure,Wii,2010.0,Nov,14.0,undefined,THQ  ,THQ Digital Phoenix  ,,,0.22,0.01,,0.02,0.25,https://www.vgchartz.com/game/46824/doods-big-adventure/?region=All,Platform,Platform
8111,WRC: World Rally Championship,PS2,2002.0,Mar,21.0,undefined,BAM! Entertainment  ,Evolution Studios  ,,,0.12,0.09,,0.03,0.25,https://www.vgchartz.com/game/2701/wrc-world-rally-championship/?region=All,Racing,Racing
8112,"Ed, Edd n Eddy: The Mis-Edventures",GC,2005.0,Nov,3.0,undefined,Midway Games  ,A2M  ,4.6,,0.19,0.05,,0.01,0.25,https://www.vgchartz.com/game/630/ed-edd-n-eddy-the-mis-edventures/?region=All,Platform,Platform
8113,Cars: Mater-National Championship,PS2,2007.0,Oct,29.0,undefined,THQ  ,Rainbow Studios  ,,,0.12,0.09,,0.03,0.25,https://www.vgchartz.com/game/12737/cars-mater-national-championship/?region=All,Racing,Racing
8114,The Chronicles of Riddick: Assault on Dark Athena,PS3,2009.0,Apr,7.0,undefined,Atari  ,Starbreeze Studios AB  ,8.0,,0.12,0.09,,0.04,0.25,https://www.vgchartz.com/game/30391/the-chronicles-of-riddick-assault-on-dark-athena/?region=All,Shooter,Shooter
8115,Teenage Mutant Ninja Turtles: Danger of the Ooze,PS3,2014.0,Oct,28.0,undefined,Activision  ,WayForward Technologies  ,,,0.11,0.09,,0.04,0.25,https://www.vgchartz.com/game/84536/teenage-mutant-ninja-turtles-danger-of-the-ooze/?region=All,Adventure,Adventure
8116,Ben 10 Ultimate Alien: Cosmic Destruction,PS3,2010.0,Oct,5.0,undefined,D3 Publisher  ,Papaya Studios  ,,,0.12,0.09,,0.04,0.25,https://www.vgchartz.com/game/45824/ben-10-ultimate-alien-cosmic-destruction/?region=All,Platform,Platform
8117,Dune 2000,PS,2000.0,Feb,11.0,undefined,Electronic Arts  ,Westwood Studios  ,,,0.14,0.09,,0.02,0.25,https://www.vgchartz.com/game/14266/dune-2000/?region=All,Strategy,Strategy
8118,Momodora: Reverie Under the Moonlight,PC,2016.0,Mar,4.0,undefined,AGM Playism  ,Bombservice  ,,,,,,,,https://www.vgchartz.com/game/220358/momodora-reverie-under-the-moonlight/?region=All,undefined,Platform
