Rank,Name,Platform,Year,Month,Date,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,URL
6039,The Cat in the Hat,GBA,2005,Apr,26,undefined,Jack of All Games  ,NewKidCo  ,,,0.27,0.1,,0.01,0.38,https://www.vgchartz.com/game/42484/the-cat-in-the-hat/?region=All
6040,Raving Rabbids: Travel in Time 3D,3DS,2011,Apr,10,undefined,Ubisoft  ,Ubisoft Paris  ,5.8,,0.11,0.24,,0.04,0.38,https://www.vgchartz.com/game/49711/raving-rabbids-travel-in-time-3d/?region=All
6041,NFL GameDay 2002,PS2,2001,Dec,03,undefined,Sony Computer Entertainment  ,Red Zone Entertainment  ,,,0.19,0.15,,0.05,0.38,https://www.vgchartz.com/game/1599/nfl-gameday-2002/?region=All
6042,Turok: Evolution,GC,2002,Aug,31,undefined,Acclaim Entertainment  ,Acclaim Studios Austin  ,7.4,,0.3,0.08,,0.01,0.38,https://www.vgchartz.com/game/5949/turok-evolution/?region=All
6043,Jam Sessions: Sing and Play Guitar (US sales),DS,2007,Sep,11,undefined,Ubisoft  ,Plato  ,,,0.38,0.0,,,0.38,https://www.vgchartz.com/game/7378/jam-sessions-sing-and-play-guitar-us-sales/?region=All
6044,Mobile Suit Gundam: Giren no Yabou Zeon Dokuritsu Sensouden,PS2,2002,May,02,undefined,Bandai  ,Bandai  ,,,,,0.38,,0.38,https://www.vgchartz.com/game/3809/mobile-suit-gundam-giren-no-yabou-zeon-dokuritsu-sensouden/?region=All
6045,Ice Age,GBA,2002,Mar,18,undefined,Ubisoft  ,A2M  ,4.2,,0.27,0.1,,0.01,0.38,https://www.vgchartz.com/game/14955/ice-age/?region=All
6046,Naruto Shippuden: Ultimate Ninja Heroes 3,PSP,2010,May,11,undefined,Namco Bandai  ,CyberConnect2  ,,,0.13,0.04,0.19,0.03,0.38,https://www.vgchartz.com/game/39346/naruto-shippuden-ultimate-ninja-heroes-3/?region=All
6047,Just Dance 4,WiiU,2012,Nov,18,undefined,Ubisoft  ,Ubisoft  ,,,0.21,0.14,,0.03,0.38,https://www.vgchartz.com/game/70773/just-dance-4/?region=All
6048,Sega Superstars Tennis,PS2,2008,Mar,18,undefined,Sega  ,Sumo Digital  ,6.9,,0.1,0.0,,0.28,0.38,https://www.vgchartz.com/game/14442/sega-superstars-tennis/?region=All
6049,Headhunter,PS2,2002,May,09,undefined,Sega  ,Amuze  ,,,0.19,0.15,,0.05,0.38,https://www.vgchartz.com/game/25857/headhunter/?region=All
6050,Lego Marvel Super Heroes: Universe in Peril,DS,2013,Oct,22,undefined,Warner Bros. Interactive Entertainment  ,TT Fusion  ,,,0.22,0.13,,0.03,0.38,https://www.vgchartz.com/game/71344/lego-marvel-super-heroes-universe-in-peril/?region=All
6051,Shin Megami Tensei: Devil Summoner,SAT,1995,Dec,25,undefined,Atlus  ,Atlus Co.  ,,,,,0.38,,0.38,https://www.vgchartz.com/game/4301/shin-megami-tensei-devil-summoner/?region=All
6052,Brunswick Pro Bowling,Wii,2007,Aug,21,undefined,Crave Entertainment  ,Point of View  ,,,0.35,0.01,,0.03,0.38,https://www.vgchartz.com/game/7205/brunswick-pro-bowling/?region=All
6053,Marvel Nemesis: Rise of the Imperfects,GC,2005,Sep,20,undefined,Electronic Arts  ,Nihilistic Software  ,6.0,,0.3,0.08,,0.01,0.38,https://www.vgchartz.com/game/5322/marvel-nemesis-rise-of-the-imperfects/?region=All
6054,Saints Row: The Third,PC,2011,Nov,15,undefined,THQ  ,Volition Inc.  ,8.3,,0.16,0.16,,0.05,0.38,https://www.vgchartz.com/game/33323/saints-row-the-third/?region=All
6055,ESPN Extreme Games,PS,1995,Jan,01,undefined,Sony Computer Entertainment  ,Sony Interactive Studios America  ,,,0.11,0.08,0.17,0.03,0.38,https://www.vgchartz.com/game/3213/espn-extreme-games/?region=All
6056,Ghost Trick: Phantom Detective,DS,2011,Jan,11,undefined,Capcom  ,Capcom  ,8.2,,0.17,0.08,0.12,0.02,0.38,https://www.vgchartz.com/game/38431/ghost-trick-phantom-detective/?region=All
6057,Ninja: Shadow of Darkness,PS,1998,Sep,30,undefined,Eidos Interactive  ,Unknown  ,,,0.21,0.14,,0.02,0.38,https://www.vgchartz.com/game/1656/ninja-shadow-of-darkness/?region=All
6058,SD Gundam G Generation-F,PS,2000,Aug,03,undefined,Bandai  ,Bandai  ,,,,,0.36,0.02,0.38,https://www.vgchartz.com/game/4249/sd-gundam-g-generation-f/?region=All
6059,Bratz: Rock Angelz,PS2,2005,Oct,06,undefined,THQ  ,Blitz Games  ,,,0.19,0.15,,0.05,0.38,https://www.vgchartz.com/game/4904/bratz-rock-angelz/?region=All
6060,FlatOut,PS2,2005,Jul,12,undefined,Empire Interactive  ,Bugbear Entertainment  ,,,0.19,0.15,,0.05,0.38,https://www.vgchartz.com/game/5115/flatout/?region=All
6061,Ice Age: Dawn of the Dinosaurs,DS,2009,Jun,30,undefined,Activision  ,Artificial Mind and Movement  ,5.0,,0.2,0.15,,0.04,0.38,https://www.vgchartz.com/game/36106/ice-age-dawn-of-the-dinosaurs/?region=All
6062,Phoenix Wright: Ace Attorney - Dual Destinies,3DS,2014,Jan,01,undefined,Unknown  ,Capcom  ,8.1,,,,0.38,,0.38,https://www.vgchartz.com/game/74844/phoenix-wright-ace-attorney-dual-destinies/?region=All
6063,Iron Man 2,PSP,2010,May,04,undefined,Sega  ,"Sega Studios, San Francisco  ",,,0.18,0.13,,0.08,0.38,https://www.vgchartz.com/game/41057/iron-man-2/?region=All
6064,SSX 3,GC,2003,Oct,20,undefined,EA Sports BIG   ,EA Canada  ,9.5,,0.29,0.08,,0.01,0.38,https://www.vgchartz.com/game/2176/ssx-3/?region=All
6065,NCAA Football 11,PS2,2010,Jul,13,undefined,EA Sports  ,EA Tiburon  ,6.4,,0.19,0.15,,0.05,0.38,https://www.vgchartz.com/game/45853/ncaa-football-11/?region=All
6066,Sesame Street: Elmo's A-to-Zoo Adventure,Wii,2010,Oct,20,undefined,Warner Bros. Interactive  ,Black Lantern Studios  ,,,0.35,,,0.03,0.38,https://www.vgchartz.com/game/47271/sesame-street-elmos-a-to-zoo-adventure/?region=All
6067,Disney's Lilo & Stitch 2: Hamsterveil Havoc,GBA,2004,Oct,12,undefined,Buena Vista  ,Climax  ,,,0.27,0.1,,0.01,0.38,https://www.vgchartz.com/game/26745/disneys-lilo-amp-stitch-2-hamsterveil-havoc/?region=All
6068,FIFA 13,PSP,2012,Sep,25,undefined,EA Sports  ,EA Canada  ,,,0.06,0.22,0.02,0.08,0.38,https://www.vgchartz.com/game/70891/fifa-13/?region=All
6069,Rayman Legends,XOne,2014,Feb,18,undefined,Ubisoft  ,Ubisoft Montpellier  ,,,0.13,0.22,,0.03,0.38,https://www.vgchartz.com/game/78923/rayman-legends/?region=All
6070,Risk: Global Domination,PS2,2003,Nov,05,undefined,Atari  ,Cyberlore Studios  ,,,0.19,0.15,,0.05,0.38,https://www.vgchartz.com/game/1908/risk-global-domination/?region=All
6071,Bloody Trapland,PC,N/A,N/A,N/A,undefined,Unknown  ,2Play  ,,,,,,,,https://www.vgchartz.com/game/223489/bloody-trapland/?region=All
6072,Tamagotchi Connection: Corner Shop 3,DS,2008,Jun,17,undefined,Namco Bandai  ,NanaOn-Sha  ,,,0.06,0.0,0.31,0.01,0.38,https://www.vgchartz.com/game/7542/tamagotchi-connection-corner-shop-3/?region=All
6073,Tales of Hearts R,PSV,2014,Nov,11,undefined,Namco Bandai Games  ,7thChord  ,,,0.11,0.12,0.09,0.07,0.38,https://www.vgchartz.com/game/71739/tales-of-hearts-r/?region=All
6074,Mobile Suit Gundam version 2.0,PS,1996,Mar,29,undefined,Bandai  ,Unknown  ,,,,,0.36,0.02,0.38,https://www.vgchartz.com/game/3804/mobile-suit-gundam-version-20/?region=All
6075,Grandia Xtreme,PS2,2002,Sep,30,undefined,Enix  ,Game Arts  ,6.7,,0.07,0.05,0.25,0.02,0.38,https://www.vgchartz.com/game/3429/grandia-xtreme/?region=All
6076,Virtua Tennis 2009,PS3,2009,Jun,09,undefined,Sega  ,Sumo Digital  ,6.6,,0.09,0.22,,0.06,0.38,https://www.vgchartz.com/game/31404/virtua-tennis-2009/?region=All
6077,Silent Scope,PS2,2000,Oct,23,undefined,Konami  ,KCET  ,,,0.19,0.15,,0.05,0.38,https://www.vgchartz.com/game/23684/silent-scope/?region=All
6078,Final Fantasy Adventure,GB,1991,Nov,01,undefined,Square  ,Square  ,9.0,,,,0.38,,0.38,https://www.vgchartz.com/game/4276/final-fantasy-adventure/?region=All
6079,Dora The Explorer: Dora Saves the Snow Princess,PS2,2008,Oct,27,undefined,2K Play  ,High Voltage Software  ,,,0.19,0.15,,0.05,0.38,https://www.vgchartz.com/game/28557/dora-the-explorer-dora-saves-the-snow-princess/?region=All
6080,The Incredible Hulk,PS2,2008,Jun,05,undefined,Sega  ,Edge of Reality  ,,,0.32,0.01,,0.05,0.38,https://www.vgchartz.com/game/14805/the-incredible-hulk/?region=All
6081,Mercenaries 2: World in Flames,PS2,2008,Aug,31,undefined,Electronic Arts  ,Pi Studios  ,,,0.21,0.0,0.0,0.17,0.38,https://www.vgchartz.com/game/21590/mercenaries-2-world-in-flames/?region=All
6082,FIFA 14,PC,2013,Sep,24,undefined,EA Sports  ,EA Canada  ,,,0.01,0.35,,0.02,0.38,https://www.vgchartz.com/game/72083/fifa-14/?region=All
6083,Tokimeki Memorial: Forever with You,SAT,1996,Jul,19,undefined,Konami  ,Konami  ,,,,,0.38,,0.38,https://www.vgchartz.com/game/4600/tokimeki-memorial-forever-with-you/?region=All
6084,MediEvil II,PS,2000,Apr,30,undefined,Sony Computer Entertainment  ,SCEE  ,,,0.21,0.14,,0.02,0.38,https://www.vgchartz.com/game/1302/medievil-ii/?region=All
6085,Hunter: The Reckoning,XB,2002,May,21,undefined,Interplay  ,High Voltage Software  ,7.8,,0.28,0.08,,0.01,0.38,https://www.vgchartz.com/game/1004/hunter-the-reckoning/?region=All
6086,MX vs. ATV Untamed,PS2,2007,Dec,17,undefined,THQ  ,Rainbow Studios  ,,,0.32,0.01,,0.05,0.38,https://www.vgchartz.com/game/13522/mx-vs-atv-untamed/?region=All
6087,The Vanishing of Ethan Carter,PC,2014,Sep,26,undefined,The Astronauts  ,The Astronauts  ,8.7,,,,,,,https://www.vgchartz.com/game/83454/the-vanishing-of-ethan-carter/?region=All
6088,Rogue Trip: Vacation 2012,PS,1998,Sep,30,undefined,GT Interactive  ,SingleTrac  ,,,0.21,0.14,,0.02,0.38,https://www.vgchartz.com/game/12818/rogue-trip-vacation-2012/?region=All
6089,Dai-4-Ji Super Robot Taisen,SNES,1995,Mar,17,undefined,Banpresto  ,Banpresto  ,,,,,0.38,,0.38,https://www.vgchartz.com/game/4462/dai-4-ji-super-robot-taisen/?region=All
6090,Just Dance 2016,XOne,2015,Oct,20,undefined,Ubisoft  ,Ubisoft Paris  ,,,0.3,0.04,,0.04,0.38,https://www.vgchartz.com/game/85744/just-dance-2016/?region=All
6091,Castlevania: Lords of Shadow - Ultimate Edition,PC,N/A,N/A,N/A,undefined,Unknown  ,Mercury Steam  ,,,,,,,,https://www.vgchartz.com/game/223490/castlevania-lords-of-shadow-ultimate-edition/?region=All
6092,Cabela's Dangerous Hunts 2009,Wii,2008,Sep,23,undefined,Activision  ,Activision  ,,,0.35,,,0.03,0.38,https://www.vgchartz.com/game/27445/cabelas-dangerous-hunts-2009/?region=All
6093,Scribblenauts: Unlimited,WiiU,2012,Nov,18,undefined,Warner Bros. Interactive Entertainment  ,5TH Cell  ,7.0,,0.25,0.1,,0.04,0.38,https://www.vgchartz.com/game/70770/scribblenauts-unlimited/?region=All
6094,Pro Evolution Soccer 2011 3D,3DS,2011,Mar,25,undefined,Konami  ,Konami  ,7.5,,0.11,0.13,0.11,0.02,0.38,https://www.vgchartz.com/game/49641/pro-evolution-soccer-2011-3d/?region=All
6095,Persona 4: Dancing All Night,PSV,2015,Sep,29,undefined,Atlus  ,Dingo Inc.  ,,,0.12,0.04,0.16,0.05,0.38,https://www.vgchartz.com/game/77369/persona-4-dancing-all-night/?region=All
6096,Pokémon Channel,GC,2003,Dec,01,undefined,Nintendo  ,Ambrella  ,5.2,,0.24,0.06,0.07,0.01,0.38,https://www.vgchartz.com/game/1760/pokemon-channel/?region=All
6097,Taiko no Tatsujin Portable DX,PSP,2011,Jul,14,undefined,Namco Bandai  ,Namco Bandai Games  ,,,,,0.38,,0.38,https://www.vgchartz.com/game/50865/taiko-no-tatsujin-portable-dx/?region=All
6098,NBA 2K7,PS3,2006,Nov,13,undefined,2K Sports  ,Visual Concepts  ,8.1,,0.3,0.04,,0.03,0.38,https://www.vgchartz.com/game/5438/nba-2k7/?region=All
6099,Need for Speed: Nitro,DS,2009,Nov,02,undefined,Electronic Arts  ,EA Montreal  ,7.2,,0.21,0.13,,0.04,0.38,https://www.vgchartz.com/game/31152/need-for-speed-nitro/?region=All
6100,The Dog Island,Wii,2008,May,06,undefined,Ubisoft  ,Yuke's Media Creations  ,,,0.34,0.01,,0.03,0.38,https://www.vgchartz.com/game/12928/the-dog-island/?region=All
6101,Rebel Galaxy,PC,2016,Jan,01,undefined,Double Damage Games  ,Double Damage Games  ,,,,,,,,https://www.vgchartz.com/game/84708/rebel-galaxy/?region=All
6102,Mobile Suit Gundam: Extreme Vs,PS3,2014,Jan,30,undefined,Namco Bandai Games  ,Namco Bandai  ,,,,,0.38,,0.38,https://www.vgchartz.com/game/64295/mobile-suit-gundam-extreme-vs/?region=All
6103,Tiger Woods PGA Tour 08,PSP,2007,Aug,28,undefined,Electronic Arts  ,EA Tiburon  ,7.5,,0.14,0.15,,0.09,0.38,https://www.vgchartz.com/game/7235/tiger-woods-pga-tour-08/?region=All
6104,Moto Racer World Tour,PS,2000,Nov,06,undefined,Infogrames  ,Delphine Software International  ,,,0.21,0.14,,0.02,0.38,https://www.vgchartz.com/game/50646/moto-racer-world-tour/?region=All
6105,Hatsune Miku: Project Mirai DX,3DS,2015,Sep,08,undefined,Sega  ,Sega  ,7.5,,0.2,0.04,0.11,0.03,0.38,https://www.vgchartz.com/game/85054/hatsune-miku-project-mirai-dx/?region=All
6106,NCAA Final Four 2000,PS,1999,Oct,31,undefined,989 Sports  ,989 Sports  ,,,0.21,0.14,,0.02,0.38,https://www.vgchartz.com/game/42803/ncaa-final-four-2000/?region=All
6107,Devil May Cry HD Collection,X360,2012,Apr,03,undefined,Capcom  ,Capcom  ,,,0.28,0.11,0.01,0.04,0.44,https://www.vgchartz.com/game/64847/devil-may-cry-hd-collection/?region=All
6108,Cogs,PC,2009,Apr,14,undefined,Lazy 8 Studios  ,Lazy 8 Studios  ,7.5,,,,,,,https://www.vgchartz.com/game/42128/cogs/?region=All
6109,Madagascar: Escape 2 Africa,PS2,2008,Nov,04,undefined,Activision  ,Idol Minds  ,,,0.12,0.0,,0.26,0.38,https://www.vgchartz.com/game/28746/madagascar-escape-2-africa/?region=All
6110,Doom (2016),PC,2016,May,13,undefined,Bethesda Softworks  ,id Software  ,,,0.11,0.24,,0.03,0.38,https://www.vgchartz.com/game/31786/doom-2016/?region=All
6111,Scooby-Doo! and the Spooky Swamp,DS,2010,Sep,14,undefined,Warner Bros. Interactive  ,Torus Games  ,,,0.25,0.1,,0.03,0.38,https://www.vgchartz.com/game/45304/scooby-doo-and-the-spooky-swamp/?region=All
6112,Dancing with the Stars: We Dance!,Wii,2008,Oct,21,undefined,Activision  ,Zoe Mode  ,,,0.35,,,0.03,0.38,https://www.vgchartz.com/game/28009/dancing-with-the-stars-we-dance/?region=All
6113,Magic: The Gathering - Duels of the Planeswalkers 2012,PC,2011,Jun,15,undefined,Wizards of the Coast  ,Stainless Games  ,8.0,,,,,,,https://www.vgchartz.com/game/50540/magic-the-gathering-duels-of-the-planeswalkers-2012/?region=All
6114,Hangman,2600,2078,Jan,01,undefined,Atari  ,Atari  ,,,0.35,0.02,,0.0,0.38,https://www.vgchartz.com/game/20301/hangman/?region=All
6115,Petz Rescue: Wildlife Vet,DS,2008,Oct,28,undefined,Ubisoft  ,Virtual Toys / Lexis Numerique  ,,,0.35,0.0,,0.03,0.38,https://www.vgchartz.com/game/26204/petz-rescue-wildlife-vet/?region=All
6116,Paws & Claws: Pampered Pets,DS,2009,Jan,05,undefined,THQ  ,Radon Labs GmbH  ,,,0.35,,,0.03,0.38,https://www.vgchartz.com/game/28674/paws-amp-claws-pampered-pets/?region=All
6117,Guitar Hero Live,PS3,2015,Oct,20,undefined,Activision  ,FreeStyleGames  ,,,0.16,0.16,,0.06,0.38,https://www.vgchartz.com/game/85383/guitar-hero-live/?region=All
6118,Imagine: Party Babyz,Wii,2008,Nov,11,undefined,Ubisoft  ,Visual Impact  ,,,0.33,0.02,,0.03,0.38,https://www.vgchartz.com/game/26186/imagine-party-babyz/?region=All
6119,Gravitar,2600,1983,Jan,01,undefined,Atari  ,Atari  ,,,0.35,0.02,,0.0,0.38,https://www.vgchartz.com/game/20294/gravitar/?region=All
6120,This is the Police,PC,2016,Aug,02,undefined,EuroVideo Medien  ,Weappy Studio  ,,,,,,,,https://www.vgchartz.com/game/220932/this-is-the-police/?region=All
6121,FIFA 13,PC,2012,Sep,25,undefined,EA Sports  ,EA Canada  ,,,0.02,0.32,,0.04,0.38,https://www.vgchartz.com/game/70739/fifa-13/?region=All
6122,EyeToy Play 2,PS2,2005,Aug,16,undefined,Sony Computer Entertainment  ,SCEE London Studio  ,,,0.18,0.14,,0.05,0.38,https://www.vgchartz.com/game/690/eyetoy-play-2/?region=All
6123,Dance Dance Revolution Ultramix 3,XB,2005,Nov,15,undefined,Konami  ,Konami Computer Entertainment Hawaii  ,,,0.28,0.08,,0.01,0.38,https://www.vgchartz.com/game/455/dance-dance-revolution-ultramix-3/?region=All
6124,Monster Jam: Path of Destruction,DS,2010,Nov,09,undefined,Activision  ,Virtuos  ,,,0.34,0.0,,0.03,0.38,https://www.vgchartz.com/game/44310/monster-jam-path-of-destruction/?region=All
6125,WWE SmackDown vs. Raw 2011,PS2,2010,Oct,26,undefined,THQ  ,JAKKS Pacific  ,,,0.24,0.07,,0.07,0.38,https://www.vgchartz.com/game/46295/wwe-smackdown-vs-raw-2011/?region=All
6126,Peppa Pig: The Game,Wii,2009,Dec,04,undefined,Pinnacle  ,Asylum Entertainment  ,,,,0.34,,0.03,0.38,https://www.vgchartz.com/game/29483/peppa-pig-the-game/?region=All
6127,Genital Jousting,PC,N/A,N/A,N/A,undefined,Unknown  ,Free Lives  ,,,,,,,,https://www.vgchartz.com/game/223491/genital-jousting/?region=All
6128,Mountain,PC,2014,Jul,01,undefined,Double Fine Productions  ,Double Fine Productions  ,,,,,,,,https://www.vgchartz.com/game/84276/mountain/?region=All
6129,MLB 16: The Show,PS3,2016,Mar,29,undefined,Sony Computer Entertainment America  ,SCE San Diego Studio  ,,,0.3,,,0.07,0.38,https://www.vgchartz.com/game/86264/mlb-16-the-show/?region=All
6130,Puppy Palace,DS,2008,Feb,05,undefined,Ubisoft  ,Ubisoft  ,,,0.35,,,0.03,0.38,https://www.vgchartz.com/game/15079/puppy-palace/?region=All
6131,Harry Potter and the Prisoner of Azkaban,GC,2004,Jun,02,undefined,Electronic Arts  ,Electronic Arts  ,,,0.29,0.08,,0.01,0.38,https://www.vgchartz.com/game/952/harry-potter-and-the-prisoner-of-azkaban/?region=All
