Rank,Name,Platform,Year,Month,Date,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,URL
15001,Rock Blast,DS,2008,Aug,05,undefined,UFO Interactive  ,UFO Interactive  ,,,0.06,,,0.0,0.06,https://www.vgchartz.com/game/19431/rock-blast/?region=All
15002,Warriors of the Lost Empire,PSP,2007,Dec,13,undefined,UFO Interactive  ,Goshow  ,,,0.05,0.0,,0.0,0.06,https://www.vgchartz.com/game/13188/warriors-of-the-lost-empire/?region=All
15003,Showtime Championship Boxing,DS,2007,Nov,10,undefined,DSI Games  ,Nikitova Games  ,,,0.06,,,0.0,0.06,https://www.vgchartz.com/game/34062/showtime-championship-boxing/?region=All
15004,Little League World Series Baseball 2008,DS,2008,Aug,05,undefined,Activision  ,Black Lantern Studios  ,,,0.06,,,0.0,0.06,https://www.vgchartz.com/game/23583/little-league-world-series-baseball-2008/?region=All
15005,Combat Elite: WWII Paratroopers,PS2,2005,Nov,21,undefined,SouthPeak Interactive  ,BattleBorne  ,,,0.03,0.02,,0.01,0.06,https://www.vgchartz.com/game/4973/combat-elite-wwii-paratroopers/?region=All
15006,Power Pro Success Legends,PSP,2010,Feb,25,undefined,Konami  ,PawaPuro Production  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/42377/power-pro-success-legends/?region=All
15007,Killer Loop,PS,1999,Oct,31,undefined,Crave Entertainment  ,VCC Entertainment  ,,,0.03,0.02,,0.0,0.06,https://www.vgchartz.com/game/33940/killer-loop/?region=All
15008,Cabela's Dangerous Hunts: Ultimate Challenge,PSP,2006,Apr,04,undefined,Activision  ,FUN Labs  ,,,0.06,,,0.0,0.06,https://www.vgchartz.com/game/291/cabelas-dangerous-hunts-ultimate-challenge/?region=All
15009,Worldwide Soccer,SAT,1995,Jan,01,undefined,Sega  ,Sega  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/4268/worldwide-soccer/?region=All
15010,Puzzler Collection,Wii,2008,Jul,29,undefined,Zoo Digital Publishing  ,Route 1 Games  ,,,0.05,0.0,,0.0,0.06,https://www.vgchartz.com/game/24561/puzzler-collection/?region=All
15011,Toriko: Gourmet Battle!,3DS,2013,Jul,04,undefined,Namco Bandai Games  ,Bandai Namco Games  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/74468/toriko-gourmet-battle/?region=All
15012,Jewel Link Chronicles: Mountains of Madness,DS,2012,Feb,08,undefined,Unknown  ,Avanquest Software  ,,,,0.05,,0.01,0.06,https://www.vgchartz.com/game/70159/jewel-link-chronicles-mountains-of-madness/?region=All
15013,Commandos: Strike Force,PS2,2006,Apr,04,undefined,Eidos Interactive  ,Pyro Studios  ,,,0.03,0.02,,0.01,0.06,https://www.vgchartz.com/game/4976/commandos-strike-force/?region=All
15014,Mobile Suit Gundam: Gundam vs. Zeta Gundam,PS2,2005,Jun,28,undefined,Bandai  ,Capcom  ,,,0.03,0.02,,0.01,0.06,https://www.vgchartz.com/game/1395/mobile-suit-gundam-gundam-vs-zeta-gundam/?region=All
15015,Rapala Pro Fishing,GBA,2004,Aug,31,undefined,Activision  ,Torus Games  ,,,0.04,0.02,,0.0,0.06,https://www.vgchartz.com/game/23556/rapala-pro-fishing/?region=All
15016,Nobunaga no Yabou: Souzou,PS4,2014,Feb,22,undefined,Tecmo Koei  ,Koei Tecmo Games  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/79248/nobunaga-no-yabou-souzou/?region=All
15017,Guilty Gear X: Advance Edition,GBA,2002,Aug,29,undefined,Sammy Corporation  ,Arc System Works  ,7.3,,0.04,0.02,,0.0,0.06,https://www.vgchartz.com/game/13568/guilty-gear-x-advance-edition/?region=All
15018,Fate/Tiger Colosseum Upper,PSP,2008,Aug,28,undefined,Capcom  ,Cavia Inc.  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/26577/fatetiger-colosseum-upper/?region=All
15019,Unreal Tournament III,PC,2007,Nov,19,undefined,Midway Games  ,Epic Games  ,8.4,,,0.05,,0.01,0.06,https://www.vgchartz.com/game/12713/unreal-tournament-iii/?region=All
15020,Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Kounin: KanKen DS3 Deluxe,DS,2009,Apr,09,undefined,Rocket Company  ,Rocket Company  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/33611/zaidan-houjin-nippon-kanji-nouryoku-kentei-kyoukai-kounin-kanken-ds3-deluxe/?region=All
15021,Pop Cutie! Street Fashion Simulation,DS,2008,Oct,06,undefined,KOEI  ,Koei  ,,,0.06,,,0.0,0.06,https://www.vgchartz.com/game/23729/pop-cutie-street-fashion-simulation/?region=All
15022,S.T.A.L.K.E.R.: Call of Pripyat,PC,2010,Feb,02,undefined,Viva Media  ,GSC Game World  ,8.0,,0.0,0.05,,0.01,0.06,https://www.vgchartz.com/game/34014/stalker-call-of-pripyat/?region=All
15023,Dragon Quest X: All in One Package,PS4,2017,Aug,17,undefined,Square Enix  ,Square Enix  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/198594/dragon-quest-x-all-in-one-package/?region=All
15024,Ford Racing 3,GBA,2005,Nov,03,undefined,"Destination Software, Inc  ",Visual Impact  ,,,0.04,0.02,,0.0,0.06,https://www.vgchartz.com/game/26889/ford-racing-3/?region=All
15025,Samurai Warriors 4-II,PSV,2015,Sep,29,undefined,Tecmo Koei  ,Omega Force  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/85176/samurai-warriors-4-ii/?region=All
15026,Pheasants Forever Wingshooter,Wii,2010,Oct,06,undefined,GameMill  ,High Voltage Software  ,,,0.03,0.02,,0.0,0.06,https://www.vgchartz.com/game/48738/pheasants-forever-wingshooter/?region=All
15027,Playmobil Knights,DS,2010,Jan,25,undefined,DreamCatcher Interactive  ,Morgen Studios  ,,,0.04,0.01,,0.0,0.06,https://www.vgchartz.com/game/39284/playmobil-knights/?region=All
15028,The Witcher,PC,2007,Oct,30,undefined,Atari  ,CD Projekt Red Studio  ,7.9,,,0.05,,0.01,0.06,https://www.vgchartz.com/game/12396/the-witcher/?region=All
15029,PachiPara 13: Super Umi no Pachi-Pro Fuuunroku,PS2,2006,Oct,26,undefined,Irem Software Engineering  ,Irem Software Engineering  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/3970/pachipara-13-super-umi-no-pachi-pro-fuuunroku/?region=All
15030,R.B.I. Baseball 2016,XOne,2016,Apr,05,undefined,MLB.com  ,MLB.com  ,,,0.05,,,0.01,0.06,https://www.vgchartz.com/game/97958/rbi-baseball-2016/?region=All
15031,World Soccer Winning Eleven 9 (US sales),PSP,2006,Feb,07,undefined,Konami  ,Konami Computer Entertainment Tokyo  ,,,0.05,,,0.0,0.06,https://www.vgchartz.com/game/6003/world-soccer-winning-eleven-9-us-sales/?region=All
15032,Imagine: Resort Owner,DS,2010,Oct,26,undefined,Ubisoft  ,Ubisoft  ,,,0.05,0.0,,0.0,0.06,https://www.vgchartz.com/game/68380/imagine-resort-owner/?region=All
15033,Oddworld: Munch's Oddysee,GBA,2003,Sep,24,undefined,THQ  ,ART Co.  ,,,0.04,0.02,,0.0,0.06,https://www.vgchartz.com/game/14944/oddworld-munchs-oddysee/?region=All
15034,Winning Post 4 Maximum,PS2,2000,Sep,28,undefined,KOEI  ,Koei/Inis  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/4696/winning-post-4-maximum/?region=All
15035,Xiaolin Showdown,PSP,2006,Nov,14,undefined,Konami  ,BottleRocket Entertainment  ,,,0.05,0.0,,0.0,0.06,https://www.vgchartz.com/game/6033/xiaolin-showdown/?region=All
15036,Exhibition Volume 5,XB,2004,May,27,undefined,Microsoft  ,Various  ,,,0.04,0.01,,0.0,0.06,https://www.vgchartz.com/game/31236/exhibition-volume-5/?region=All
15037,Record of Lodoss War: Eiyuu Sensou,SCD,1994,May,20,undefined,Sega  ,Sega  ,,,,,0.06,0.0,0.06,https://www.vgchartz.com/game/3669/record-of-lodoss-war-eiyuu-sensou/?region=All
15038,Pro Yakyuu Netsu Star 2007,PS2,2007,Apr,05,undefined,Bandai  ,Bandai Namco Games  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/3923/pro-yakyuu-netsu-star-2007/?region=All
15039,Starry * Sky: In Summer - PSP Edition,PSP,2010,Sep,30,undefined,Asgard  ,Asgard  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/44536/starry-sky-in-summer-psp-edition/?region=All
15040,Klonoa Beach Volleyball,PS,2002,Sep,20,undefined,Namco  ,Namco  ,,,0.03,0.02,,0.0,0.06,https://www.vgchartz.com/game/30424/klonoa-beach-volleyball/?region=All
15041,Dungeon Travelers 2-2: The Maiden Who Fell into Darkness and the Book of Beginnings,PSV,2017,Apr,20,undefined,Aquaplus  ,Aqua Plus  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/177912/dungeon-travelers-2-2-the-maiden-who-fell-into-darkness-and-the-book-of-beginnings/?region=All
15042,Melty Blood: Actress Again,PS2,2009,Aug,20,undefined,Ecole  ,Ecole Software  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/36213/melty-blood-actress-again/?region=All
15043,Shadows Awakening,PS4,2018,Sep,04,undefined,Kalypso Media  ,Games Farm  ,,,0.05,,,0.01,0.06,https://www.vgchartz.com/game/222095/shadows-awakening/?region=All
15044,3D Lemmings,PS,1995,Nov,01,undefined,Psygnosis  ,Clockwork Games  ,7.0,,0.03,0.02,,0.0,0.06,https://www.vgchartz.com/game/14908/3d-lemmings/?region=All
15045,Hi Hi Puffy AmiYumi: Kaznapped,GBA,2005,Nov,20,undefined,D3 Publisher  ,Altron  ,,,0.04,0.02,,0.0,0.06,https://www.vgchartz.com/game/27112/hi-hi-puffy-amiyumi-kaznapped/?region=All
15046,Mercury Meltdown,PSP,2006,Oct,03,undefined,Ignition Entertainment  ,Ignition Banbury  ,,,0.05,0.0,,0.01,0.06,https://www.vgchartz.com/game/1319/mercury-meltdown/?region=All
15047,Broken Sword: The Shadow of the Templars,GBA,2002,Mar,17,undefined,BAM! Entertainment  ,Revolution Software Ltd.  ,8.1,,0.04,0.02,,0.0,0.06,https://www.vgchartz.com/game/16875/broken-sword-the-shadow-of-the-templars/?region=All
15048,Resident Evil - Code: Veronica X,GC,2003,Dec,03,undefined,Capcom  ,Capcom  ,5.6,,0.05,0.01,,0.0,0.06,https://www.vgchartz.com/game/1887/resident-evil-code-veronica-x/?region=All
15049,Assassin's Creed Odyssey,PC,2018,Oct,05,undefined,Ubisoft  ,Ubisoft Quebec  ,,,,0.06,,0.0,0.06,https://www.vgchartz.com/game/222152/assassins-creed-odyssey/?region=All
15050,Paws & Claws: Pampered Pets 2,DS,2011,May,24,undefined,THQ  ,Radon Labs GmbH  ,,,0.05,,,0.0,0.06,https://www.vgchartz.com/game/50845/paws-amp-claws-pampered-pets-2/?region=All
15051,Adventure Time: The Secret of the Nameless Kingdom,X360,2014,Oct,18,undefined,Little Orbit  ,WayForward Technologies  ,,,0.0,0.05,,0.0,0.06,https://www.vgchartz.com/game/84817/adventure-time-the-secret-of-the-nameless-kingdom/?region=All
15052,Tenchi Muyou! Ryoukouki Gokuraku,SAT,1995,Sep,29,undefined,Yumedia  ,Yumedia  ,,,,,0.06,0.0,0.06,https://www.vgchartz.com/game/4527/tenchi-muyou-ryoukouki-gokuraku/?region=All
15053,Inversion,X360,2012,Jun,05,undefined,Namco Bandai Games  ,Saber Interactive  ,,,0.03,0.02,,0.01,0.06,https://www.vgchartz.com/game/40148/inversion/?region=All
15054,Kelly Slater's Pro Surfer,GC,2002,Sep,16,undefined,Activision  ,Treyarch  ,8.0,,0.05,0.01,,0.0,0.06,https://www.vgchartz.com/game/5241/kelly-slaters-pro-surfer/?region=All
15055,Kamen Rider: Super Climax Heroes,PSP,2012,Nov,29,undefined,Namco Bandai Games  ,Eighting  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/71174/kamen-rider-super-climax-heroes/?region=All
15056,Trapt,PS2,2005,Nov,01,undefined,Tecmo  ,Paon Corporation  ,,,0.03,0.02,,0.01,0.06,https://www.vgchartz.com/game/2523/trapt/?region=All
15057,Yomawari: Midnight Shadows,PS4,2017,Oct,24,undefined,NIS America  ,Nippon Ichi Software  ,,,0.02,,0.04,0.0,0.06,https://www.vgchartz.com/game/199847/yomawari-midnight-shadows/?region=All
15058,Satisfashion,DS,2010,Jun,08,undefined,Destineer  ,"eGames, Inc.  ",,,0.05,,,0.0,0.06,https://www.vgchartz.com/game/37342/satisfashion/?region=All
15059,Resident Evil Director's Cut,PSN,2009,May,28,undefined,Sony Computer Entertainment  ,Capcom  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/34720/resident-evil-directors-cut/?region=All
15060,Splat Renegade Paintball,XB,2005,Oct,11,undefined,Take-Two Interactive  ,Cat Daddy Games  ,,,0.04,0.01,,0.0,0.06,https://www.vgchartz.com/game/2155/splat-renegade-paintball/?region=All
15061,Mayhem 3D,PS3,2011,Mar,22,undefined,Evolved Games  ,Zoo Games  ,,,0.05,,,0.01,0.06,https://www.vgchartz.com/game/50548/mayhem-3d/?region=All
15062,Metal Max 4: Gekkou no Diva,3DS,2013,Nov,07,undefined,Kadokawa Shoten  ,Cattle Call  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/75228/metal-max-4-gekkou-no-diva/?region=All
15063,Theresia...,DS,2008,Oct,30,undefined,Aksys Games  ,WorkJam  ,,,0.05,,,0.0,0.06,https://www.vgchartz.com/game/25078/theresia/?region=All
15064,Ivy the Kiwi?,Wii,2010,Aug,24,undefined,Xseed Games  ,PROPE  ,7.5,,0.04,0.02,,0.0,0.06,https://www.vgchartz.com/game/43143/ivy-the-kiwi/?region=All
15065,Okami HD,XOne,2017,Dec,12,undefined,Capcom  ,Clover Studio  ,,,0.05,,,0.01,0.06,https://www.vgchartz.com/game/203192/okami-hd/?region=All
15066,The Amazing Spider-Man 2 (2014),WiiU,2014,Apr,29,undefined,Activision  ,Beenox  ,,,0.03,0.03,,0.0,0.06,https://www.vgchartz.com/game/78448/the-amazing-spider-man-2-2014/?region=All
15067,Worms 3D,XB,2005,Mar,01,undefined,Sega  ,Team17 Software  ,,,0.04,0.01,,0.0,0.06,https://www.vgchartz.com/game/2720/worms-3d/?region=All
15068,Game of Thrones: A Telltale Games Series,PS4,2015,Nov,17,undefined,Telltale Games  ,Telltale Games  ,,,0.05,,,0.01,0.06,https://www.vgchartz.com/game/84860/game-of-thrones-a-telltale-games-series/?region=All
15069,Vampire Rain: Altered Species,PS3,2008,Sep,02,undefined,Ignition Entertainment  ,Artoon  ,3.5,,0.05,0.0,0.0,0.01,0.06,https://www.vgchartz.com/game/26480/vampire-rain-altered-species/?region=All
15070,Winter Sports 2: The Next Challenge,DS,2008,Nov,18,undefined,Conspiracy Entertainment  ,49Games  ,,,0.04,0.02,,0.0,0.06,https://www.vgchartz.com/game/28168/winter-sports-2-the-next-challenge/?region=All
15071,PoPoLoCrois,PSP,2005,Nov,29,undefined,Agetec  ,G-Artists  ,,,0.05,0.0,,0.0,0.06,https://www.vgchartz.com/game/1774/popolocrois/?region=All
15072,Dragon Rage,PS2,2001,Nov,27,undefined,3DO  ,3DO  ,,,0.03,0.02,,0.01,0.06,https://www.vgchartz.com/game/571/dragon-rage/?region=All
15073,FIFA 07 Soccer,DS,2006,Oct,03,undefined,EA Sports  ,EA Canada  ,7.5,,0.05,0.01,,0.0,0.06,https://www.vgchartz.com/game/15214/fifa-07-soccer/?region=All
15074,Dance Sensation!,Wii,2010,May,04,undefined,Majesco  ,Alpine Studios  ,,,0.06,,,0.0,0.06,https://www.vgchartz.com/game/42962/dance-sensation/?region=All
15075,Atari Flashback Classics: Volume 2,PS4,2016,Oct,12,undefined,Atari  ,Atari  ,,,0.05,,,0.01,0.06,https://www.vgchartz.com/game/115632/atari-flashback-classics-volume-2/?region=All
15076,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,DS,2005,Nov,01,undefined,Konami  ,Konami  ,,,0.05,0.0,,0.0,0.06,https://www.vgchartz.com/game/5809/teenage-mutant-ninja-turtles-3-mutant-nightmare/?region=All
15077,F1 2015,PC,2015,Jul,21,undefined,Codemasters  ,Codemasters Birmingham  ,,,,0.06,,0.0,0.06,https://www.vgchartz.com/game/85280/f1-2015/?region=All
15078,Call of Duty: The War Collection,X360,2010,Jun,08,undefined,Activision  ,Infinity Ward  ,,,0.05,,,0.0,0.06,https://www.vgchartz.com/game/45095/call-of-duty-the-war-collection/?region=All
15079,Jumper: Griffin's Story,X360,2008,Feb,12,undefined,Brash Entertainment  ,RedTribe Studios  ,,,0.05,0.0,,0.0,0.06,https://www.vgchartz.com/game/16524/jumper-griffins-story/?region=All
15080,Raw Danger! (JP sales),PS2,2007,Jun,19,undefined,Agetec  ,Irem Software Engineering  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/3098/raw-danger-jp-sales/?region=All
15081,Archer Maclean Presents: Pool Paradise,PS2,2004,Jul,13,undefined,Ignition Entertainment  ,Awesome Developments  ,,,0.03,0.02,,0.01,0.06,https://www.vgchartz.com/game/5587/archer-maclean-presents-pool-paradise/?region=All
15082,Kamen Rider: Battride War Genesis,PS3,2016,Feb,25,undefined,Namco Bandai Games  ,Unknown  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/93920/kamen-rider-battride-war-genesis/?region=All
15083,Tabi no Yubisashi Kaiwachou DS: DS Series 3 Kankoku,DS,2006,Apr,20,undefined,Nintendo  ,TOSE  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/4628/tabi-no-yubisashi-kaiwachou-ds-ds-series-3-kankoku/?region=All
15084,Pro Evolution Soccer 2011,PC,2010,Oct,05,undefined,Konami  ,Konami  ,6.0,,,0.05,,0.01,0.06,https://www.vgchartz.com/game/43331/pro-evolution-soccer-2011/?region=All
15085,Backyard Skateboarding 2006,GBA,2004,Oct,04,undefined,Atari  ,Humongous Entertainment  ,,,0.04,0.02,,0.0,0.06,https://www.vgchartz.com/game/26226/backyard-skateboarding-2006/?region=All
15086,Brave: A Warrior's Tale,X360,2009,Aug,04,undefined,SouthPeak Interactive  ,Collision Studios  ,4.4,,0.05,0.01,,0.0,0.06,https://www.vgchartz.com/game/24709/brave-a-warriors-tale/?region=All
15087,Tron 2.0: Killer App,XB,2004,Nov,02,undefined,Buena Vista  ,Climax Group  ,,,0.04,0.01,,0.0,0.06,https://www.vgchartz.com/game/2536/tron-20-killer-app/?region=All
15088,Steins;Gate: Darling of Loving Vows,PSP,2012,Apr,26,undefined,5pb  ,5pb. Inc.  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/70721/steinsgate-darling-of-loving-vows/?region=All
15089,Gegege no Kitarou: Youkai Daigekisen,DS,2008,Jul,10,undefined,Namco Bandai  ,Bandai Namco Games  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/18355/gegege-no-kitarou-youkai-daigekisen/?region=All
15090,Dig Dug: Digging Strike,DS,2005,Oct,18,undefined,Namco  ,Namco  ,,,0.05,0.0,,0.0,0.06,https://www.vgchartz.com/game/520/dig-dug-digging-strike/?region=All
15091,Emblem of Gundam,DS,2008,May,01,undefined,Namco Bandai  ,Bandai Namco Games  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/16021/emblem-of-gundam/?region=All
15092,Disgaea 1 Complete,NS,2018,Oct,09,undefined,NIS America  ,Nippon Ichi Software  ,8.0,,0.03,0.01,0.01,0.0,0.06,https://www.vgchartz.com/game/221889/disgaea-1-complete/?region=All
15093,The Fast and the Furious,PS2,2006,Sep,26,undefined,Namco Bandai  ,Eutechnyx  ,,,0.03,0.02,,0.01,0.06,https://www.vgchartz.com/game/2381/the-fast-and-the-furious/?region=All
15094,SpongeBob SquarePants: Plankton's Robotic Revenge,WiiU,2013,Oct,22,undefined,Activision  ,Behaviour Interactive Inc.  ,,,,0.05,,0.0,0.06,https://www.vgchartz.com/game/80029/spongebob-squarepants-planktons-robotic-revenge/?region=All
15095,Tokyo Ghoul: Jail,PSV,2015,Oct,01,undefined,Namco Bandai Games  ,Bandai Namco Games  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/85955/tokyo-ghoul-jail/?region=All
15096,G-Police: Weapons of Justice,PS,1999,Sep,24,undefined,Sony Computer Entertainment  ,Psygnosis  ,,,0.03,0.02,,0.0,0.06,https://www.vgchartz.com/game/13601/g-police-weapons-of-justice/?region=All
15097,All Kamen Rider: Rider Generation 2,PSP,2012,Aug,02,undefined,Namco Bandai Games  ,Bandai Namco Games  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/70871/all-kamen-rider-rider-generation-2/?region=All
15098,Azure Striker Gunvolt: Striker Pack,NS,2017,Nov,21,undefined,Nighthawk Interactive  ,Inti Creates  ,,,0.03,0.01,0.01,0.0,0.06,https://www.vgchartz.com/game/198832/azure-striker-gunvolt-striker-pack/?region=All
15099,Killing Zone,PS,1996,Jul,01,undefined,Acclaim Entertainment  ,Naxat Soft  ,,,0.03,0.02,,0.0,0.06,https://www.vgchartz.com/game/30653/killing-zone/?region=All
15100,Policenauts,3DO,1995,Sep,29,undefined,Konami  ,Konami  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/4036/policenauts/?region=All
15101,Spintires: MudRunner - American Wilds,NS,2018,Oct,23,undefined,Maximum Games  ,Saber Interactive  ,,,0.05,,,0.01,0.06,https://www.vgchartz.com/game/222753/spintires-mudrunner-american-wilds/?region=All
15102,Adventures of Lolo,NES,1989,Apr,01,undefined,HAL Laboratory  ,HAL Laboratory  ,,,0.06,,,,0.06,https://www.vgchartz.com/game/14311/adventures-of-lolo/?region=All
15103,Quiz! Hexagon II,DS,2010,Jul,22,undefined,Namco Bandai  ,Bandai Namco Games  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/45269/quiz-hexagon-ii/?region=All
15104,Outcast: Second Contact,PS4,2017,Nov,14,undefined,Maximum Games  ,Bigben Interactive  ,,,0.05,,,0.01,0.06,https://www.vgchartz.com/game/206311/outcast-second-contact/?region=All
15105,History Channel: Battle for the Pacific,X360,2007,Dec,04,undefined,Activision  ,Cauldron Ltd.  ,,,0.05,0.0,,0.0,0.06,https://www.vgchartz.com/game/12988/history-channel-battle-for-the-pacific/?region=All
15106,Racing Gears Advance,GBA,2005,Feb,08,undefined,"Orbital Media, Inc.  ","Orbital Media, Inc.  ",,,0.04,0.02,,0.0,0.06,https://www.vgchartz.com/game/28189/racing-gears-advance/?region=All
15107,Honeycomb Beat,DS,2007,Apr,02,undefined,Konami  ,Hudson Soft  ,,,0.05,0.0,,0.0,0.06,https://www.vgchartz.com/game/18384/honeycomb-beat/?region=All
15108,Brave: A Warrior's Tale,Wii,2009,Aug,04,undefined,SouthPeak Interactive  ,Collision Studios  ,4.7,,0.05,0.0,,0.0,0.06,https://www.vgchartz.com/game/24708/brave-a-warriors-tale/?region=All
15109,Crazy Chicken: Pharaoh's Treasure,DS,2009,Jun,11,undefined,Mumbo Jumbo  ,Phenomedia  ,,,0.05,,,0.0,0.06,https://www.vgchartz.com/game/32558/crazy-chicken-pharaohs-treasure/?region=All
15110,Syphon Filter: Logan's Shadow,PS2,2010,Jun,01,undefined,Sony Computer Entertainment  ,SCEA Bend Studio  ,,,0.03,0.02,,0.01,0.06,https://www.vgchartz.com/game/45005/syphon-filter-logans-shadow/?region=All
15111,NTRA Breeders' Cup World Thoroughbred Championships,XB,2005,Sep,29,undefined,Bethesda Softworks  ,4J Studios  ,,,0.04,0.01,,0.0,0.06,https://www.vgchartz.com/game/1660/ntra-breeders-cup-world-thoroughbred-championships/?region=All
15112,Daito Giken Koushiki Pachi-Slot Simulator: Shin Yoshimune,PS2,2008,Mar,13,undefined,Paon   ,Paon Corporation  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/17793/daito-giken-koushiki-pachi-slot-simulator-shin-yoshimune/?region=All
15113,Impossible Mission,PSP,2007,Aug,31,undefined,System 3 Arcade Software  ,System 3 Software  ,,,,0.04,,0.01,0.06,https://www.vgchartz.com/game/47948/impossible-mission/?region=All
15114,Tanjou S Debut,SAT,1996,Jun,28,undefined,NEC Interchannel   ,NEC Interchannel  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/4519/tanjou-s-debut/?region=All
15115,Nendoroid Generation,PSP,2012,Feb,23,undefined,Namco Bandai Games  ,Namco Bandai Games  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/50925/nendoroid-generation/?region=All
15116,Rooms: The Main Building,Wii,2010,Mar,23,undefined,Hudson Soft  ,Hudson Soft  ,7.0,,0.05,,,0.0,0.06,https://www.vgchartz.com/game/38960/rooms-the-main-building/?region=All
15117,Pop'n TwinBee: Rainbow Bell Adventure,SNES,1994,Jan,01,undefined,Konami  ,Konami  ,,,,,0.06,0.0,0.06,https://www.vgchartz.com/game/4640/popn-twinbee-rainbow-bell-adventure/?region=All
15118,Jumble Madness,DS,2009,Jan,20,undefined,Destineer  ,Anino Entertainment  ,,,0.06,,,0.0,0.06,https://www.vgchartz.com/game/28159/jumble-madness/?region=All
15119,Portal Knights,NS,2018,Feb,13,undefined,505 Games  ,Keen Games  ,,,0.02,0.02,0.01,0.0,0.06,https://www.vgchartz.com/game/220227/portal-knights/?region=All
15120,Broken Helix,PS,1997,May,29,undefined,Konami  ,Konami  ,,,0.03,0.02,,0.0,0.06,https://www.vgchartz.com/game/33176/broken-helix/?region=All
15121,Katekyoo Hitman Reborn! DS Fate of Heat III - Yuki no Shugosha Raishuu!,DS,2010,Apr,29,undefined,Marvelous Interactive  ,Marvelous Interactive  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/43478/katekyoo-hitman-reborn-ds-fate-of-heat-iii-yuki-no-shugosha-raishuu/?region=All
15122,Cardfight!! Vanguard G: Stride to Victory!!,3DS,2016,Jan,14,undefined,FuRyu Corporation  ,FuRyu  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/86417/cardfight-vanguard-g-stride-to-victory/?region=All
15123,Myst III: Exile,XB,2002,Sep,22,undefined,Ubisoft  ,Presto Studios  ,,,0.04,0.01,,0.0,0.06,https://www.vgchartz.com/game/1465/myst-iii-exile/?region=All
15124,Top Gun: Hard Lock,X360,2012,Mar,06,undefined,505 Games  ,Headstrong Games  ,,,0.03,0.02,,0.0,0.06,https://www.vgchartz.com/game/70475/top-gun-hard-lock/?region=All
15125,Brain Quest: Grades 3 & 4,DS,2008,Sep,22,undefined,Electronic Arts  ,Planet Moon Studios  ,,,0.05,,,0.0,0.06,https://www.vgchartz.com/game/25866/brain-quest-grades-3-amp-4/?region=All
15126,Hajime no Ippo Portable: Victorious Spirits,PSP,2007,Dec,20,undefined,Grand Prix Games  ,ESP Software  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/13438/hajime-no-ippo-portable-victorious-spirits/?region=All
15127,Rapala Fishing Pro Series,XOne,2017,Oct,24,undefined,GameMill  ,"Concrete Software, Inc.  ",,,0.05,,,0.01,0.06,https://www.vgchartz.com/game/208597/rapala-fishing-pro-series/?region=All
15128,Zoo Tycoon: Complete Collection,PC,2003,Aug,11,undefined,Microsoft Game Studios  ,Blue Fang Games  ,,6.0,0.03,0.02,,0.01,0.06,https://www.vgchartz.com/game/40466/zoo-tycoon-complete-collection/?region=All
15129,CMT Presents: Karaoke Revolution Country,PS2,2006,Mar,21,undefined,Konami  ,Harmonix Music Systems  ,,,0.03,0.02,,0.01,0.06,https://www.vgchartz.com/game/1103/cmt-presents-karaoke-revolution-country/?region=All
15130,Katekyoo Hitman Reborn! DS: Flame Rumble Mukuro Kyoushuu,DS,2007,Jun,28,undefined,Takara Tomy   ,Takara Tomy  ,,,,,0.06,,0.06,https://www.vgchartz.com/game/7010/katekyoo-hitman-reborn-ds-flame-rumble-mukuro-kyoushuu/?region=All
