Rank,Name,Platform,Year,Month,Date,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,URL
7035,2nd Super Robot Wars Original Generation,PS3,2012,Nov,29,undefined,Namco Bandai Games  ,TOSE  ,,,,,0.3,,0.3,https://www.vgchartz.com/game/71177/2nd-super-robot-wars-original-generation/?region=All
7036,Madagascar,DS,2005,May,23,undefined,Activision  ,Vicarious Visions  ,6.3,,0.25,0.03,,0.02,0.3,https://www.vgchartz.com/game/5283/madagascar/?region=All
7037,Naruto: Ninja Destiny (US sales),DS,2008,Feb,26,undefined,D3 Publisher  ,Takara Tomy  ,,,0.3,,,,0.3,https://www.vgchartz.com/game/16967/naruto-ninja-destiny-us-sales/?region=All
7038,Tom Clancy's Splinter Cell 3D,3DS,2011,Apr,10,undefined,Ubisoft  ,Gameloft  ,8.0,,0.14,0.07,0.07,0.02,0.3,https://www.vgchartz.com/game/49882/tom-clancys-splinter-cell-3d/?region=All
7039,Magic 2015 - Duels of the Planeswalker,PC,2014,Jul,16,undefined,Wizards of the Coast  ,Stainless Games  ,,,,,,,,https://www.vgchartz.com/game/222959/magic-2015-duels-of-the-planeswalker/?region=All
7040,Battlefield: Hardline,X360,2015,Mar,17,undefined,Electronic Arts  ,EA DICE  ,,,0.18,0.09,,0.03,0.3,https://www.vgchartz.com/game/82888/battlefield-hardline/?region=All
7041,Jumping Flash!,PS,1995,Apr,27,undefined,Sony Computer Entertainment  ,Exact  ,,,0.05,0.03,0.21,0.02,0.3,https://www.vgchartz.com/game/3550/jumping-flash/?region=All
7042,Karaoke Revolution Party,PS2,2005,Nov,08,undefined,Konami  ,Harmonix Music Systems  ,,,0.15,0.12,,0.04,0.3,https://www.vgchartz.com/game/5240/karaoke-revolution-party/?region=All
7043,Burnout,GC,2002,Apr,29,undefined,Acclaim Entertainment  ,Criterion Games  ,7.7,,0.23,0.06,,0.01,0.3,https://www.vgchartz.com/game/271/burnout/?region=All
7044,Cities: Skylines,PS4,2017,Aug,15,undefined,Koch Media  ,Colossal Order  ,,,0.15,0.07,0.04,0.05,0.3,https://www.vgchartz.com/game/184290/cities-skylines/?region=All
7045,Lizzie McGuire 3: Homecoming Havoc,GBA,2005,Aug,21,undefined,Buena Vista  ,Climax Group Inc.  ,,,0.22,0.08,,0.01,0.3,https://www.vgchartz.com/game/15115/lizzie-mcguire-3-homecoming-havoc/?region=All
7046,Lumines ll,PSP,2006,Nov,06,undefined,Buena Vista  ,Q Entertainment  ,8.0,,0.12,0.12,,0.07,0.3,https://www.vgchartz.com/game/1208/lumines-ll/?region=All
7047,Chaos Legion,PS2,2003,Aug,06,undefined,Capcom  ,Capcom Production Studio 6  ,6.2,,0.15,0.12,,0.04,0.3,https://www.vgchartz.com/game/341/chaos-legion/?region=All
7048,Charlie and the Chocolate Factory,GBA,2005,Jul,11,undefined,Global Star Software  ,High Voltage Software / Backbone Entertainment  ,,,0.22,0.08,,0.01,0.3,https://www.vgchartz.com/game/14875/charlie-and-the-chocolate-factory/?region=All
7049,Neopets: The Darkest Faerie,PS2,2005,Nov,16,undefined,Sony Computer Entertainment  ,Idol Minds Digital Entertainment  ,,,0.15,0.12,,0.04,0.3,https://www.vgchartz.com/game/26016/neopets-the-darkest-faerie/?region=All
7050,Blazing Heroes,SAT,1996,Jan,01,undefined,Sega  ,Micro Cabin  ,,,,,0.3,0.0,0.3,https://www.vgchartz.com/game/2915/blazing-heroes/?region=All
7051,Rhythm Tengoku,GBA,2006,Aug,03,undefined,Nintendo  ,Nintendo SPD Group No.1  ,,,,,0.3,0.01,0.3,https://www.vgchartz.com/game/4170/rhythm-tengoku/?region=All
7052,Monopoly for Nintendo Switch,NS,2017,Oct,31,undefined,Ubisoft  ,Engine Software  ,5.3,,0.06,0.22,0.01,0.02,0.3,https://www.vgchartz.com/game/215431/monopoly-for-nintendo-switch/?region=All
7053,NBA 2K19,NS,2018,Sep,11,undefined,2K Sports  ,Visual Concepts  ,,,0.24,0.02,0.01,0.03,0.3,https://www.vgchartz.com/game/222085/nba-2k19/?region=All
7054,Super Robot Taisen W,DS,2007,Mar,01,undefined,Banpresto  ,Banpresto  ,,,,,0.3,,0.3,https://www.vgchartz.com/game/4481/super-robot-taisen-w/?region=All
7055,Cart World Series,PS,1997,Sep,16,undefined,Sony Computer Entertainment  ,SCEA  ,7.0,,0.17,0.11,,0.02,0.3,https://www.vgchartz.com/game/33218/cart-world-series/?region=All
7056,Sing Party,WiiU,2012,Nov,18,undefined,Nintendo  ,FreeStyleGames  ,6.8,,0.15,0.13,,0.03,0.3,https://www.vgchartz.com/game/71149/sing-party/?region=All
7057,24: The Game,PS2,2006,Feb,28,undefined,2K Games  ,SCEE Cambridge  ,,,0.15,0.12,,0.04,0.3,https://www.vgchartz.com/game/13/24-the-game/?region=All
7058,The Dukes of Hazzard II: Daisy Dukes It Out,PS,2000,Nov,07,undefined,SouthPeak Interactive  ,Sinister Games  ,,,0.17,0.11,,0.02,0.3,https://www.vgchartz.com/game/28823/the-dukes-of-hazzard-ii-daisy-dukes-it-out/?region=All
7059,Pro Evolution Soccer 2013,X360,2012,Sep,25,undefined,Konami Digital Entertainment  ,Konami  ,,,0.08,0.2,,0.03,0.3,https://www.vgchartz.com/game/70987/pro-evolution-soccer-2013/?region=All
7060,Famista '91,NES,1990,Dec,21,undefined,Namco  ,Namco  ,,,,,0.3,0.0,0.3,https://www.vgchartz.com/game/3273/famista-91/?region=All
7061,Tom Clancy's Rainbow Six: Siege,PC,2015,Dec,01,undefined,Ubisoft  ,Ubisoft Montreal  ,,,0.18,0.09,,0.03,0.3,https://www.vgchartz.com/game/82934/tom-clancys-rainbow-six-siege/?region=All
7062,LEGO Marvel's Avengers,3DS,2016,Jan,26,undefined,Warner Bros. Interactive Entertainment  ,TT Fusion  ,,,0.08,0.17,0.03,0.02,0.3,https://www.vgchartz.com/game/85103/lego-marvels-avengers/?region=All
7063,Super Robot Taisen OG: Original Generations Gaiden,PS2,2007,Dec,27,undefined,Banpresto  ,Banpresto  ,,,,,0.3,,0.3,https://www.vgchartz.com/game/13623/super-robot-taisen-og-original-generations-gaiden/?region=All
7064,PowerUp Heroes,X360,2011,Oct,18,undefined,Ubisoft  ,Ubisoft  ,4.0,,0.18,0.09,,0.03,0.3,https://www.vgchartz.com/game/50883/powerup-heroes/?region=All
7065,Decathlete,SAT,1996,Jan,01,undefined,Sega  ,Sega  ,,,,,0.3,0.0,0.3,https://www.vgchartz.com/game/3062/decathlete/?region=All
7066,My Hero One's Justice,PS4,2018,Oct,26,undefined,Bandai Namco Entertainment  ,Byking  ,,,0.16,0.05,0.04,0.05,0.3,https://www.vgchartz.com/game/221858/my-hero-ones-justice/?region=All
7067,Looney Tunes: Duck Amuck,DS,2007,Oct,09,undefined,Warner Bros. Interactive  ,WayForward Technologies  ,6.4,,0.28,0.0,,0.02,0.3,https://www.vgchartz.com/game/7625/looney-tunes-duck-amuck/?region=All
7068,Resident Evil Archives: Resident Evil,Wii,2009,Jun,23,undefined,Capcom  ,Capcom Production Studio 4  ,7.6,,0.16,0.04,0.08,0.02,0.3,https://www.vgchartz.com/game/27163/resident-evil-archives-resident-evil/?region=All
7069,Magna Carta 2,X360,2009,Oct,13,undefined,Namco Bandai  ,SoftMax  ,6.6,,0.13,0.07,0.07,0.02,0.3,https://www.vgchartz.com/game/33696/magna-carta-2/?region=All
7070,LEGO City Undercover,XOne,2017,Apr,04,undefined,Warner Bros. Interactive Entertainment  ,TT Fusion  ,,,0.15,0.12,,0.03,0.3,https://www.vgchartz.com/game/153122/lego-city-undercover/?region=All
7071,Jonas,DS,2009,Nov,10,undefined,Disney Interactive Studios  ,Altron  ,,,0.27,0.0,,0.02,0.3,https://www.vgchartz.com/game/40836/jonas/?region=All
7072,Romance of the Three Kingdoms VIII,PS2,2003,Aug,13,undefined,KOEI  ,Koei  ,,,0.05,0.04,0.19,0.01,0.3,https://www.vgchartz.com/game/4191/romance-of-the-three-kingdoms-viii/?region=All
7073,Stranglehold,PS3,2007,Oct,29,undefined,Midway Games  ,Midway Games  ,,,0.24,0.03,0.0,0.03,0.3,https://www.vgchartz.com/game/7261/stranglehold/?region=All
7074,Fossil Fighters (JP sales),DS,2009,Aug,10,undefined,Nintendo  ,RED Entertainment  ,,,,,0.3,,0.3,https://www.vgchartz.com/game/19929/fossil-fighters-jp-sales/?region=All
7075,Daikaijyuu Monogatari,SNES,1994,Dec,22,undefined,Hudson Soft  ,Birthday  ,,,,,0.3,,0.3,https://www.vgchartz.com/game/3640/daikaijyuu-monogatari/?region=All
7076,Hard Hitter Tennis,PS2,2002,Oct,08,undefined,Atlus  ,Magical Company Ltd  ,,,0.15,0.11,,0.04,0.3,https://www.vgchartz.com/game/946/hard-hitter-tennis/?region=All
7077,Sorcery,PS3,2012,May,22,undefined,Sony Computer Entertainment  ,The Workshop  ,,,0.14,0.11,,0.05,0.3,https://www.vgchartz.com/game/45676/sorcery/?region=All
7078,Stronghold 2,PC,2005,Apr,18,undefined,2K Games  ,FireFly Studios  ,,,,0.0,,0.0,0.0,https://www.vgchartz.com/game/13154/stronghold-2/?region=All
7079,Agony,Series,2018,May,29,undefined,PlayWay  ,Madmind Studio  ,,,,,,,,https://www.vgchartz.com/game/226348/agony/?region=All
7080,God Wars,Series,2017,Jun,20,undefined,Kadokawa Games  ,Kadokawa Games  ,,,,,,,,https://www.vgchartz.com/game/226155/god-wars/?region=All
7081,Monster Truck Madness 64,N64,1999,Jun,30,undefined,Rockstar Games  ,Edge of Reality  ,5.5,,0.24,0.06,,0.0,0.3,https://www.vgchartz.com/game/1412/monster-truck-madness-64/?region=All
7082,Quake II,N64,1999,Jun,30,undefined,Activision  ,Raster Productions  ,,,0.24,0.06,,0.0,0.3,https://www.vgchartz.com/game/1820/quake-ii/?region=All
7083,Shovel Knight,WiiU,2014,Jun,26,undefined,Yacht Club Games  ,Yacht Club Games  ,9.0,,0.05,0.04,,0.01,0.1,https://www.vgchartz.com/game/71917/shovel-knight/?region=All
7084,Terraria,X360,2013,Mar,27,undefined,505 Games  ,Engine Software  ,7.8,,0.35,0.29,,0.06,0.69,https://www.vgchartz.com/game/74163/terraria/?region=All
7085,VA-11 HALL-A,PC,2016,Jun,21,undefined,Ysbryd Games  ,Sukeban Games  ,8.4,,,,,,,https://www.vgchartz.com/game/84523/va-11-hall-a/?region=All
7086,Warcraft: Orcs & Humans,PC,1994,Jan,15,undefined,Blizzard Entertainment  ,Blizzard Entertainment  ,,,0.89,1.08,,0.11,2.08,https://www.vgchartz.com/game/36902/warcraft-orcs-amp-humans/?region=All
7087,SoulCalibur VI,XOne,2018,Oct,19,undefined,Bandai Namco Games  ,Project Soul  ,,,0.26,0.01,,0.03,0.3,https://www.vgchartz.com/game/220570/soulcalibur-vi/?region=All
7088,Kingdom Rush,PC,2011,Jul,28,undefined,Ironhide Game Studio  ,Ironhide Game Studio  ,,,,,,,,https://www.vgchartz.com/game/78098/kingdom-rush/?region=All
7089,The Jackbox Party Pack 2,PC,2015,Oct,13,undefined,Jackbox Games  ,Jackbox Games  ,,,,,,,,https://www.vgchartz.com/game/223568/the-jackbox-party-pack-2/?region=All
7090,Crazy Taxi: Catch a Ride,GBA,2003,Apr,09,undefined,THQ  ,Graphic State  ,4.8,,0.21,0.08,,0.01,0.3,https://www.vgchartz.com/game/14957/crazy-taxi-catch-a-ride/?region=All
7091,Imagine: Family Doctor,DS,2009,Mar,25,undefined,Ubisoft  ,WizarBox  ,,,0.27,0.01,,0.02,0.3,https://www.vgchartz.com/game/30966/imagine-family-doctor/?region=All
7092,Nounai Aeshe: IQ Suppli DS,DS,2006,Dec,21,undefined,Spike  ,Art  ,,,,,0.3,,0.3,https://www.vgchartz.com/game/3510/nounai-aeshe-iq-suppli-ds/?region=All
7093,One Piece Unlimited Cruise SP,3DS,N/A,N/A,N/A,undefined,Namco Bandai  ,Ganbarion  ,,,,0.0,0.3,0.0,0.3,https://www.vgchartz.com/game/49094/one-piece-unlimited-cruise-sp/?region=All
7094,Macross Digital Mission VF-X,PS,1997,Feb,28,undefined,Bandai  ,Unit  ,,,,,0.28,0.02,0.3,https://www.vgchartz.com/game/3686/macross-digital-mission-vf-x/?region=All
7095,Rayman 2: Revolution,PS2,2001,Jan,30,undefined,Ubisoft  ,Ubisoft  ,8.7,,0.15,0.11,,0.04,0.3,https://www.vgchartz.com/game/12930/rayman-2-revolution/?region=All
7096,Yu Yu Hakusho Ghost Files: Spirit Detective,GBA,2003,Dec,02,undefined,Atari  ,Atari Games  ,,,0.21,0.08,,0.01,0.3,https://www.vgchartz.com/game/14057/yu-yu-hakusho-ghost-files-spirit-detective/?region=All
7097,Super Bomberman 5,SNES,1997,Feb,28,undefined,Hudson Soft  ,Hudson Soft  ,,,,,0.3,0.0,0.3,https://www.vgchartz.com/game/4415/super-bomberman-5/?region=All
7098,Army Men: Air Attack 2,PS,2000,Sep,26,undefined,3DO  ,3DO  ,,,0.17,0.11,,0.02,0.3,https://www.vgchartz.com/game/17209/army-men-air-attack-2/?region=All
7099,Saint Seiya: Soldiers' Soul,PS4,2015,Oct,06,undefined,Namco Bandai Games  ,Namco Bandai Games  ,,,,0.21,0.05,0.04,0.3,https://www.vgchartz.com/game/85369/saint-seiya-soldiers-soul/?region=All
7100,Devil May Cry 4,PC,2008,Jul,08,undefined,Capcom  ,Capcom  ,7.5,,0.01,0.02,,0.0,0.04,https://www.vgchartz.com/game/14143/devil-may-cry-4/?region=All
7101,Invizimals: Shadow Zone,PSP,2011,Oct,25,undefined,Sony Computer Entertainment  ,Novarama  ,,,0.05,0.16,,0.08,0.3,https://www.vgchartz.com/game/47252/invizimals-shadow-zone/?region=All
7102,NBA Live 2003,GC,2002,Oct,08,undefined,EA Sports  ,EA Canada  ,8.4,,0.23,0.06,,0.01,0.3,https://www.vgchartz.com/game/5452/nba-live-2003/?region=All
7103,Pride FC: Fighting Championships,PS2,2003,Feb,11,undefined,THQ  ,Anchor  ,,,0.15,0.11,,0.04,0.3,https://www.vgchartz.com/game/1786/pride-fc-fighting-championships/?region=All
7104,Eternal Ring,PS2,2000,Oct,24,undefined,Agetec  ,From Software  ,,,0.1,0.07,0.1,0.03,0.3,https://www.vgchartz.com/game/3215/eternal-ring/?region=All
7105,Dragon Force,SAT,1996,Nov,30,undefined,Working Designs  ,Sega  ,9.0,,,,0.3,0.0,0.3,https://www.vgchartz.com/game/3131/dragon-force/?region=All
7106,Dynasty Warriors 6,X360,2008,Feb,19,undefined,KOEI  ,Omega Force  ,6.2,,0.15,0.06,0.06,0.02,0.3,https://www.vgchartz.com/game/7696/dynasty-warriors-6/?region=All
7107,LYNE,PC,N/A,N/A,N/A,undefined,Unknown  ,Thomas Bowker  ,,,,,,,,https://www.vgchartz.com/game/223578/lyne/?region=All
7108,LEGO DC Super-Villains,XOne,2018,Oct,16,undefined,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,,,0.2,0.07,,0.03,0.3,https://www.vgchartz.com/game/222042/lego-dc-super-villains/?region=All
7109,WWE 2K17,X360,2016,Oct,11,undefined,2K Games  ,Yuke's  ,,,0.14,0.13,,0.03,0.3,https://www.vgchartz.com/game/115628/wwe-2k17/?region=All
7110,Dance Dance Revolution Universe 3,X360,2008,Oct,21,undefined,Konami  ,Bemani  ,,,0.28,,,0.02,0.3,https://www.vgchartz.com/game/24763/dance-dance-revolution-universe-3/?region=All
7111,Final Fantasy Type-0 HD,XOne,2015,Mar,17,undefined,Square Enix  ,Square Enix  ,,,0.2,0.07,,0.03,0.3,https://www.vgchartz.com/game/82939/final-fantasy-type-0-hd/?region=All
7112,Winning Post 2,SNES,1995,Mar,18,undefined,KOEI  ,Koei  ,,,,,0.3,,0.3,https://www.vgchartz.com/game/4693/winning-post-2/?region=All
7113,Star Gladiator Episode: I Final Crusade,PS,1996,Oct,31,undefined,Capcom  ,Capcom  ,,,0.07,0.05,0.15,0.02,0.3,https://www.vgchartz.com/game/4372/star-gladiator-episode-i-final-crusade/?region=All
7114,LISA,PC,N/A,N/A,N/A,undefined,Unknown  ,Dingaling  ,,,,,,,,https://www.vgchartz.com/game/223579/lisa/?region=All
7115,Call of Duty: Black Ops 3,PC,2015,Nov,06,undefined,Activision  ,Treyarch  ,,,,0.28,,0.02,0.3,https://www.vgchartz.com/game/85360/call-of-duty-black-ops-3/?region=All
7116,The Smurfs: Dance Party,Wii,2011,Jul,19,undefined,Ubisoft  ,Ubisoft  ,,,0.23,0.04,,0.03,0.3,https://www.vgchartz.com/game/51219/the-smurfs-dance-party/?region=All
7117,Just Dance 2018,PS4,2017,Oct,24,undefined,Ubisoft  ,Ubisoft Paris  ,,,0.1,0.15,,0.05,0.3,https://www.vgchartz.com/game/203195/just-dance-2018/?region=All
7118,Showdown: Legends of Wrestling,PS2,2004,Jun,22,undefined,Acclaim Entertainment  ,Acclaim Studios Austin  ,,,0.15,0.11,,0.04,0.3,https://www.vgchartz.com/game/5686/showdown-legends-of-wrestling/?region=All
7119,Squinkies,DS,2011,Apr,12,undefined,Activision  ,"Human Soft, Inc.  ",,,0.26,0.02,,0.02,0.3,https://www.vgchartz.com/game/50551/squinkies/?region=All
7120,Far East of Eden Zero,SNES,1995,Dec,22,undefined,Hudson Soft  ,Hudson Soft  ,,,,,0.3,0.0,0.3,https://www.vgchartz.com/game/3281/far-east-of-eden-zero/?region=All
7121,Wacky Races: Crash & Dash,Wii,2008,Jun,17,undefined,Eidos Interactive  ,Farmind Ltd  ,,,0.27,0.0,,0.02,0.3,https://www.vgchartz.com/game/22094/wacky-races-crash-amp-dash/?region=All
7122,Rapala Pro Bass Fishing 2010,Wii,2010,Sep,28,undefined,Activision  ,FUN Labs  ,,,0.22,0.05,,0.03,0.3,https://www.vgchartz.com/game/46054/rapala-pro-bass-fishing-2010/?region=All
7123,Full Spectrum Warrior,PS2,2005,Mar,21,undefined,THQ  ,Pandemic Studios  ,8.5,,0.15,0.11,,0.04,0.3,https://www.vgchartz.com/game/5143/full-spectrum-warrior/?region=All
7124,Starhawk,PS3,2012,May,08,undefined,Sony Computer Entertainment  ,LightBox Interactive  ,,,0.18,0.05,0.03,0.03,0.3,https://www.vgchartz.com/game/70736/starhawk/?region=All
7125,Taiko no Tatsujin Wii: Minna de Party * 3-Yome!,Wii,2010,Dec,02,undefined,Namco Bandai  ,Bandai Namco Games  ,,,,,0.3,,0.3,https://www.vgchartz.com/game/47785/taiko-no-tatsujin-wii-minna-de-party-3-yome/?region=All
7126,Fist of the North Star: Ken's Rage 2,PS3,2013,Feb,05,undefined,Tecmo Koei  ,Koei  ,5.0,,,,0.3,,0.3,https://www.vgchartz.com/game/71311/fist-of-the-north-star-kens-rage-2/?region=All
7127,Sonic & Sega All-Stars Racing Transformed,3DS,2013,Feb,12,undefined,Sega  ,Sumo Digital  ,,,0.12,0.15,,0.02,0.3,https://www.vgchartz.com/game/71085/sonic-amp-sega-all-stars-racing-transformed/?region=All
7128,The Sims 2: Pets,PS2,2006,Oct,17,undefined,Electronic Arts  ,Maxis  ,,,0.02,0.01,,0.27,0.3,https://www.vgchartz.com/game/5850/the-sims-2-pets/?region=All
7129,FIFA 15,PC,2014,Sep,23,undefined,EA Sports  ,EA Canada  ,7.0,,,0.28,,0.02,0.3,https://www.vgchartz.com/game/82917/fifa-15/?region=All
7130,Angry Birds: Star Wars,PS3,2013,Oct,29,undefined,Activision  ,Exient Entertainment  ,,,0.1,0.15,,0.05,0.3,https://www.vgchartz.com/game/76906/angry-birds-star-wars/?region=All
7131,Power Pro Kun Pocket 6,GBA,2003,Dec,04,undefined,Konami  ,Diamond Head  ,,,,,0.29,0.01,0.3,https://www.vgchartz.com/game/4098/power-pro-kun-pocket-6/?region=All
7132,Power Pro Kun Pocket 10,DS,2007,Dec,06,undefined,Konami  ,PawaPuro Production  ,,,,,0.3,,0.3,https://www.vgchartz.com/game/13206/power-pro-kun-pocket-10/?region=All
7133,The Suite Life of Zack & Cody: Circle of Spies,DS,2007,Oct,18,undefined,Disney Interactive Studios  ,Artificial Mind and Movement  ,,,0.17,0.09,,0.03,0.3,https://www.vgchartz.com/game/12619/the-suite-life-of-zack-amp-cody-circle-of-spies/?region=All
