Rank,Name,Platform,Year,Month,Date,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,URL
1014,Tomb Raider (2013),PS3,2013,Mar,05,undefined,Square Enix  ,Crystal Dynamics  ,8.9,,0.6,1.45,0.08,0.38,2.51,https://www.vgchartz.com/game/70428/tomb-raider-2013/?region=All
1015,Midnight Club: Los Angeles,PS3,2008,Oct,20,undefined,Rockstar Games  ,Rockstar San Diego  ,8.3,,1.59,0.54,0.05,0.33,2.5,https://www.vgchartz.com/game/13115/midnight-club-los-angeles/?region=All
1016,PES 2009: Pro Evolution Soccer,PS2,2008,Nov,11,undefined,Konami  ,Konami  ,,,0.13,0.07,0.26,2.05,2.5,https://www.vgchartz.com/game/26633/pes-2009-pro-evolution-soccer/?region=All
1017,Marvel: Ultimate Alliance,X360,2006,Oct,24,undefined,Activision  ,Raven Software  ,8.3,,2.29,0.02,,0.19,2.5,https://www.vgchartz.com/game/5328/marvel-ultimate-alliance/?region=All
1018,Black & White,PC,2001,Mar,26,undefined,Electronic Arts  ,Lionhead Studios  ,9.3,,,0.04,,0.0,0.04,https://www.vgchartz.com/game/7448/black-amp-white/?region=All
1019,Crisis Core: Final Fantasy VII,PSP,2008,Mar,25,undefined,Square Enix  ,Square Enix  ,8.1,9.0,1.35,0.6,0.8,0.44,3.19,https://www.vgchartz.com/game/7385/crisis-core-final-fantasy-vii/?region=All
1020,Dance Central,X360,2010,Nov,04,undefined,MTV Games  ,Harmonix Music Systems  ,8.4,,2.15,0.76,0.01,0.26,3.18,https://www.vgchartz.com/game/45609/dance-central/?region=All
1021,Diablo,PC,1996,Nov,30,undefined,Blizzard Entertainment  ,Blizzard Entertainment  ,8.7,,0.01,1.58,,,1.59,https://www.vgchartz.com/game/7274/diablo/?region=All
1022,Dragon Ball Z: Budokai 3,PS2,2004,Nov,16,undefined,Atari  ,Dimps Corporation  ,,,1.09,0.15,0.65,0.04,1.94,https://www.vgchartz.com/game/575/dragon-ball-z-budokai-3/?region=All
1023,Dragon Quest II,NES,1990,Sep,01,undefined,Enix  ,ChunSoft  ,,,0.15,,2.41,0.0,2.56,https://www.vgchartz.com/game/6238/dragon-quest-ii/?region=All
1024,Far Cry,PC,2004,Mar,23,undefined,Ubisoft  ,Crytek  ,8.6,,,0.04,,0.01,0.05,https://www.vgchartz.com/game/7429/far-cry/?region=All
1025,Final Fantasy Tactics,PS,1998,Jan,28,undefined,Sony Computer Entertainment  ,SquareSoft  ,8.8,,0.93,0.12,1.34,0.06,2.45,https://www.vgchartz.com/game/754/final-fantasy-tactics/?region=All
1026,Forza Horizon 3,XOne,2016,Sep,27,undefined,Microsoft Studios  ,Playground Games  ,9.0,,1.64,1.96,0.02,0.32,3.93,https://www.vgchartz.com/game/119955/forza-horizon-3/?region=All
1027,Shovel Knight,Series,2014,Jun,26,undefined,Yacht Club Games  ,Yacht Club Games  ,,,,,,,,https://www.vgchartz.com/game/226249/shovel-knight/?region=All
1028,Warcraft III: The Frozen Throne,PC,2003,Jul,01,undefined,Blizzard Entertainment  ,Blizzard Entertainment  ,9.2,,0.58,0.87,,0.09,1.54,https://www.vgchartz.com/game/7196/warcraft-iii-the-frozen-throne/?region=All
1029,Rise of the Tomb Raider,PC,2016,Jan,28,undefined,Square Enix  ,Crystal Dynamics  ,,,,0.14,,0.01,0.15,https://www.vgchartz.com/game/82906/rise-of-the-tomb-raider/?region=All
1030,Dustforce DX,PC,2012,Jan,17,undefined,Hitbox Team  ,Hitbox Team  ,,,,,,,,https://www.vgchartz.com/game/223379/dustforce-dx/?region=All
1031,Rockstar Games Double Pack: Grand Theft Auto III & Grand Theft Auto Vice City,XB,2003,Oct,31,undefined,Rockstar Games  ,Rockstar North  ,9.8,,1.84,0.56,,0.09,2.49,https://www.vgchartz.com/game/6284/rockstar-games-double-pack-grand-theft-auto-iii-amp-grand-theft-auto-vice-city/?region=All
1032,NBA 2K15,PS4,2014,Oct,07,undefined,2K Sports  ,Visual Concepts  ,,,1.49,0.55,0.01,0.44,2.49,https://www.vgchartz.com/game/78587/nba-2k15/?region=All
1033,Game Party,Wii,2007,Nov,27,undefined,Midway Games  ,JGI Entertainment  ,2.6,,1.47,0.77,,0.24,2.49,https://www.vgchartz.com/game/12985/game-party/?region=All
1034,Mortal Kombat: Deadly Alliance,PS2,2002,Nov,16,undefined,Midway Games  ,Midway  ,8.2,,1.81,0.52,,0.15,2.49,https://www.vgchartz.com/game/5386/mortal-kombat-deadly-alliance/?region=All
1035,Dungeon Defenders,PC,2011,Oct,19,undefined,Trendy Entertainment  ,Trendy Entertainment  ,8.3,,0.02,,,0.0,0.02,https://www.vgchartz.com/game/47246/dungeon-defenders/?region=All
1036,Dark Souls III,PS4,2016,Apr,12,undefined,Namco Bandai Games  ,From Software  ,,,1.0,0.63,0.44,0.34,2.42,https://www.vgchartz.com/game/85669/dark-souls-iii/?region=All
1037,Mario Party 2,N64,2000,Jan,24,undefined,Nintendo  ,Hudson Soft  ,,,1.28,0.14,1.08,0.01,2.5,https://www.vgchartz.com/game/1257/mario-party-2/?region=All
1038,Saints Row: The Third,PS3,2011,Nov,15,undefined,THQ  ,Volition Inc.  ,8.3,,0.86,1.06,0.18,0.37,2.48,https://www.vgchartz.com/game/33322/saints-row-the-third/?region=All
1039,Tomb Raider: The Last Revelation,PS,1999,Nov,22,undefined,Eidos Interactive  ,Core Design Ltd.  ,,,1.15,1.14,0.06,0.13,2.48,https://www.vgchartz.com/game/6507/tomb-raider-the-last-revelation/?region=All
1040,Assassin's Creed Origins,XOne,2017,Oct,27,undefined,Ubisoft  ,Ubisoft Montreal  ,,,1.34,0.92,,0.22,2.47,https://www.vgchartz.com/game/181688/assassins-creed-origins/?region=All
1041,Pure,X360,2008,Sep,16,undefined,Disney Interactive Studios  ,Black Rock Studio  ,8.3,,1.38,0.84,0.0,0.25,2.47,https://www.vgchartz.com/game/21906/pure/?region=All
1042,Rock Band,X360,2007,Nov,20,undefined,MTV Games  ,Harmonix Music Systems  ,9.1,,1.93,0.33,,0.21,2.47,https://www.vgchartz.com/game/6965/rock-band/?region=All
1043,Minecraft,PSV,2014,Nov,11,undefined,Sony Computer Entertainment America  ,4J Studios  ,,,0.22,0.73,1.25,0.27,2.47,https://www.vgchartz.com/game/75584/minecraft/?region=All
1044,Battlefield 1942,PC,2002,Sep,10,undefined,Electronic Arts  ,Digital Illusions CE  ,9.0,,0.01,0.02,,0.0,0.03,https://www.vgchartz.com/game/7432/battlefield-1942/?region=All
1045,Paper Mario: Sticker Star,3DS,2012,Nov,11,undefined,Nintendo  ,Intelligent Systems  ,,,1.12,0.49,0.64,0.15,2.41,https://www.vgchartz.com/game/70588/paper-mario-sticker-star/?region=All
1046,WarioWare Touched!,DS,2005,Feb,14,undefined,Nintendo  ,Intelligent Systems  ,7.8,,0.51,0.45,1.21,0.13,2.3,https://www.vgchartz.com/game/6764/warioware-touched/?region=All
1047,Resistance 2,PS3,2008,Nov,04,undefined,Sony Computer Entertainment  ,Insomniac Games  ,8.5,8.7,1.15,0.84,0.1,0.38,2.47,https://www.vgchartz.com/game/15255/resistance-2/?region=All
1048,Batman: Arkham City,PC,2011,Nov,22,undefined,Warner Bros. Interactive  ,Rocksteady Studios  ,9.0,,0.16,0.28,,0.08,0.52,https://www.vgchartz.com/game/41801/batman-arkham-city/?region=All
1049,Madden NFL 16,XOne,2015,Aug,25,undefined,EA Sports  ,EA Tiburon  ,8.4,,2.13,0.08,,0.26,2.47,https://www.vgchartz.com/game/85397/madden-nfl-16/?region=All
1050,Mario Party 4,GC,2002,Oct,21,undefined,Nintendo  ,Hudson Soft  ,7.0,,1.13,0.36,0.92,0.07,2.47,https://www.vgchartz.com/game/1259/mario-party-4/?region=All
1051,Dying Light,PS4,2015,Jan,27,undefined,Warner Bros. Interactive  ,Techland  ,,,1.18,0.74,0.13,0.4,2.45,https://www.vgchartz.com/game/72235/dying-light/?region=All
1052,LEGO Harry Potter: Years 1-4,Wii,2010,Jun,29,undefined,Warner Bros. Interactive  ,Traveller's Tales  ,7.9,,1.29,0.94,,0.22,2.45,https://www.vgchartz.com/game/35012/lego-harry-potter-years-1-4/?region=All
1053,uDraw Studio,Wii,2010,Nov,14,undefined,THQ  ,"Pipeworks Software, Inc.  ",,,1.65,0.58,,0.21,2.44,https://www.vgchartz.com/game/46823/udraw-studio/?region=All
1054,Madden NFL 17,XOne,2016,Aug,23,undefined,EA Sports  ,EA Tiburon  ,8.1,,2.14,0.04,,0.26,2.44,https://www.vgchartz.com/game/86432/madden-nfl-17/?region=All
1055,Twisted Metal 2,PS,1996,Oct,31,undefined,Sony Computer Entertainment  ,SingleTrac  ,8.7,,2.12,0.25,,0.07,2.44,https://www.vgchartz.com/game/2549/twisted-metal-2/?region=All
1056,The Sims: Bustin' Out,PS2,2003,Dec,15,undefined,Electronic Arts  ,Maxis  ,,,1.07,1.19,,0.18,2.43,https://www.vgchartz.com/game/5852/the-sims-bustin-out/?region=All
1057,Need for Speed Carbon: Own the City,PSP,2006,Oct,31,undefined,Electronic Arts  ,EA Black Box  ,7.4,,0.87,0.97,,0.58,2.42,https://www.vgchartz.com/game/5484/need-for-speed-carbon-own-the-city/?region=All
1058,Ice Hockey,NES,1988,Mar,01,undefined,Nintendo  ,Nintendo  ,,,1.27,0.32,0.78,0.05,2.42,https://www.vgchartz.com/game/6299/ice-hockey/?region=All
1059,Sonic Adventure,DC,1999,Sep,09,undefined,Sega  ,Sonic Team  ,8.9,,1.26,0.61,0.46,0.08,2.42,https://www.vgchartz.com/game/2101/sonic-adventure/?region=All
1060,Tom Clancy's Rainbow Six: Vegas 2,X360,2008,Mar,18,undefined,Ubisoft  ,Ubisoft Montreal  ,8.2,,1.56,0.61,0.02,0.23,2.42,https://www.vgchartz.com/game/15674/tom-clancys-rainbow-six-vegas-2/?region=All
1061,God of War Collection,PS3,2009,Nov,17,undefined,Sony Computer Entertainment  ,Bluepoint Games  ,9.2,,1.7,0.45,0.06,0.4,2.6,https://www.vgchartz.com/game/38409/god-of-war-collection/?region=All
1062,Kinect: Disneyland Adventures,X360,2011,Nov,15,undefined,Microsoft Studios  ,Frontier Developments  ,8.5,,1.73,0.43,0.02,0.23,2.41,https://www.vgchartz.com/game/51748/kinect-disneyland-adventures/?region=All
1063,Pro Evolution Soccer 2011,PS3,2010,Oct,05,undefined,Konami  ,Konami  ,6.0,,0.29,1.18,0.54,0.41,2.41,https://www.vgchartz.com/game/43332/pro-evolution-soccer-2011/?region=All
1064,ATV Offroad Fury,PS2,2001,Feb,05,undefined,Sony Computer Entertainment  ,Rainbow Studios  ,8.4,,2.07,0.26,,0.08,2.41,https://www.vgchartz.com/game/6196/atv-offroad-fury/?region=All
1065,Pokémon Colosseum,GC,2004,Mar,22,undefined,Nintendo  ,Genius Sonority Inc.  ,7.0,,1.21,0.57,0.7,0.07,2.54,https://www.vgchartz.com/game/1761/pokemon-colosseum/?region=All
1066,NBA 2K16,XOne,2015,Sep,29,undefined,2K Sports  ,Visual Concepts  ,8.3,,2.01,0.15,,0.25,2.41,https://www.vgchartz.com/game/85555/nba-2k16/?region=All
1067,Halo: Combat Evolved Anniversary,X360,2011,Nov,15,undefined,Microsoft Studios  ,343 Industries  ,8.0,,1.44,0.71,0.04,0.22,2.41,https://www.vgchartz.com/game/51759/halo-combat-evolved-anniversary/?region=All
1068,Need for Speed: ProStreet,PS2,2007,Nov,13,undefined,Electronic Arts  ,EA Black Box  ,,,0.69,0.0,0.04,1.68,2.41,https://www.vgchartz.com/game/12753/need-for-speed-prostreet/?region=All
1069,Tetris Plus,PS,1996,Oct,18,undefined,Jaleco  ,Atlus Co.  ,,,2.1,0.24,,0.07,2.4,https://www.vgchartz.com/game/2371/tetris-plus/?region=All
1070,Forza Motorsport 5,XOne,2013,Nov,22,undefined,Microsoft Studios  ,Turn 10 Studios  ,,,1.28,0.9,0.01,0.21,2.4,https://www.vgchartz.com/game/72222/forza-motorsport-5/?region=All
1071,Midnight Club: Los Angeles,X360,2008,Oct,20,undefined,Rockstar Games  ,Rockstar San Diego  ,8.0,,1.72,0.45,0.01,0.22,2.4,https://www.vgchartz.com/game/14168/midnight-club-los-angeles/?region=All
1072,Command & Conquer: Tiberian Sun,PC,1999,Aug,24,undefined,Westwood Studios  ,Westwood Studios  ,,,1.55,0.0,,,1.55,https://www.vgchartz.com/game/6213/command-amp-conquer-tiberian-sun/?region=All
1073,Dino Crisis,PS,1999,Aug,31,undefined,Capcom  ,Capcom Production Studio 4  ,8.9,,0.81,0.76,0.7,0.14,2.41,https://www.vgchartz.com/game/3095/dino-crisis/?region=All
1074,Final Fantasy V,SNES,1992,Dec,06,undefined,Square  ,SquareSoft  ,7.5,,,,2.43,0.02,2.45,https://www.vgchartz.com/game/3317/final-fantasy-v/?region=All
1075,Ghost of Tsushima,PS4,2020,Jul,17,undefined,Sony Interactive Entertainment  ,Sucker Punch  ,8.8,,,,,,,https://www.vgchartz.com/game/221791/ghost-of-tsushima/?region=All
1076,Monster Hunter Freedom 2,PSP,2007,Aug,29,undefined,Capcom  ,Capcom  ,7.6,,0.37,0.27,1.75,0.18,2.58,https://www.vgchartz.com/game/3837/monster-hunter-freedom-2/?region=All
1077,Naruto Shippuden: Ultimate Ninja Storm 4,PS4,2016,Feb,09,undefined,Namco Bandai Games  ,CyberConnect2  ,,,0.71,0.47,0.12,0.24,1.54,https://www.vgchartz.com/game/84977/naruto-shippuden-ultimate-ninja-storm-4/?region=All
1078,Pro Wrestling,NES,1987,Mar,01,undefined,Nintendo  ,TRY Corporation  ,,,0.77,0.18,1.42,0.03,2.4,https://www.vgchartz.com/game/6399/pro-wrestling/?region=All
1079,Theme Hospital,PC,1997,Mar,31,undefined,Electronic Arts  ,Bullfrog Productions  ,5.5,,2.3,0.1,,,2.4,https://www.vgchartz.com/game/6497/theme-hospital/?region=All
1080,Madden NFL 11,PS3,2010,Aug,10,undefined,EA Sports  ,EA Tiburon  ,8.4,,2.05,0.15,,0.2,2.4,https://www.vgchartz.com/game/43127/madden-nfl-11/?region=All
1081,Batman: Arkham Origins,PS3,2013,Oct,25,undefined,Warner Bros. Interactive Entertainment  ,Warner Bros. Interactive Entertainment  ,,,1.08,0.88,0.04,0.4,2.4,https://www.vgchartz.com/game/71969/batman-arkham-origins/?region=All
1082,Frogger's Adventures: Temple of the Frog,GBA,2001,Oct,24,undefined,Konami  ,Konami  ,6.7,,2.15,0.18,,0.07,2.39,https://www.vgchartz.com/game/6272/froggers-adventures-temple-of-the-frog/?region=All
1083,Spintires,Series,2014,Jun,13,undefined,IMGN PRO  ,Saber Interactive|Oovee Game Studios  ,,,,,,,,https://www.vgchartz.com/game/226280/spintires/?region=All
1084,Zumba Fitness,X360,2010,Nov,18,undefined,Majesco  ,"Pipeworks Software, Inc.  ",,,1.74,0.45,,0.2,2.39,https://www.vgchartz.com/game/45639/zumba-fitness/?region=All
1085,Mario & Sonic at the London 2012 Olympic Games,Wii,2011,Nov,15,undefined,Sega  ,Sega  ,6.8,,1.12,1.9,0.27,0.43,3.72,https://www.vgchartz.com/game/50943/mario-amp-sonic-at-the-london-2012-olympic-games/?region=All
1086,Monopoly,PC,1995,Jan,01,undefined,Hasbro Interactive  ,Unknown  ,,,1.49,0.81,,0.1,2.39,https://www.vgchartz.com/game/6350/monopoly/?region=All
1087,Mortal Kombat II (US & Others sales),GEN,1994,Jan,01,undefined,Acclaim Entertainment  ,Probe Entertainment Limited  ,,,1.78,0.53,,0.08,2.39,https://www.vgchartz.com/game/6355/mortal-kombat-ii-us-amp-others-sales/?region=All
1088,Guitar Hero,PS2,2005,Nov,07,undefined,RedOctane  ,Harmonix Music Systems  ,8.0,,1.67,0.61,0.03,0.07,2.38,https://www.vgchartz.com/game/924/guitar-hero/?region=All
1089,Dead Island,X360,2011,Sep,06,undefined,Deep Silver  ,Techland  ,7.0,,1.48,0.7,,0.21,2.38,https://www.vgchartz.com/game/18476/dead-island/?region=All
1090,ARMS,NS,2017,Jun,16,undefined,Nintendo  ,Nintendo EPD  ,7.9,,0.9,0.48,0.47,0.14,1.99,https://www.vgchartz.com/game/153117/arms/?region=All
1091,WCW/nWo Revenge,N64,1998,Oct,26,undefined,THQ  ,Aki Corp.  ,,,1.94,0.39,0.03,0.02,2.38,https://www.vgchartz.com/game/6523/wcwnwo-revenge/?region=All
1092,Ratchet & Clank (2016),PS4,2016,Apr,12,undefined,Sony Interactive Entertainment  ,Insomniac Games  ,,,0.97,0.97,0.06,0.39,2.38,https://www.vgchartz.com/game/83085/ratchet-amp-clank-2016/?region=All
1093,Yu-Gi-Oh! The Duelists of the Roses,PS2,2003,Feb,16,undefined,Konami  ,Konami  ,,,1.16,0.91,,0.3,2.38,https://www.vgchartz.com/game/23417/yu-gi-oh-the-duelists-of-the-roses/?region=All
1094,Madden NFL 08,X360,2007,Aug,14,undefined,EA Sports  ,EA Tiburon  ,8.7,,2.18,0.01,,0.18,2.37,https://www.vgchartz.com/game/7106/madden-nfl-08/?region=All
1095,The Incredibles,PS2,2004,Oct,31,undefined,THQ  ,Heavy Iron Studios  ,5.9,,0.96,1.08,0.04,0.3,2.37,https://www.vgchartz.com/game/5834/the-incredibles/?region=All
1096,Tony Hawk's Underground 2,PS2,2004,Oct,04,undefined,Activision  ,Neversoft Entertainment  ,,,1.25,0.86,0.01,0.26,2.37,https://www.vgchartz.com/game/6515/tony-hawks-underground-2/?region=All
1097,Yokai Watch Blasters: Red Cat Corps / White Dog Squad,3DS,2018,Sep,07,undefined,Nintendo  ,Level 5  ,,,0.07,0.05,2.3,0.01,2.44,https://www.vgchartz.com/game/85786/yokai-watch-blasters-red-cat-corps-white-dog-squad/?region=All
1098,Madden NFL 10,PS3,2009,Aug,14,undefined,EA Sports  ,EA Tiburon  ,8.5,,2.03,0.13,,0.21,2.37,https://www.vgchartz.com/game/33187/madden-nfl-10/?region=All
1099,Uncharted: The Lost Legacy,PS4,2017,Aug,22,undefined,Sony Interactive Entertainment  ,Naughty Dog  ,,,0.58,1.38,0.04,0.36,2.37,https://www.vgchartz.com/game/147591/uncharted-the-lost-legacy/?region=All
1100,Sonic's Ultimate Genesis Collection,PS3,2009,Feb,10,undefined,Sega  ,Backbone Entertainment  ,8.1,,1.39,0.64,,0.33,2.36,https://www.vgchartz.com/game/29684/sonics-ultimate-genesis-collection/?region=All
1101,Sleeping Dogs,PC,2012,Aug,14,undefined,Square Enix  ,United Front Games  ,8.5,,0.06,0.05,,0.01,0.12,https://www.vgchartz.com/game/70487/sleeping-dogs/?region=All
1102,Kirby's Dream Land 2,GB,1995,May,01,undefined,Nintendo  ,HAL Laboratory  ,,,0.69,0.14,1.48,0.05,2.36,https://www.vgchartz.com/game/3609/kirbys-dream-land-2/?region=All
1103,Pokémon Mystery Dungeon: Red Rescue Team,GBA,2006,Sep,18,undefined,Nintendo  ,ChunSoft  ,,,0.71,0.52,0.74,0.08,2.06,https://www.vgchartz.com/game/4027/pokemon-mystery-dungeon-red-rescue-team/?region=All
1104,Destiny 2,XOne,2017,Sep,06,undefined,Activision  ,Bungie  ,,,1.66,0.47,,0.23,2.35,https://www.vgchartz.com/game/166063/destiny-2/?region=All
1105,Donkey Kong Land 2,GB,1996,Sep,01,undefined,Nintendo  ,Rare Ltd.  ,,,1.39,0.48,0.4,0.08,2.35,https://www.vgchartz.com/game/3115/donkey-kong-land-2/?region=All
1106,Dragon Quest Monsters,GB,1999,Dec,31,undefined,Eidos Interactive  ,TOSE  ,,,,,2.34,0.01,2.35,https://www.vgchartz.com/game/3140/dragon-quest-monsters/?region=All
1107,Pokémon Ranger: Shadows of Almia,DS,2008,Nov,10,undefined,Nintendo  ,HAL Laboratory  ,6.7,,0.94,0.54,0.62,0.18,2.28,https://www.vgchartz.com/game/14751/pokemon-ranger-shadows-of-almia/?region=All
1108,WarioWare: Smooth Moves,Wii,2007,Jan,15,undefined,Nintendo  ,Intelligent Systems  ,8.2,,0.86,1.05,0.73,0.26,2.89,https://www.vgchartz.com/game/6151/warioware-smooth-moves/?region=All
1109,LEGO Indiana Jones: The Original Adventures,Wii,2008,Jun,03,undefined,LucasArts  ,Traveller's Tales  ,7.8,,1.51,0.62,,0.22,2.35,https://www.vgchartz.com/game/15205/lego-indiana-jones-the-original-adventures/?region=All
1110,Lego Marvel Super Heroes,X360,2013,Oct,22,undefined,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,,,1.26,0.87,,0.21,2.34,https://www.vgchartz.com/game/71339/lego-marvel-super-heroes/?region=All
1111,WWE SmackDown vs Raw 2008,PS2,2007,Nov,13,undefined,THQ  ,Yuke's Media Creations  ,,,0.92,0.0,0.01,1.41,2.34,https://www.vgchartz.com/game/12782/wwe-smackdown-vs-raw-2008/?region=All
1112,Dragon Age: Inquisition,PS4,2014,Nov,18,undefined,Electronic Arts  ,BioWare Edmonton  ,,,1.07,0.8,0.08,0.38,2.34,https://www.vgchartz.com/game/81792/dragon-age-inquisition/?region=All
1113,Kinect Sports: Season Two,X360,2011,Oct,25,undefined,Microsoft Studios  ,Rare Ltd.  ,6.6,,1.38,0.72,0.02,0.21,2.33,https://www.vgchartz.com/game/51392/kinect-sports-season-two/?region=All
1114,Madden NFL 25,X360,2013,Aug,27,undefined,EA Sports  ,EA Tiburon  ,7.8,,2.02,0.07,,0.25,2.33,https://www.vgchartz.com/game/71986/madden-nfl-25/?region=All
1115,Art Academy,DS,2010,Oct,25,undefined,Nintendo  ,Headstrong Games  ,6.8,,0.26,1.66,0.33,0.27,2.52,https://www.vgchartz.com/game/45454/art-academy/?region=All
1116,My Fitness Coach,Wii,2008,Dec,02,undefined,Ubisoft  ,Ubisoft  ,7.1,,1.18,0.9,,0.24,2.32,https://www.vgchartz.com/game/28230/my-fitness-coach/?region=All
1117,Assassin's Creed IV: Black Flag,XOne,2013,Nov,22,undefined,Ubisoft  ,Ubisoft Montreal  ,8.3,,1.51,0.59,,0.22,2.32,https://www.vgchartz.com/game/71598/assassins-creed-iv-black-flag/?region=All
1118,Mario Super Sluggers,Wii,2008,Aug,25,undefined,Nintendo  ,Bandai Namco Games / NOW Production  ,6.7,,1.48,,0.29,0.13,1.89,https://www.vgchartz.com/game/23551/mario-super-sluggers/?region=All
1119,Mario Tennis,N64,2000,Aug,28,undefined,Nintendo  ,Camelot Software Planning  ,8.8,,0.78,0.4,1.06,0.07,2.32,https://www.vgchartz.com/game/3719/mario-tennis/?region=All
1120,Grand Theft Auto,PS,1998,Jun,30,undefined,Take-Two Interactive  ,DMA Design  ,6.0,,0.79,1.35,0.04,0.14,2.32,https://www.vgchartz.com/game/889/grand-theft-auto/?region=All
1121,James Bond 007: Everything or Nothing,PS2,2004,Feb,17,undefined,Electronic Arts  ,EA Redwood Shores  ,,,0.85,1.06,0.09,0.32,2.31,https://www.vgchartz.com/game/6199/james-bond-007-everything-or-nothing/?region=All
1122,Mafia II,PC,2010,Aug,24,undefined,2K Games  ,Illusion Softworks  ,7.6,,0.17,0.17,,0.05,0.4,https://www.vgchartz.com/game/21856/mafia-ii/?region=All
1123,Need for Speed: High Stakes,PS,1999,Mar,01,undefined,Electronic Arts  ,EA Canada  ,,,1.58,0.64,,0.09,2.31,https://www.vgchartz.com/game/1572/need-for-speed-high-stakes/?region=All
1124,Fire Emblem: Awakening,3DS,2013,Feb,04,undefined,Nintendo  ,Intelligent Systems  ,9.0,,0.9,0.5,0.56,0.14,2.1,https://www.vgchartz.com/game/70704/fire-emblem-awakening/?region=All
1125,Mario Paint,SNES,1992,May,05,undefined,Nintendo  ,Intelligent Systems  ,,,1.43,0.54,0.71,0.07,2.75,https://www.vgchartz.com/game/3716/mario-paint/?region=All
1126,The Legend of Zelda: The Wind Waker,WiiU,2013,Oct,04,undefined,Nintendo  ,Nintendo EAD  ,9.3,,1.04,0.73,0.15,0.17,2.08,https://www.vgchartz.com/game/71407/the-legend-of-zelda-the-wind-waker/?region=All
1127,The Sims 3,X360,2010,Oct,26,undefined,Electronic Arts  ,The Sims Studio  ,8.0,,1.28,0.82,0.0,0.2,2.31,https://www.vgchartz.com/game/43344/the-sims-3/?region=All
1128,Cool Boarders 3,PS,1998,Oct,28,undefined,989 Studios  ,Idol Minds Digital Entertainment  ,,,1.65,0.46,0.1,0.1,2.31,https://www.vgchartz.com/game/401/cool-boarders-3/?region=All
1129,LEGO Star Wars: The Complete Saga,PS3,2007,Nov,06,undefined,LucasArts  ,Traveller's Tales  ,8.0,,1.02,0.93,,0.36,2.31,https://www.vgchartz.com/game/12568/lego-star-wars-the-complete-saga/?region=All
1130,"Papers, Please",PC,2013,Aug,13,undefined,3909 LLC  ,3909 LLC  ,8.4,,,,,,,https://www.vgchartz.com/game/220849/papers-please/?region=All
