Rank,Name,Platform,Year,Month,Date,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,URL
14031,Madden NFL 08,GC,2007,Aug,14,undefined,EA Sports  ,EA Tiburon  ,7.6,,0.06,0.02,,0.0,0.08,https://www.vgchartz.com/game/7175/madden-nfl-08/?region=All
14032,Family Game Night 4: The Game Show,X360,2011,Nov,01,undefined,Electronic Arts  ,Electronic Arts  ,,,0.07,0.0,,0.01,0.08,https://www.vgchartz.com/game/67138/family-game-night-4-the-game-show/?region=All
14033,Blood Drive,PS3,2010,Oct,26,undefined,Activision  ,Activision  ,,,0.07,,,0.01,0.08,https://www.vgchartz.com/game/47157/blood-drive/?region=All
14034,The Croods: Prehistoric Party!,DS,2013,Mar,19,undefined,D3Publisher  ,Torus Games Pty. Ltd.  ,,,0.03,0.04,,0.01,0.08,https://www.vgchartz.com/game/71721/the-croods-prehistoric-party/?region=All
14035,Ro-Kyu-Bu!,PSP,2011,Oct,27,undefined,Kadokawa Shoten  ,Kadokawa Shoten  ,,,,,0.08,,0.08,https://www.vgchartz.com/game/66958/ro-kyu-bu/?region=All
14036,Frogger Beyond,XB,2002,Dec,11,undefined,Konami  ,Konami  ,,,0.06,0.02,,0.0,0.08,https://www.vgchartz.com/game/5135/frogger-beyond/?region=All
14037,World Championship Poker: Deluxe Series,DS,2005,Apr,17,undefined,Crave Entertainment  ,Sensory Sweep Studios  ,,,0.07,0.0,,0.01,0.08,https://www.vgchartz.com/game/5989/world-championship-poker-deluxe-series/?region=All
14038,Beat City,DS,2010,Apr,20,undefined,THQ  ,Universomo  ,,,0.07,0.0,,0.01,0.08,https://www.vgchartz.com/game/42621/beat-city/?region=All
14039,Katekyoo Hitman Reborn! DS: Flame Rumble Kaien Ring Soudatsuen!,DS,2007,Sep,20,undefined,Takara Tomy   ,Takara Tomy  ,,,,,0.08,,0.08,https://www.vgchartz.com/game/18537/katekyoo-hitman-reborn-ds-flame-rumble-kaien-ring-soudatsuen/?region=All
14040,Ultimate Shooting Collection,Wii,2009,Feb,02,undefined,UFO Interactive  ,MileStone Inc.  ,,,0.07,,,0.0,0.08,https://www.vgchartz.com/game/24882/ultimate-shooting-collection/?region=All
14041,Stuart Little 3: Big Photo Adventure,PS2,2005,Nov,14,undefined,Sega  ,Magenta Software  ,,,0.04,0.03,,0.01,0.08,https://www.vgchartz.com/game/2253/stuart-little-3-big-photo-adventure/?region=All
14042,"Ni Hao, Kai-lan: Super Game Day",PS2,2009,Oct,26,undefined,2K Play  ,High Voltage Software  ,,,0.04,0.03,,0.01,0.08,https://www.vgchartz.com/game/38213/ni-hao-kai-lan-super-game-day/?region=All
14043,Infernal: Hell's Vengeance,X360,2009,Jun,30,undefined,Playlogic Game Factory  ,Metropolis Software  ,4.4,,0.06,0.01,,0.01,0.08,https://www.vgchartz.com/game/34995/infernal-hells-vengeance/?region=All
14044,Katekyoo Hitman Reborn! DS: Flame Rumble Hyper - Moeyo Mirai,DS,2008,Jul,24,undefined,Takara Tomy   ,Takara Tomy  ,,,,,0.08,,0.08,https://www.vgchartz.com/game/25295/katekyoo-hitman-reborn-ds-flame-rumble-hyper-moeyo-mirai/?region=All
14045,Pro Yakyuu Famista DS 2010,DS,2010,Mar,25,undefined,Namco Bandai  ,Bandai Namco Games  ,,,,,0.08,,0.08,https://www.vgchartz.com/game/42979/pro-yakyuu-famista-ds-2010/?region=All
14046,Captain Tsubasa,PS2,2006,Oct,19,undefined,Bandai  ,Bandai Namco Games  ,,,,,0.08,,0.08,https://www.vgchartz.com/game/2974/captain-tsubasa/?region=All
14047,Pitfall: The Lost Expedition,GC,2004,Feb,18,undefined,Activision  ,Edge of Reality  ,,,0.06,0.02,,0.0,0.08,https://www.vgchartz.com/game/1751/pitfall-the-lost-expedition/?region=All
14048,No One Can Stop Mr. Domino!,PS,1998,Oct,31,undefined,Acclaim Entertainment  ,ArtDink  ,,,0.04,0.03,,0.0,0.08,https://www.vgchartz.com/game/29041/no-one-can-stop-mr-domino/?region=All
14049,Monster Jam: Crush It,NS,2017,Oct,31,undefined,GameMill  ,GameMill  ,,,0.04,0.03,,0.01,0.08,https://www.vgchartz.com/game/204846/monster-jam-crush-it/?region=All
14050,GT Advance 3: Pro Concept Racing,GBA,2002,Apr,26,undefined,THQ  ,MTO  ,7.7,,0.05,0.02,,0.0,0.08,https://www.vgchartz.com/game/27070/gt-advance-3-pro-concept-racing/?region=All
14051,Duke Nukem: Land of the Babes,PS,2000,Sep,19,undefined,Atari  ,n-Space  ,,,0.04,0.03,,0.0,0.08,https://www.vgchartz.com/game/14171/duke-nukem-land-of-the-babes/?region=All
14052,Majin Tensei,SNES,1994,Jan,28,undefined,Atlus  ,Atlus Co.  ,,,,,0.08,,0.08,https://www.vgchartz.com/game/3704/majin-tensei/?region=All
14053,Mario vs. Donkey Kong: Tipping Stars,3DS,2015,Mar,05,undefined,Nintendo  ,Nintendo Software Technology Corporation  ,6.5,,,,0.08,,0.08,https://www.vgchartz.com/game/85067/mario-vs-donkey-kong-tipping-stars/?region=All
14054,Dragon Force II: Kamisarishi Daichi ni,SAT,1998,Apr,02,undefined,Sega  ,Chime  ,,,,,0.08,0.0,0.08,https://www.vgchartz.com/game/3132/dragon-force-ii-kamisarishi-daichi-ni/?region=All
14055,PQ: Practical Intelligence Quotient,PSP,2006,Jan,10,undefined,D3 Publisher  ,Now Production  ,,,0.07,0.0,,0.01,0.08,https://www.vgchartz.com/game/6825/pq-practical-intelligence-quotient/?region=All
14056,Monkey Hero,PS,1999,Feb,28,undefined,Take-Two Interactive  ,Blam!  ,,,0.04,0.03,,0.0,0.08,https://www.vgchartz.com/game/64207/monkey-hero/?region=All
14057,Krazy Ivan,PS,1996,Jan,01,undefined,Sony Computer Entertainment  ,Psygnosis  ,,,0.04,0.03,,0.0,0.08,https://www.vgchartz.com/game/18024/krazy-ivan/?region=All
14058,Quo Vadis,SAT,1995,Dec,21,undefined,Glams  ,The EDGE Interactive  ,,,,,0.08,0.0,0.08,https://www.vgchartz.com/game/4135/quo-vadis/?region=All
14059,Silent Hunter III,PC,2005,Mar,18,undefined,Ubisoft  ,Ubisoft Romania  ,,,,0.07,,0.01,0.08,https://www.vgchartz.com/game/16120/silent-hunter-iii/?region=All
14060,Fate/Tiger Colosseum,PSP,2007,Sep,13,undefined,Capcom  ,Cavia Inc.  ,,,,,0.08,,0.08,https://www.vgchartz.com/game/7387/fatetiger-colosseum/?region=All
14061,ARK: Survival Evolved,NS,2018,Nov,30,undefined,Studio Wildcard  ,Studio Wildcard  ,4.0,,0.07,,,0.01,0.08,https://www.vgchartz.com/game/222410/ark-survival-evolved/?region=All
14062,Dragon Ball Z: The Legacy of Goku I & II,GBA,2005,Dec,08,undefined,Atari  ,Webfoot Technologies  ,,,0.05,0.02,,0.0,0.08,https://www.vgchartz.com/game/26793/dragon-ball-z-the-legacy-of-goku-i-amp-ii/?region=All
14063,Akiba's Beat,PS4,2017,May,16,undefined,Xseed Games  ,Acquire  ,,,0.05,,0.01,0.01,0.08,https://www.vgchartz.com/game/125065/akibas-beat/?region=All
14064,Hero Bank,3DS,2014,Mar,20,undefined,Sega  ,Sega  ,,,,,0.08,,0.08,https://www.vgchartz.com/game/75707/hero-bank/?region=All
14065,Elebits: The Adventures of Kai and Zero,DS,2009,Jan,06,undefined,Konami  ,Konami  ,7.5,,0.07,0.0,0.0,0.01,0.08,https://www.vgchartz.com/game/29974/elebits-the-adventures-of-kai-and-zero/?region=All
14066,R: Racing Evolution,GC,2003,Dec,09,undefined,Namco  ,Namco  ,6.1,,0.06,0.02,,0.0,0.08,https://www.vgchartz.com/game/1826/r-racing-evolution/?region=All
14067,NBA 2K Playgrounds 2,PS4,2018,Oct,16,undefined,2K Games  ,Saber Interactive  ,,,0.06,,,0.01,0.08,https://www.vgchartz.com/game/222757/nba-2k-playgrounds-2/?region=All
14068,Stella Deus: The Gate of Eternity,PS2,2005,Apr,26,undefined,Atlus  ,Pinegrow  ,7.3,,0.04,0.03,,0.01,0.08,https://www.vgchartz.com/game/2231/stella-deus-the-gate-of-eternity/?region=All
14069,Vietcong: Purple Haze,XB,2004,Sep,15,undefined,Gathering of Developers  ,Coyote Developments  ,,,0.06,0.02,,0.0,0.08,https://www.vgchartz.com/game/2598/vietcong-purple-haze/?region=All
14070,Conflict: Desert Storm,GC,2003,Apr,22,undefined,Gotham Games  ,Pivotal Games  ,6.3,,0.06,0.02,,0.0,0.08,https://www.vgchartz.com/game/4978/conflict-desert-storm/?region=All
14071,One Piece: Gear Spirit,DS,2007,Aug,30,undefined,Namco Bandai  ,Matrix Software  ,,,,,0.08,,0.08,https://www.vgchartz.com/game/7247/one-piece-gear-spirit/?region=All
14072,WRC 6,PS4,2017,Mar,03,undefined,Namco Bandai Games  ,Bigben Interactive  ,,,0.03,0.02,0.01,0.01,0.08,https://www.vgchartz.com/game/138645/wrc-6/?region=All
14073,Tales of Fandom Vol.2,PS2,2007,Jun,28,undefined,Namco Bandai  ,Namco Tales Studio  ,,,,,0.08,,0.08,https://www.vgchartz.com/game/6914/tales-of-fandom-vol2/?region=All
14074,Disney's Planes,3DS,2013,Aug,06,undefined,Disney Interactive Studios  ,TOSE  ,,,0.04,0.03,,0.01,0.08,https://www.vgchartz.com/game/74971/disneys-planes/?region=All
14075,The Legend of Kage 2,DS,2008,Oct,08,undefined,Taito  ,Taito Corporation  ,,,0.07,0.0,0.0,0.01,0.08,https://www.vgchartz.com/game/17799/the-legend-of-kage-2/?region=All
14076,Minna no Joushiki Ryoku TV,Wii,2008,Mar,06,undefined,Nintendo  ,HAL Laboratory  ,,,,,0.08,,0.08,https://www.vgchartz.com/game/17385/minna-no-joushiki-ryoku-tv/?region=All
14077,P.T.O. IV: Pacific Theater of Operations,PS2,2003,Feb,03,undefined,KOEI  ,Koei  ,,,0.04,0.03,,0.01,0.08,https://www.vgchartz.com/game/1700/pto-iv-pacific-theater-of-operations/?region=All
14078,Cosmic Family,Wii,2007,Sep,18,undefined,Ubisoft  ,Ubisoft Barcelona  ,,,0.07,0.0,,0.01,0.08,https://www.vgchartz.com/game/7485/cosmic-family/?region=All
14079,Tears to Tiara: Kakan no Daichi,PS3,2008,Jul,17,undefined,Aquaplus  ,Aquaplus  ,,,,,0.08,,0.08,https://www.vgchartz.com/game/19866/tears-to-tiara-kakan-no-daichi/?region=All
14080,My First Songs,Wii,2010,Oct,22,undefined,Mindscape  ,Mindscape Inc.  ,,,,0.07,,0.01,0.08,https://www.vgchartz.com/game/47836/my-first-songs/?region=All
14081,Mind Quiz: Your Brain Coach,DS,2007,Mar,13,undefined,Ubisoft  ,Sega  ,,,,,0.08,,0.08,https://www.vgchartz.com/game/2945/mind-quiz-your-brain-coach/?region=All
14082,Baroque,Wii,2008,Apr,08,undefined,Atlus  ,Sting  ,5.2,,0.07,0.0,0.0,0.01,0.08,https://www.vgchartz.com/game/17791/baroque/?region=All
14083,Codename: Kids Next Door: Operation S.O.D.A.,GBA,2004,Nov,02,undefined,Global Star Software  ,Vicarious Visions  ,,,0.05,0.02,,0.0,0.08,https://www.vgchartz.com/game/26524/codename-kids-next-door-operation-soda/?region=All
14084,Far Cry Instincts Evolution,XB,2006,Mar,28,undefined,Ubisoft  ,Ubisoft Montreal  ,,,0.06,0.02,,0.0,0.08,https://www.vgchartz.com/game/713/far-cry-instincts-evolution/?region=All
14085,Pinball Hall of Fame: The Gottlieb Collection,XB,2004,Nov,18,undefined,Crave Entertainment  ,FarSight Studios  ,,,0.06,0.02,,0.0,0.08,https://www.vgchartz.com/game/5581/pinball-hall-of-fame-the-gottlieb-collection/?region=All
14086,Conception: Please Give Birth to My Child!,PSP,2012,Apr,26,undefined,Spike  ,Spike  ,,,,,0.08,,0.08,https://www.vgchartz.com/game/70720/conception-please-give-birth-to-my-child/?region=All
14087,Super Street Fighter IV: Arcade Edition,PC,2011,Jul,05,undefined,Capcom  ,Capcom / Dimps Corporation  ,8.5,,0.04,0.02,,0.01,0.08,https://www.vgchartz.com/game/50859/super-street-fighter-iv-arcade-edition/?region=All
14088,Medal of Honor: Underground,GBA,2002,Dec,02,undefined,"Destination Software, Inc  ",Rebellion Developments  ,,,0.05,0.02,,0.0,0.08,https://www.vgchartz.com/game/14948/medal-of-honor-underground/?region=All
14089,Super Football,2600,1988,Jan,01,undefined,Atari  ,Atari  ,,,0.07,0.0,,0.0,0.08,https://www.vgchartz.com/game/21572/super-football/?region=All
14090,The Idolmaster: Gravure For You! Vol. 3,PS3,2011,Dec,29,undefined,Namco Bandai  ,Unknown  ,,,,,0.08,,0.08,https://www.vgchartz.com/game/70371/the-idolmaster-gravure-for-you-vol-3/?region=All
14091,Carol Vorderman's Sudoku,PSP,2007,Mar,06,undefined,Eidos Interactive  ,Empire Interactive  ,7.4,,0.06,0.0,,0.01,0.08,https://www.vgchartz.com/game/25119/carol-vordermans-sudoku/?region=All
14092,Scooby-Doo! Unmasked,XB,2005,Sep,12,undefined,THQ  ,Artificial Mind and Movement  ,,,0.06,0.02,,0.0,0.08,https://www.vgchartz.com/game/5670/scooby-doo-unmasked/?region=All
14093,Driven,GC,2002,Mar,30,undefined,BAM! Entertainment  ,BAM! Entertainment  ,,,0.06,0.02,,0.0,0.08,https://www.vgchartz.com/game/589/driven/?region=All
14094,Dynasty Warriors 3,XB,2002,Sep,24,undefined,KOEI  ,Omega Force  ,,,0.06,0.02,,0.0,0.08,https://www.vgchartz.com/game/612/dynasty-warriors-3/?region=All
14095,Metal Gear Survive,XOne,2018,Feb,20,undefined,Konami Digital Entertainment  ,Konami Digital Entertainment  ,,,0.05,0.01,,0.01,0.08,https://www.vgchartz.com/game/213648/metal-gear-survive/?region=All
14096,Party Pigs: Farmyard Games,Wii,2009,May,19,undefined,Destineer  ,Data Design Interactive  ,,,0.07,,,0.0,0.08,https://www.vgchartz.com/game/33013/party-pigs-farmyard-games/?region=All
14097,Tennis no Oji-Sama Gyutto! DokiDoki Survival - Umi to Yama no Love Passion,DS,2011,Jun,23,undefined,Konami  ,Konami  ,,,,,0.08,,0.08,https://www.vgchartz.com/game/49753/tennis-no-oji-sama-gyutto-dokidoki-survival-umi-to-yama-no-love-passion/?region=All
14098,Nicola Kanshuu: Model Oshare * Audition Platinum,3DS,2012,Nov,08,undefined,Alchemist  ,Alchemist  ,,,,,0.08,,0.08,https://www.vgchartz.com/game/71139/nicola-kanshuu-model-oshare-audition-platinum/?region=All
14099,Junior Classic Books & Fairytales,DS,2010,Aug,03,undefined,Virtual Play Games  ,Navarre Corp  ,,,0.06,0.01,,0.01,0.08,https://www.vgchartz.com/game/47957/junior-classic-books-amp-fairytales/?region=All
14100,Fairy Tail: Portable Guild 2,PSP,2011,Mar,10,undefined,Konami  ,Konami  ,,,,,0.08,,0.08,https://www.vgchartz.com/game/48680/fairy-tail-portable-guild-2/?region=All
14101,Little League World Series Baseball: Double Play,DS,2010,Jul,20,undefined,Activision  ,Black Lantern Studios  ,,,0.07,,,0.01,0.08,https://www.vgchartz.com/game/46212/little-league-world-series-baseball-double-play/?region=All
14102,MTV Music Generator 3: This Is the Remix,XB,2004,Jun,22,undefined,Codemasters  ,Mix Max  ,,,0.06,0.02,,0.0,0.08,https://www.vgchartz.com/game/1440/mtv-music-generator-3-this-is-the-remix/?region=All
14103,Shovel Knight,XOne,2015,Oct,13,undefined,Yacht Club Games  ,Yacht Club Games  ,,,0.0,,,0.0,0.0,https://www.vgchartz.com/game/85566/shovel-knight/?region=All
14104,Wizardry: Llylgamyn Saga,PS,1998,Feb,26,undefined,Locus  ,Soliton  ,,,,,0.07,0.0,0.07,https://www.vgchartz.com/game/4705/wizardry-llylgamyn-saga/?region=All
14105,Agatha Christie: And Then There Were None,Wii,2008,Feb,25,undefined,The Adventure Company  ,AWE Games  ,,,0.06,0.01,,0.01,0.07,https://www.vgchartz.com/game/13670/agatha-christie-and-then-there-were-none/?region=All
14106,God Wars: Future Past,PS4,2017,Jun,20,undefined,NIS America  ,Kadokawa Games  ,,,0.03,0.01,0.02,0.01,0.07,https://www.vgchartz.com/game/161533/god-wars-future-past/?region=All
14107,Kinnikuman Muscle Grand Prix Max 2: Tokumori,PS2,2008,Sep,25,undefined,Bandai  ,syn Sophia  ,,,,,0.07,,0.07,https://www.vgchartz.com/game/27375/kinnikuman-muscle-grand-prix-max-2-tokumori/?region=All
14108,Gale Racer,SAT,1994,Dec,02,undefined,Sega  ,Sega  ,,,,,0.07,0.0,0.07,https://www.vgchartz.com/game/3378/gale-racer/?region=All
14109,In The Groove,PS2,2005,Jun,08,undefined,RedOctane  ,Roxor Games  ,,,0.04,0.03,,0.01,0.07,https://www.vgchartz.com/game/1021/in-the-groove/?region=All
14110,Myst,PS,1996,Sep,30,undefined,Psygnosis  ,Alfa System  ,,,,,0.07,0.0,0.07,https://www.vgchartz.com/game/3865/myst/?region=All
14111,AKB1/149: Love Election,PSV,2012,Dec,20,undefined,Namco Bandai Games  ,ArtDink  ,,,,,0.07,,0.07,https://www.vgchartz.com/game/71309/akb1149-love-election/?region=All
14112,Kung Fu Panda: Legendary Warriors,Wii,2008,Nov,05,undefined,Activision  ,Artificial Mind and Movement  ,,,0.07,0.0,,0.01,0.07,https://www.vgchartz.com/game/26172/kung-fu-panda-legendary-warriors/?region=All
14113,World Tour Soccer 06,PSP,2006,Jun,27,undefined,Sony Computer Entertainment  ,SCEE London Studio  ,,,0.07,0.0,,0.01,0.07,https://www.vgchartz.com/game/2713/world-tour-soccer-06/?region=All
14114,Boku no Natsuyasumi Portable 2: Nazo Nazo Shimai to Chinbotsusen no Himitsu,PSP,2010,Jun,24,undefined,Sony Computer Entertainment  ,Millennium Kitchen  ,,,,,0.07,,0.07,https://www.vgchartz.com/game/44655/boku-no-natsuyasumi-portable-2-nazo-nazo-shimai-to-chinbotsusen-no-himitsu/?region=All
14115,Naruto Shippuuden: Gekitou Ninja Taisen! EX 3,Wii,2008,Nov,27,undefined,Takara Tomy   ,8ing/Raizing  ,,,,,0.07,,0.07,https://www.vgchartz.com/game/27540/naruto-shippuuden-gekitou-ninja-taisen-ex-3/?region=All
14116,Magic Pengel: The Quest for Color,PS2,2003,Jun,26,undefined,Agetec  ,Garakuda Studio  ,,,0.04,0.03,,0.01,0.07,https://www.vgchartz.com/game/1233/magic-pengel-the-quest-for-color/?region=All
14117,Animal Kingdom: Wildlife Expedition,Wii,2009,Sep,22,undefined,Natsume  ,Natsume  ,,,0.07,,,0.01,0.07,https://www.vgchartz.com/game/34269/animal-kingdom-wildlife-expedition/?region=All
14118,NHL-Legacy Edition,PS3,2015,Sep,09,undefined,EA Sports  ,EA Canada  ,,,0.06,,,0.01,0.07,https://www.vgchartz.com/game/85618/nhl-legacy-edition/?region=All
14119,Gunblade NY & L.A. Machineguns Arcade Hits Pack,Wii,2010,Aug,24,undefined,Sega  ,Sega  ,,,0.06,0.01,,0.01,0.07,https://www.vgchartz.com/game/44702/gunblade-ny-amp-la-machineguns-arcade-hits-pack/?region=All
14120,Culdcept Revolt,3DS,2017,Oct,03,undefined,NIS America  ,OmiyaSoft  ,7.3,,,,0.07,,0.07,https://www.vgchartz.com/game/127404/culdcept-revolt/?region=All
14121,Super Baseball,2600,1988,Jan,01,undefined,Atari  ,Atari  ,,,0.07,0.0,,0.0,0.07,https://www.vgchartz.com/game/21567/super-baseball/?region=All
14122,The Croods: Prehistoric Party!,Wii,2013,Mar,19,undefined,D3Publisher  ,Torus Games Pty. Ltd.  ,,,0.01,0.06,,0.0,0.07,https://www.vgchartz.com/game/71720/the-croods-prehistoric-party/?region=All
14123,Jikkyou Powerful Pro Yakyuu 2011 Ketteiban,PS3,2011,Dec,22,undefined,Konami  ,Unknown  ,,,,,0.07,,0.07,https://www.vgchartz.com/game/70369/jikkyou-powerful-pro-yakyuu-2011-ketteiban/?region=All
14124,Need for Speed: Undercover,PC,2008,Nov,17,undefined,Electronic Arts  ,EA Vancouver  ,,,,0.07,,0.01,0.07,https://www.vgchartz.com/game/25733/need-for-speed-undercover/?region=All
14125,The History Channel: Battle for the Pacific,PS3,2008,Feb,19,undefined,Activision  ,Cauldron Ltd.  ,,,0.07,0.0,,0.01,0.07,https://www.vgchartz.com/game/13650/the-history-channel-battle-for-the-pacific/?region=All
14126,Formula One World Championship: Beyond the Limit,SCD,1994,Apr,06,undefined,Sega  ,Sega  ,,,,,0.07,,0.07,https://www.vgchartz.com/game/3241/formula-one-world-championship-beyond-the-limit/?region=All
14127,Chronicles of Mystery: The Secret Tree of Life,DS,2011,Feb,15,undefined,City Interactive  ,City Interactive  ,,,0.03,0.04,,0.01,0.07,https://www.vgchartz.com/game/48240/chronicles-of-mystery-the-secret-tree-of-life/?region=All
14128,Pac-Man World 3,PSP,2005,Dec,06,undefined,Namco  ,Blitz Games  ,,,0.07,0.0,,0.01,0.07,https://www.vgchartz.com/game/1701/pac-man-world-3/?region=All
14129,Hakuouki DS,DS,2010,Mar,18,undefined,Idea Factory  ,Idea Factory  ,,,,,0.07,,0.07,https://www.vgchartz.com/game/43993/hakuouki-ds/?region=All
14130,Buster Bros. Collection,PS,1997,Apr,18,undefined,Capcom  ,Mitchell  ,6.9,,0.04,0.03,,0.0,0.07,https://www.vgchartz.com/game/33183/buster-bros-collection/?region=All
