Rank,Name,Platform,Year,Month,Date,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,URL
13043,Resident Evil 4,PS4,2016,Aug,30,undefined,Capcom  ,Capcom  ,,,0.07,,0.01,0.02,0.1,https://www.vgchartz.com/game/120131/resident-evil-4/?region=All
13044,The Secret Saturdays: Beasts of the 5th Sun,Wii,2009,Oct,20,undefined,D3 Publisher  ,High Voltage Software  ,,,0.09,0.0,,0.01,0.1,https://www.vgchartz.com/game/34826/the-secret-saturdays-beasts-of-the-5th-sun/?region=All
13045,Derby Jockey 2,SNES,1995,Sep,29,undefined,Asmik Corp  ,Muse Soft  ,,,,,0.1,0.0,0.1,https://www.vgchartz.com/game/3069/derby-jockey-2/?region=All
13046,Resident Evil: Revelations 2,X360,2015,Feb,25,undefined,Capcom  ,Capcom  ,,,0.07,0.02,,0.01,0.1,https://www.vgchartz.com/game/84246/resident-evil-revelations-2/?region=All
13047,Star Wars: Lethal Alliance,DS,2006,Dec,14,undefined,Ubisoft  ,Ubisoft Casablanca  ,,,0.08,0.01,,0.01,0.1,https://www.vgchartz.com/game/5773/star-wars-lethal-alliance/?region=All
13048,Dead or Alive 5 Last Round,XOne,2015,Feb,17,undefined,Tecmo Koei  ,Team Ninja  ,7.5,,0.05,0.03,0.01,0.01,0.1,https://www.vgchartz.com/game/85040/dead-or-alive-5-last-round/?region=All
13049,Tornado Outbreak,Wii,2009,Sep,29,undefined,Konami  ,Loose Cannon Studios  ,,,0.09,0.0,,0.01,0.1,https://www.vgchartz.com/game/36284/tornado-outbreak/?region=All
13050,Blue Dragon: Awakened Shadow,DS,2010,May,18,undefined,D3 Publisher  ,Mistwalker Corporation / tri-Crescendo / Bird Studio  ,5.7,,0.06,0.0,0.03,0.0,0.1,https://www.vgchartz.com/game/36205/blue-dragon-awakened-shadow/?region=All
13051,Famicom Mini: Mappy,GBA,2004,Feb,14,undefined,Nintendo  ,Namco  ,,,,,0.09,0.0,0.1,https://www.vgchartz.com/game/3249/famicom-mini-mappy/?region=All
13052,Happy Feet Two,X360,2011,Nov,08,undefined,Warner Bros. Interactive  ,KMM Games  ,,,0.08,0.01,,0.01,0.1,https://www.vgchartz.com/game/53152/happy-feet-two/?region=All
13053,iCarly 2: iJoin The Click!,Wii,2010,Nov,16,undefined,Activision  ,Blitz Games  ,,,0.08,0.01,,0.01,0.1,https://www.vgchartz.com/game/47161/icarly-2-ijoin-the-click/?region=All
13054,Reign of Fire,XB,2002,Oct,22,undefined,BAM! Entertainment  ,Kuju Entertainment  ,,,0.07,0.02,,0.0,0.1,https://www.vgchartz.com/game/1876/reign-of-fire/?region=All
13055,Pro Evolution Soccer 2017,XOne,2016,Sep,13,undefined,Konami Digital Entertainment  ,PES Productions  ,,,0.05,0.03,,0.01,0.1,https://www.vgchartz.com/game/126530/pro-evolution-soccer-2017/?region=All
13056,Descent Maximum,PS,1997,Apr,30,undefined,Interplay  ,Parallax Software  ,,,0.05,0.04,,0.01,0.1,https://www.vgchartz.com/game/30291/descent-maximum/?region=All
13057,Cartoon Network: Punch Time Explosion,3DS,2011,Jun,02,undefined,Crave Entertainment  ,Papaya Studios  ,5.6,,0.07,0.02,,0.01,0.1,https://www.vgchartz.com/game/50358/cartoon-network-punch-time-explosion/?region=All
13058,Dead or Alive 5 Plus,PSV,2013,Mar,19,undefined,Tecmo Koei  ,Team Ninja  ,8.0,,,0.06,0.03,0.02,0.1,https://www.vgchartz.com/game/71754/dead-or-alive-5-plus/?region=All
13059,Pro Evolution Soccer 2013,Wii,2012,Nov,06,undefined,Konami Digital Entertainment  ,Konami  ,,,,0.03,0.06,0.0,0.1,https://www.vgchartz.com/game/71106/pro-evolution-soccer-2013/?region=All
13060,Digimon World DS,DS,2006,Nov,07,undefined,Namco Bandai  ,Namco Bandai Games America  ,,,0.09,,,0.01,0.1,https://www.vgchartz.com/game/6709/digimon-world-ds/?region=All
13061,Dora's Cooking Club,DS,2010,Oct,26,undefined,2K Play  ,2K Play  ,,,0.08,0.01,,0.01,0.1,https://www.vgchartz.com/game/52916/doras-cooking-club/?region=All
13062,Shining Force EXA,PS2,2007,Mar,20,undefined,Sega  ,Neverland  ,,,,,0.1,,0.1,https://www.vgchartz.com/game/4306/shining-force-exa/?region=All
13063,Virtual Pro Wrestling,PS,1996,Sep,13,undefined,Asmik Ace Entertainment  ,Aki Corporation  ,,,,,0.09,0.01,0.1,https://www.vgchartz.com/game/4672/virtual-pro-wrestling/?region=All
13064,Hakuoki: Demon of the Fleeting Blossom,PSP,2012,Feb,14,undefined,Aksys Games  ,Idea Factory  ,,,0.08,,,0.01,0.1,https://www.vgchartz.com/game/65620/hakuoki-demon-of-the-fleeting-blossom/?region=All
13065,Shadow Tower,PS,1999,Oct,31,undefined,Agetec  ,From Software  ,5.7,,0.01,0.01,0.07,0.01,0.1,https://www.vgchartz.com/game/4288/shadow-tower/?region=All
13066,Horse Life Adventures,DS,2009,Nov,03,undefined,Valcon Games  ,NEKO Entertainment Yullaby  ,,,0.08,0.01,,0.01,0.1,https://www.vgchartz.com/game/36878/horse-life-adventures/?region=All
13067,Luminous Arc 2 (JP sales),DS,2008,Nov,18,undefined,Atlus  ,imageepoch Inc.  ,,,,,0.1,,0.1,https://www.vgchartz.com/game/13743/luminous-arc-2-jp-sales/?region=All
13068,Utawarerumono: Mask of Truth,PSV,2017,Sep,05,undefined,Atlus  ,Aqua Plus  ,,,0.01,,0.08,0.0,0.1,https://www.vgchartz.com/game/136481/utawarerumono-mask-of-truth/?region=All
13069,CSI: Hard Evidence,X360,2007,Sep,26,undefined,Ubisoft  ,Telltale Games  ,,,0.07,0.02,,0.01,0.1,https://www.vgchartz.com/game/7521/csi-hard-evidence/?region=All
13070,Watchmen: The End is Nigh Part 1 & 2,X360,2009,Jul,21,undefined,Warner Bros. Interactive  ,Deadline Games  ,,,0.09,0.0,,0.01,0.1,https://www.vgchartz.com/game/35560/watchmen-the-end-is-nigh-part-1-amp-2/?region=All
13071,Kuroko's Basketball: Ties to Future,3DS,2015,Mar,26,undefined,Namco Bandai Games  ,Bandai Namco Games  ,,,,,0.1,,0.1,https://www.vgchartz.com/game/85326/kurokos-basketball-ties-to-future/?region=All
13072,Resident Evil: Origins Collection,XOne,2016,Jan,19,undefined,Capcom  ,Capcom  ,,,0.07,0.02,,0.01,0.1,https://www.vgchartz.com/game/85545/resident-evil-origins-collection/?region=All
13073,Ford Racing 3,DS,2005,Dec,07,undefined,Empire Interactive  ,Visual Impact  ,,,0.09,,,0.01,0.1,https://www.vgchartz.com/game/5123/ford-racing-3/?region=All
13074,Persona Q2: New Cinema Labyrinth,3DS,2019,Jun,04,undefined,Atlus  ,Atlus  ,,,,,0.1,,0.1,https://www.vgchartz.com/game/222497/persona-q2-new-cinema-labyrinth/?region=All
13075,Ice Age 2: The Meltdown,XB,2006,Mar,14,undefined,Vivendi Games  ,Eurocom Entertainment Software  ,6.8,,0.07,0.02,,0.0,0.1,https://www.vgchartz.com/game/5213/ice-age-2-the-meltdown/?region=All
13076,Guilty Gear Isuka,PS2,2004,Nov,02,undefined,Sammy Corporation  ,Arc System Works  ,,,0.05,0.04,,0.01,0.1,https://www.vgchartz.com/game/919/guilty-gear-isuka/?region=All
13077,Shadow Master,PS,1997,Dec,31,undefined,Sony Computer Entertainment  ,Hammerhead  ,,,0.05,0.04,,0.01,0.1,https://www.vgchartz.com/game/16149/shadow-master/?region=All
13078,Global Touring Challenge: Africa,PS2,2002,Jun,14,undefined,Majesco  ,Rage Software  ,,,0.05,0.04,,0.01,0.1,https://www.vgchartz.com/game/918/global-touring-challenge-africa/?region=All
13079,Man vs. Wild,X360,2011,Apr,26,undefined,Crave Entertainment  ,Scientifically Proven  ,,,0.09,,,0.01,0.1,https://www.vgchartz.com/game/45859/man-vs-wild/?region=All
13080,Sword Art Online: Fatal Bullet,XOne,2018,Feb,23,undefined,Namco Bandai Games  ,Dimps Corporation  ,,,0.09,,,0.01,0.1,https://www.vgchartz.com/game/203228/sword-art-online-fatal-bullet/?region=All
13081,Classic NES Series: Excitebike,GBA,2004,Jun,02,undefined,Nintendo  ,Nintendo  ,6.4,,,,0.1,,0.1,https://www.vgchartz.com/game/3245/classic-nes-series-excitebike/?region=All
13082,Young Justice: Legacy,PS3,2013,Nov,19,undefined,Warner Bros. Interactive Entertainment  ,Freedom Factory Studios  ,,,0.06,0.01,,0.02,0.1,https://www.vgchartz.com/game/71636/young-justice-legacy/?region=All
13083,Tokimeki Memorial: Taisen Pazurudama,PS,1996,Sep,27,undefined,Konami  ,Konami  ,,,,,0.09,0.01,0.1,https://www.vgchartz.com/game/4596/tokimeki-memorial-taisen-pazurudama/?region=All
13084,The Legend of Heroes: Trails in the Sky,PSP,2011,Mar,29,undefined,Xseed Games  ,Nihon Falcom Corporation  ,8.1,,0.06,0.0,0.03,,0.1,https://www.vgchartz.com/game/3205/the-legend-of-heroes-trails-in-the-sky/?region=All
13085,Shantae and the Pirate's Curse,3DS,2016,Oct,18,undefined,WayForward Technologies  ,WayForward Technologies  ,7.7,,0.05,,0.04,0.01,0.1,https://www.vgchartz.com/game/85007/shantae-and-the-pirates-curse/?region=All
13086,Heatseeker,Wii,2007,May,01,undefined,Codemasters  ,IR Gurus  ,5.5,,0.08,0.0,,0.01,0.1,https://www.vgchartz.com/game/6084/heatseeker/?region=All
13087,MotoGP 2,XB,2003,May,21,undefined,THQ  ,Climax Group  ,,,0.07,0.02,,0.0,0.1,https://www.vgchartz.com/game/1429/motogp-2/?region=All
13088,Pro Yakyuu Famista DS,DS,2007,Nov,15,undefined,Namco Bandai  ,Bandai Namco Games  ,,,,,0.1,,0.1,https://www.vgchartz.com/game/12808/pro-yakyuu-famista-ds/?region=All
13089,Ultimate Muscle - The Kinnikuman Legacy: The Path of the Superhero,GBA,2003,Jun,05,undefined,Bandai  ,Banpresto  ,,,0.05,0.02,0.03,0.0,0.1,https://www.vgchartz.com/game/3600/ultimate-muscle-the-kinnikuman-legacy-the-path-of-the-superhero/?region=All
13090,Emergency 2012,PC,2011,Jan,05,undefined,THQ  ,Quadriga Games  ,,,0.04,0.05,,0.01,0.1,https://www.vgchartz.com/game/49489/emergency-2012/?region=All
13091,PAC-MAN and the Ghostly Adventures,3DS,2013,Nov,05,undefined,Namco Bandai Games  ,Inti Creates  ,,,0.05,0.04,,0.01,0.1,https://www.vgchartz.com/game/72171/pac-man-and-the-ghostly-adventures/?region=All
13092,National Geographic Challenge!,Wii,2011,Nov,23,undefined,Ignition Entertainment  ,Gusto Games  ,,,0.07,0.02,,0.01,0.1,https://www.vgchartz.com/game/50046/national-geographic-challenge/?region=All
13093,Power Stone Collection,PSP,2006,Oct,31,undefined,Capcom  ,Capcom  ,,,0.08,0.0,,0.01,0.1,https://www.vgchartz.com/game/1778/power-stone-collection/?region=All
13094,Déraciné,PS4,2018,Nov,06,undefined,Sony Interactive Entertainment  ,From Software  ,,,0.07,,0.01,0.02,0.1,https://www.vgchartz.com/game/222741/deracine/?region=All
13095,Ninja Reflex,DS,2008,Mar,04,undefined,Electronic Arts  ,Sanzaru Games  ,,,0.09,,,0.01,0.1,https://www.vgchartz.com/game/15708/ninja-reflex/?region=All
13096,Squinkies 2: Adventure Mall Surprize!,DS,2011,Oct,25,undefined,Activision  ,Activision  ,,,0.09,,,0.01,0.1,https://www.vgchartz.com/game/67116/squinkies-2-adventure-mall-surprize/?region=All
13097,Paws & Claws: Pet Vet,Wii,2009,Aug,18,undefined,THQ  ,ValuSoft  ,,,0.09,,,0.01,0.1,https://www.vgchartz.com/game/36591/paws-amp-claws-pet-vet/?region=All
13098,Hyperdimension Idol Neptunia PP,PSV,2014,Jun,03,undefined,Namco Bandai Games  ,Idea Factory  ,,,0.02,0.02,0.04,0.01,0.1,https://www.vgchartz.com/game/71700/hyperdimension-idol-neptunia-pp/?region=All
13099,Ar tonelico: Melody of Elemia,PS2,2007,Feb,06,undefined,Nippon Ichi Software  ,Gust  ,7.0,,,,0.1,,0.1,https://www.vgchartz.com/game/2850/ar-tonelico-melody-of-elemia/?region=All
13100,Gundam Breaker,PSV,2013,Oct,31,undefined,Namco Bandai Games  ,Bandai  ,,,,,0.1,,0.1,https://www.vgchartz.com/game/76990/gundam-breaker/?region=All
13101,NASCAR,PSP,2006,Sep,06,undefined,EA Sports  ,EA Tiburon  ,7.2,,0.09,,,0.01,0.1,https://www.vgchartz.com/game/5418/nascar/?region=All
13102,Sol Trigger,PSP,2012,Oct,04,undefined,Image Epoch  ,Image Epoch  ,,,,,0.1,,0.1,https://www.vgchartz.com/game/71057/sol-trigger/?region=All
13103,Darkest of Days,X360,2009,Sep,08,undefined,Phantom EFX  ,8MonkeyLabs  ,4.6,,0.09,,,0.01,0.1,https://www.vgchartz.com/game/35520/darkest-of-days/?region=All
13104,Kiniro no Corda 3,PSP,2010,Feb,25,undefined,KOEI  ,Koei  ,,,,,0.1,,0.1,https://www.vgchartz.com/game/40263/kiniro-no-corda-3/?region=All
13105,Castlevania Double Pack,GBA,2006,Jan,11,undefined,Konami  ,KCET  ,9.0,,0.07,0.03,,0.0,0.1,https://www.vgchartz.com/game/13620/castlevania-double-pack/?region=All
13106,Skylanders: Spyro's Adventure,PC,2011,Oct,16,undefined,Activision  ,Toys for Bob  ,,,0.05,0.03,,0.01,0.1,https://www.vgchartz.com/game/51752/skylanders-spyros-adventure/?region=All
13107,Ballistic: Ecks vs. Sever,GBA,2002,Sep,14,undefined,BAM! Entertainment  ,Crawfish Interactive  ,7.3,,0.07,0.03,,0.0,0.1,https://www.vgchartz.com/game/26229/ballistic-ecks-vs-sever/?region=All
13108,"Blast Works: Build, Trade, Destroy",Wii,2008,Jun,11,undefined,Majesco  ,BudCat Creations  ,8.2,,0.09,0.0,,0.01,0.1,https://www.vgchartz.com/game/21910/blast-works-build-trade-destroy/?region=All
13109,Touch Detective,DS,2006,Oct,24,undefined,Atlus  ,"BeeWorks Co., Ltd.  ",,,0.06,0.03,,0.01,0.1,https://www.vgchartz.com/game/2514/touch-detective/?region=All
13110,Alvin and the Chipmunks: The Squeakquel,Wii,2009,Dec,01,undefined,Majesco  ,ImaginEngine  ,,,0.09,0.0,,0.01,0.1,https://www.vgchartz.com/game/39368/alvin-and-the-chipmunks-the-squeakquel/?region=All
13111,Jikkyou Powerful Pro Yakyuu 11,GC,2004,Jul,15,undefined,Konami  ,Diamond Head  ,,,,,0.09,0.0,0.1,https://www.vgchartz.com/game/4054/jikkyou-powerful-pro-yakyuu-11/?region=All
13112,Steel Battalion,XB,2002,Nov,21,undefined,Capcom  ,"Capcom Production Studio 4 / Nude Maker Co., Ltd.  ",7.7,,0.05,0.02,0.02,0.0,0.1,https://www.vgchartz.com/game/4526/steel-battalion/?region=All
13113,Battlefield V,PC,2018,Nov,20,undefined,Electronic Arts  ,EA DICE  ,,,,0.09,,0.01,0.1,https://www.vgchartz.com/game/221996/battlefield-v/?region=All
13114,Street Fighter Collection,PS,1997,Nov,30,undefined,Capcom  ,Capcom  ,,,,,0.09,0.01,0.1,https://www.vgchartz.com/game/4382/street-fighter-collection/?region=All
13115,Digimon Story: Super Xros Wars Blue/Red,DS,2011,Mar,03,undefined,Namco Bandai  ,Namco Bandai Games  ,,,,,0.1,,0.1,https://www.vgchartz.com/game/48662/digimon-story-super-xros-wars-bluered/?region=All
13116,Rio,X360,2011,Apr,12,undefined,THQ  ,TBA  ,,,0.05,0.03,,0.01,0.1,https://www.vgchartz.com/game/50250/rio/?region=All
13117,Ultimate Marvel vs. Capcom 3,PS3,2011,Nov,15,undefined,Capcom  ,Capcom  ,,,,0.04,0.04,0.01,0.1,https://www.vgchartz.com/game/64624/ultimate-marvel-vs-capcom-3/?region=All
13118,Tennis no Oji-Sama: Motto Gakuensai no Ouji-Sama - More Sweet Edition,DS,2010,Feb,11,undefined,Konami  ,Silicon Studio  ,,,,,0.1,,0.1,https://www.vgchartz.com/game/40258/tennis-no-oji-sama-motto-gakuensai-no-ouji-sama-more-sweet-edition/?region=All
13119,SNK vs. Capcom Card Fighters DS,DS,2007,Apr,24,undefined,SNK Playmore  ,SNK Playmore Corporation  ,,,0.09,,,0.01,0.1,https://www.vgchartz.com/game/6123/snk-vs-capcom-card-fighters-ds/?region=All
13120,MX SuperFly featuring Ricky Carmichael,XB,2002,Nov,20,undefined,THQ  ,Pacific Coast Power & Light  ,,,0.07,0.02,,0.0,0.1,https://www.vgchartz.com/game/1458/mx-superfly-featuring-ricky-carmichael/?region=All
13121,Gokuhou!! Mecha Mote Iinchou: MM Town de Miracle Change!,DS,2009,Dec,10,undefined,Konami  ,Konami  ,,,,,0.1,,0.1,https://www.vgchartz.com/game/40261/gokuhou-mecha-mote-iinchou-mm-town-de-miracle-change/?region=All
13122,Medal of Honor: Vanguard,Wii,2007,Mar,26,undefined,Electronic Arts  ,EA Los Angeles  ,,,0.06,0.03,,0.01,0.1,https://www.vgchartz.com/game/12627/medal-of-honor-vanguard/?region=All
13123,Yooka-Laylee,XOne,2017,Apr,11,undefined,Sold Out  ,Playtonic Games  ,,9.3,0.05,0.04,,0.01,0.1,https://www.vgchartz.com/game/85443/yooka-laylee/?region=All
13124,Real Farm,XOne,2017,Oct,27,undefined,Soedesco  ,Triangle Studios  ,,,0.08,,,0.01,0.1,https://www.vgchartz.com/game/212050/real-farm/?region=All
13125,Supremacy MMA,PSV,2012,Mar,27,undefined,505 Games  ,Kung Fu Factory  ,,,0.02,0.05,,0.02,0.1,https://www.vgchartz.com/game/55224/supremacy-mma/?region=All
13126,MindJack,X360,2011,Jan,18,undefined,Square Enix  ,FeelPlus  ,4.5,,0.07,0.02,,0.01,0.1,https://www.vgchartz.com/game/45658/mindjack/?region=All
13127,Imagine: Reporter,DS,2010,Feb,02,undefined,Ubisoft  ,Visual Impact  ,,,0.08,0.01,,0.01,0.1,https://www.vgchartz.com/game/39943/imagine-reporter/?region=All
13128,Code Lyoko: Quest for Infinity,Wii,2007,Nov,16,undefined,Game Factory  ,Neko Entertainment  ,,,0.07,0.02,,0.01,0.1,https://www.vgchartz.com/game/12739/code-lyoko-quest-for-infinity/?region=All
13129,Minority Report: Everybody Runs,XB,2002,Nov,18,undefined,Activision  ,Treyarch  ,,,0.07,0.02,,0.0,0.1,https://www.vgchartz.com/game/1363/minority-report-everybody-runs/?region=All
13130,Kouchuu Ouja Mushi King: Super Collection,DS,2007,Jul,19,undefined,Sega  ,Sega  ,,,,,0.11,,0.11,https://www.vgchartz.com/game/7056/kouchuu-ouja-mushi-king-super-collection/?region=All
