Rank,Name,Platform,Year,Month,Date,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,URL
8024,Spider-Man: Web of Shadows,Wii,2008,Oct,21,undefined,Activision  ,Shaba Games / Treyarch  ,6.0,,0.22,0.01,,0.02,0.25,https://www.vgchartz.com/game/19477/spider-man-web-of-shadows/?region=All
8025,Samurai Shodown II,NG,1994,Dec,02,undefined,SNK  ,SNK Corporation  ,,,,,0.25,,0.25,https://www.vgchartz.com/game/4231/samurai-shodown-ii/?region=All
8026,SpongeBob's Truth or Square (US sales),X360,2009,Oct,26,undefined,THQ  ,Heavy Iron Studios  ,,,0.25,0.0,,,0.25,https://www.vgchartz.com/game/34679/spongebobs-truth-or-square-us-sales/?region=All
8027,Madagascar: Escape 2 Africa,X360,2008,Nov,04,undefined,Activision  ,Toys for Bob  ,,,0.12,0.1,,0.03,0.25,https://www.vgchartz.com/game/28749/madagascar-escape-2-africa/?region=All
8028,Trials Fusion,XOne,2015,Jan,01,undefined,Ubisoft  ,RedLynx  ,,,0.12,0.1,,0.02,0.25,https://www.vgchartz.com/game/73130/trials-fusion/?region=All
8029,Kung Fu Panda 2,X360,2011,May,24,undefined,THQ  ,THQ  ,,,0.16,0.07,,0.02,0.25,https://www.vgchartz.com/game/50850/kung-fu-panda-2/?region=All
8030,Marvel: Ultimate Alliance 2,PSP,2009,Sep,15,undefined,Activision  ,Savage Entertainment  ,,,0.17,0.04,,0.04,0.25,https://www.vgchartz.com/game/34459/marvel-ultimate-alliance-2/?region=All
8031,UEFA Euro 2008 Austria-Switzerland,PSP,2008,May,19,undefined,Electronic Arts  ,Unknown  ,6.9,,0.06,0.13,,0.06,0.25,https://www.vgchartz.com/game/16826/uefa-euro-2008-austria-switzerland/?region=All
8032,Jonah Lomu Rugby Challenge,PS3,N/A,N/A,N/A,undefined,Home Entertainment Suppliers  ,Sidhe Interactive  ,,,,0.2,,0.05,0.25,https://www.vgchartz.com/game/64667/jonah-lomu-rugby-challenge/?region=All
8033,Disgaea 2: Dark Hero Days,PSP,2009,Sep,08,undefined,NIS America  ,Nippon Ichi Software  ,8.1,,0.1,0.01,0.12,0.02,0.25,https://www.vgchartz.com/game/30331/disgaea-2-dark-hero-days/?region=All
8034,Black Panther: Yakuza New Chapter,PSP,2010,Sep,22,undefined,Sega  ,Amusement Vision  ,,,,,0.29,,0.29,https://www.vgchartz.com/game/44774/black-panther-yakuza-new-chapter/?region=All
8035,Danganronpa V3: Killing Harmony,PS4,2017,Sep,26,undefined,NIS America  ,Spike Chunsoft  ,,,0.09,0.05,0.07,0.03,0.25,https://www.vgchartz.com/game/153615/danganronpa-v3-killing-harmony/?region=All
8036,F1 Pole Position 64,N64,1997,Sep,30,undefined,Ubisoft  ,Human Entertainment  ,,,0.11,0.13,,0.01,0.25,https://www.vgchartz.com/game/701/f1-pole-position-64/?region=All
8037,Fox Sports College Hoops '99,N64,1998,Nov,23,undefined,Fox Interactive  ,"Z-Axis, Ltd.  ",,,0.2,0.05,,0.0,0.25,https://www.vgchartz.com/game/795/fox-sports-college-hoops-99/?region=All
8038,Gex 64: Enter the Gecko,N64,1998,Aug,31,undefined,Midway Games  ,Realtime Associates  ,,,0.2,0.05,,0.0,0.25,https://www.vgchartz.com/game/853/gex-64-enter-the-gecko/?region=All
8039,Hollow Knight,NS,2018,Jun,12,undefined,Team Cherry  ,Team Cherry  ,,10.0,,,,,,https://www.vgchartz.com/game/221090/hollow-knight/?region=All
8040,Hybrid Heaven,N64,1999,Sep,01,undefined,Konami  ,KCEO  ,7.0,,0.16,0.04,0.05,0.0,0.25,https://www.vgchartz.com/game/1007/hybrid-heaven/?region=All
8041,Kamiko,NS,2017,Apr,27,undefined,Flyhigh Works  ,Skipmore  ,,,,,,,,https://www.vgchartz.com/game/220813/kamiko/?region=All
8042,MRC: Multi-Racing Championship,N64,1997,Aug,31,undefined,Ocean  ,Genki  ,,,0.2,0.05,,0.0,0.25,https://www.vgchartz.com/game/1444/mrc-multi-racing-championship/?region=All
8043,NBA Courtside 2 featuring Kobe Bryant,N64,1999,Nov,08,undefined,Nintendo  ,Left Field Productions  ,,,0.2,0.05,,0.0,0.25,https://www.vgchartz.com/game/1512/nba-courtside-2-featuring-kobe-bryant/?region=All
8044,NBA Showtime: NBA on NBC,N64,1999,Nov,17,undefined,Midway Games  ,Eurocom Entertainment Software  ,,,0.23,0.02,,0.0,0.25,https://www.vgchartz.com/game/5457/nba-showtime-nba-on-nbc/?region=All
8045,Persona Q: Shadow of the Labyrinth,3DS,2014,Nov,25,undefined,Atlus  ,Atlus  ,8.3,,0.37,0.07,0.27,0.05,0.76,https://www.vgchartz.com/game/77370/persona-q-shadow-of-the-labyrinth/?region=All
8046,Tony Hawk's Proving Ground,Wii,2007,Oct,15,undefined,Activision  ,Page 44  ,,,0.22,0.01,,0.02,0.25,https://www.vgchartz.com/game/12305/tony-hawks-proving-ground/?region=All
8047,Wayne Gretzky's 3D Hockey '98,N64,1997,Dec,03,undefined,Midway Games  ,Software Creations  ,,,0.23,0.02,,0.0,0.25,https://www.vgchartz.com/game/2647/wayne-gretzkys-3d-hockey-98/?region=All
8048,Wheel of Fortune,N64,1997,Dec,02,undefined,Take-Two Interactive  ,GameTek  ,,,0.2,0.05,,0.0,0.25,https://www.vgchartz.com/game/5981/wheel-of-fortune/?region=All
8049,World War Z,PC,2019,Apr,16,undefined,Focus Home Interactive  ,Saber Interactive  ,,,,,,,,https://www.vgchartz.com/game/223933/world-war-z/?region=All
8050,Cars,X360,2006,Oct,23,undefined,THQ  ,Rainbow Studios  ,7.0,,0.22,0.01,,0.02,0.25,https://www.vgchartz.com/game/4947/cars/?region=All
8051,Streamline,PC,2016,Sep,30,undefined,Proletariat Inc.  ,Proletariat Inc.  ,,,,,,,,https://www.vgchartz.com/game/223609/streamline/?region=All
8052,Karaoke Joysound Wii,WW,2009,Jul,29,undefined,Hudson Soft  ,Xing Inc.  ,,,0.0,,0.25,,0.25,https://www.vgchartz.com/game/36821/karaoke-joysound-wii/?region=All
8053,Big Beach Sports 2,Wii,2010,Jul,06,undefined,THQ  ,Jet Black Games  ,,,0.11,0.12,,0.03,0.25,https://www.vgchartz.com/game/44358/big-beach-sports-2/?region=All
8054,Dragon Quest Heroes II: Twin Kings and the Prophecy's End,PSV,2016,May,27,undefined,Square Enix  ,Omega Force  ,,,,,0.25,,0.25,https://www.vgchartz.com/game/85807/dragon-quest-heroes-ii-twin-kings-and-the-prophecys-end/?region=All
8055,The Elder Scrolls IV: Oblivion,PC,2009,Jul,07,undefined,Take-Two Interactive  ,Bethesda Softworks  ,9.2,,0.01,0.21,,0.04,0.25,https://www.vgchartz.com/game/7312/the-elder-scrolls-iv-oblivion/?region=All
8056,The Mummy: Tomb of the Dragon Emperor,PS2,2008,Jul,22,undefined,Sierra Entertainment  ,Eurocom Entertainment Software  ,,,0.12,0.1,,0.03,0.25,https://www.vgchartz.com/game/22520/the-mummy-tomb-of-the-dragon-emperor/?region=All
8057,Def Jam Vendetta,GC,2003,Mar,31,undefined,EA Sports BIG   ,Aki Corporation  ,8.8,,0.19,0.05,,0.01,0.25,https://www.vgchartz.com/game/498/def-jam-vendetta/?region=All
8058,Chaos on Deponia,PC,2012,Nov,06,undefined,Daedalic Entertainment  ,Daedalic Entertainment  ,,,,,,,,https://www.vgchartz.com/game/71025/chaos-on-deponia/?region=All
8059,Scooby-Doo! Unmasked,PS2,2005,Sep,12,undefined,THQ  ,Artificial Mind and Movement  ,,,0.12,0.1,,0.03,0.25,https://www.vgchartz.com/game/5669/scooby-doo-unmasked/?region=All
8060,Penny Racers,PS,1996,Oct,01,undefined,Sony Computer Entertainment  ,Tamsoft  ,,,,,0.23,0.02,0.25,https://www.vgchartz.com/game/2991/penny-racers/?region=All
8061,Spider-Man: Edge of Time,X360,2011,Oct,04,undefined,Activision  ,Beenox  ,5.8,,0.18,0.05,,0.02,0.25,https://www.vgchartz.com/game/50742/spider-man-edge-of-time/?region=All
8062,The Sims 2,XB,2005,Oct,24,undefined,Electronic Arts  ,Maxis  ,,,0.19,0.05,,0.01,0.25,https://www.vgchartz.com/game/5848/the-sims-2/?region=All
8063,Jikkyou Powerful Pro Baseball 2016,PSV,2016,Apr,28,undefined,Konami Digital Entertainment  ,Konami Digital Entertainment  ,,,,,0.25,,0.25,https://www.vgchartz.com/game/86391/jikkyou-powerful-pro-baseball-2016/?region=All
8064,Caesars Palace II,PS,1998,Oct,01,undefined,Interplay  ,Flat Cat  ,,,0.14,0.09,,0.02,0.25,https://www.vgchartz.com/game/13753/caesars-palace-ii/?region=All
8065,Samurai Warriors 4,PS4,2014,Oct,21,undefined,Tecmo Koei  ,Omega Force  ,,,0.08,0.07,0.06,0.03,0.25,https://www.vgchartz.com/game/82517/samurai-warriors-4/?region=All
8066,World Series Baseball 2K3,PS2,2003,Mar,17,undefined,Sega  ,Blue Shift  ,,,0.12,0.1,,0.03,0.25,https://www.vgchartz.com/game/5995/world-series-baseball-2k3/?region=All
8067,The Backyardigans,DS,2009,Oct,26,undefined,Take-Two Interactive  ,Take 2 Interactive  ,,,0.23,,,0.02,0.25,https://www.vgchartz.com/game/37658/the-backyardigans/?region=All
8068,Madden NFL 17,PS3,2016,Aug,23,undefined,EA Sports  ,EA Tiburon  ,,,0.15,0.05,,0.04,0.25,https://www.vgchartz.com/game/86435/madden-nfl-17/?region=All
8069,Pro Yakyuu Team o Tsukurou!,SAT,1998,Feb,19,undefined,Sega  ,Sega  ,,,,,0.25,0.0,0.25,https://www.vgchartz.com/game/3664/pro-yakyuu-team-o-tsukurou/?region=All
8070,The Outfit,X360,2006,Mar,13,undefined,THQ  ,Unknown  ,7.0,,0.21,0.02,,0.02,0.25,https://www.vgchartz.com/game/2405/the-outfit/?region=All
8071,Spikit,PC,2016,Aug,09,undefined,Back To Basics Gaming  ,Blastoid Entertainment  ,,,,,,,,https://www.vgchartz.com/game/223607/spikit/?region=All
8072,Avatar: The Last Airbender - The Burning Earth,Wii,2007,Oct,16,undefined,THQ  ,THQ Australia  ,,,0.23,0.0,,0.02,0.25,https://www.vgchartz.com/game/12287/avatar-the-last-airbender-the-burning-earth/?region=All
8073,Family Guy: Back to the Multiverse,X360,2012,Nov,20,undefined,Activision  ,Heavy Iron Studios  ,,,0.14,0.09,,0.02,0.25,https://www.vgchartz.com/game/71146/family-guy-back-to-the-multiverse/?region=All
8074,Don King Presents: Prizefighter,X360,2008,Jun,10,undefined,2K Games  ,Venom Games  ,4.0,,0.14,0.08,,0.02,0.25,https://www.vgchartz.com/game/22930/don-king-presents-prizefighter/?region=All
8075,Sentimental Graffiti,SAT,1998,Jan,22,undefined,NEC Interchannel   ,NEC Intechannel  ,,,,,0.25,0.0,0.25,https://www.vgchartz.com/game/4284/sentimental-graffiti/?region=All
8076,Daisy Fuentes Pilates,Wii,2009,Aug,04,undefined,Sega  ,Collision Studios  ,,,0.17,0.06,,0.02,0.25,https://www.vgchartz.com/game/35356/daisy-fuentes-pilates/?region=All
8077,SBK Superbike World Championship,PS3,2009,Mar,10,undefined,Conspiracy Entertainment  ,Milestone  ,,,0.12,0.11,,0.02,0.25,https://www.vgchartz.com/game/18335/sbk-superbike-world-championship/?region=All
8078,Devil Kings,PS2,2005,Oct,12,undefined,Capcom  ,Capcom  ,,,0.03,0.03,0.18,0.01,0.25,https://www.vgchartz.com/game/513/devil-kings/?region=All
8079,Darksiders III,PS4,2018,Nov,27,undefined,THQ Nordic  ,Gunfire Games  ,,,0.13,0.07,,0.04,0.25,https://www.vgchartz.com/game/174548/darksiders-iii/?region=All
8080,NBA JAM Tournament Edition,PS,1995,Sep,04,undefined,Acclaim Entertainment  ,Iguana Entertainment  ,,,0.14,0.09,,0.02,0.25,https://www.vgchartz.com/game/1526/nba-jam-tournament-edition/?region=All
8081,NBA Live 15,PS4,2014,Oct,28,undefined,Electronic Arts  ,EA Tiburon  ,,,0.16,0.04,,0.04,0.25,https://www.vgchartz.com/game/84762/nba-live-15/?region=All
8082,Medabots AX: Metabee / Rokusho Ver.,GBA,2002,Jun,25,undefined,Natsume  ,"Imagineer Co., Ltd.  ",,,0.18,0.07,,0.0,0.25,https://www.vgchartz.com/game/44511/medabots-ax-metabee-rokusho-ver/?region=All
8083,Freshly-Picked: Tingle's Rosy Rupeeland,DS,2007,Sep,14,undefined,Nintendo  ,Vanpool  ,,,,0.01,0.24,0.0,0.25,https://www.vgchartz.com/game/4586/freshly-picked-tingles-rosy-rupeeland/?region=All
8084,Stronghold Legends,PC,2006,Oct,23,undefined,2K Games  ,FireFly Studios  ,,,,0.01,,0.0,0.02,https://www.vgchartz.com/game/29213/stronghold-legends/?region=All
8085,Tennis no Oji-Sama: Genius Boys Academy,GBA,2002,Apr,25,undefined,Konami  ,Konami  ,,,,,0.24,0.01,0.25,https://www.vgchartz.com/game/4107/tennis-no-oji-sama-genius-boys-academy/?region=All
8086,Bolt,X360,2008,Nov,18,undefined,Disney Interactive Studios  ,Avalanche Software  ,,,0.18,0.05,,0.02,0.25,https://www.vgchartz.com/game/25837/bolt/?region=All
8087,Monster Jam: Path of Destruction,PS3,2010,Nov,09,undefined,Activision  ,Virtuos  ,,,0.21,0.02,,0.02,0.25,https://www.vgchartz.com/game/44313/monster-jam-path-of-destruction/?region=All
8088,Shadow Man,PS,1999,Sep,30,undefined,Acclaim Entertainment  ,Acclaim Studios Teesside  ,,,0.14,0.09,,0.02,0.25,https://www.vgchartz.com/game/14819/shadow-man/?region=All
8089,Ninja Gaiden 3,X360,2012,Mar,20,undefined,Tecmo Koei  ,Team Ninja  ,,,0.16,0.05,0.03,0.02,0.25,https://www.vgchartz.com/game/70478/ninja-gaiden-3/?region=All
8090,RUSH,PC,2010,Dec,03,undefined,Two Tribes  ,Two Tribes  ,,,,,,,,https://www.vgchartz.com/game/79060/rush/?region=All
8091,Karaoke Joysound Wii,Wii,2008,Dec,18,undefined,Hudson Soft  ,Xing Inc.  ,,,,,0.25,,0.25,https://www.vgchartz.com/game/27331/karaoke-joysound-wii/?region=All
8092,Stacking,PC,2012,Mar,06,undefined,Double Fine Productions  ,Double Fine Productions  ,,,,,,,,https://www.vgchartz.com/game/223501/stacking/?region=All
8093,Netsu Chu! Pro Yakyuu 2002,PS2,2002,Apr,18,undefined,Namco  ,Namco  ,,,,,0.25,,0.25,https://www.vgchartz.com/game/3921/netsu-chu-pro-yakyuu-2002/?region=All
8094,LEGO Star Wars III: The Clone Wars,PC,2011,Mar,22,undefined,LucasArts  ,Traveller's Tales  ,7.6,,0.1,0.13,,0.02,0.25,https://www.vgchartz.com/game/48795/lego-star-wars-iii-the-clone-wars/?region=All
8095,Dynasty Warriors 6,PS2,2008,Nov,18,undefined,KOEI  ,Omega Force  ,,,0.12,0.09,,0.03,0.25,https://www.vgchartz.com/game/26093/dynasty-warriors-6/?region=All
8096,Porky's,2600,1983,Jan,01,undefined,20th Century Fox Video Games  ,Dunhill Electronic Media Corp  ,,,0.23,0.01,,0.0,0.25,https://www.vgchartz.com/game/21450/porkys/?region=All
8097,America's Army: Rise of a Soldier,XB,2005,Nov,17,undefined,Ubisoft  ,Secret Level  ,,,0.19,0.05,,0.01,0.25,https://www.vgchartz.com/game/42363/americas-army-rise-of-a-soldier/?region=All
8098,U-Sing: Girls Night,Wii,2010,Jun,18,undefined,Mindscape  ,Mindscape Inc.  ,,,,0.21,,0.04,0.25,https://www.vgchartz.com/game/44980/u-sing-girls-night/?region=All
8099,Grandia,PS,1999,Sep,30,undefined,Sony Computer Entertainment  ,Game Arts  ,8.4,9.0,0.14,0.09,,0.02,0.25,https://www.vgchartz.com/game/13062/grandia/?region=All
8100,Indiana Jones and the Staff of Kings,DS,2009,Jun,09,undefined,LucasArts  ,Artificial Mind and Movement  ,,,0.16,0.07,,0.02,0.25,https://www.vgchartz.com/game/30968/indiana-jones-and-the-staff-of-kings/?region=All
8101,Bridge Constructor,PC,2013,Oct,16,undefined,Headup Games  ,Headup Games  ,,,,0.0,,0.0,0.0,https://www.vgchartz.com/game/68407/bridge-constructor/?region=All
8102,Dreamworks Madagascar Kartz,X360,2009,Oct,27,undefined,Activision  ,Sidhe Interactive  ,,,0.14,0.09,,0.02,0.25,https://www.vgchartz.com/game/38955/dreamworks-madagascar-kartz/?region=All
8103,F1 2000,PS,2000,Feb,29,undefined,EA Sports  ,Visual Sciences  ,,,0.14,0.09,,0.02,0.25,https://www.vgchartz.com/game/13597/f1-2000/?region=All
8104,Ys: Memories of Celceta,PSV,2013,Nov,26,undefined,Xseed Games  ,Nihon Falcom Corporation  ,,,0.1,0.01,0.1,0.04,0.25,https://www.vgchartz.com/game/71038/ys-memories-of-celceta/?region=All
8105,Littlest Pet Shop: Country Friends,DS,2009,Oct,20,undefined,Electronic Arts  ,EA Salt Lake  ,,,0.23,0.0,,0.02,0.25,https://www.vgchartz.com/game/35851/littlest-pet-shop-country-friends/?region=All
8106,We Sing Pop!,Wii,2012,Dec,14,undefined,Nordic Games  ,Le Cortex  ,,,0.05,0.18,,0.02,0.25,https://www.vgchartz.com/game/70578/we-sing-pop/?region=All
8107,Armored Core 4,X360,2007,Mar,20,undefined,Sega  ,From Software  ,6.5,,0.19,0.01,0.03,0.02,0.25,https://www.vgchartz.com/game/2860/armored-core-4/?region=All
8108,Pirates of the Caribbean: The Legend of Jack Sparrow,PS2,2006,Jun,28,undefined,Bethesda Softworks  ,California Seven Studios  ,,,0.12,0.09,,0.03,0.25,https://www.vgchartz.com/game/1746/pirates-of-the-caribbean-the-legend-of-jack-sparrow/?region=All
8109,X-Men Origins: Wolverine,Wii,2009,May,01,undefined,Activision  ,Raven Software  ,,,0.19,0.04,,0.02,0.25,https://www.vgchartz.com/game/32527/x-men-origins-wolverine/?region=All
8110,Dood's Big Adventure,Wii,2010,Nov,14,undefined,THQ  ,THQ Digital Phoenix  ,,,0.22,0.01,,0.02,0.25,https://www.vgchartz.com/game/46824/doods-big-adventure/?region=All
8111,WRC: World Rally Championship,PS2,2002,Mar,21,undefined,BAM! Entertainment  ,Evolution Studios  ,,,0.12,0.09,,0.03,0.25,https://www.vgchartz.com/game/2701/wrc-world-rally-championship/?region=All
8112,"Ed, Edd n Eddy: The Mis-Edventures",GC,2005,Nov,03,undefined,Midway Games  ,A2M  ,4.6,,0.19,0.05,,0.01,0.25,https://www.vgchartz.com/game/630/ed-edd-n-eddy-the-mis-edventures/?region=All
8113,Cars: Mater-National Championship,PS2,2007,Oct,29,undefined,THQ  ,Rainbow Studios  ,,,0.12,0.09,,0.03,0.25,https://www.vgchartz.com/game/12737/cars-mater-national-championship/?region=All
8114,The Chronicles of Riddick: Assault on Dark Athena,PS3,2009,Apr,07,undefined,Atari  ,Starbreeze Studios AB  ,8.0,,0.12,0.09,,0.04,0.25,https://www.vgchartz.com/game/30391/the-chronicles-of-riddick-assault-on-dark-athena/?region=All
8115,Teenage Mutant Ninja Turtles: Danger of the Ooze,PS3,2014,Oct,28,undefined,Activision  ,WayForward Technologies  ,,,0.11,0.09,,0.04,0.25,https://www.vgchartz.com/game/84536/teenage-mutant-ninja-turtles-danger-of-the-ooze/?region=All
8116,Ben 10 Ultimate Alien: Cosmic Destruction,PS3,2010,Oct,05,undefined,D3 Publisher  ,Papaya Studios  ,,,0.12,0.09,,0.04,0.25,https://www.vgchartz.com/game/45824/ben-10-ultimate-alien-cosmic-destruction/?region=All
8117,Dune 2000,PS,2000,Feb,11,undefined,Electronic Arts  ,Westwood Studios  ,,,0.14,0.09,,0.02,0.25,https://www.vgchartz.com/game/14266/dune-2000/?region=All
8118,Momodora: Reverie Under the Moonlight,PC,2016,Mar,04,undefined,AGM Playism  ,Bombservice  ,,,,,,,,https://www.vgchartz.com/game/220358/momodora-reverie-under-the-moonlight/?region=All
8119,Monster Hunter G,Wii,2009,Apr,23,undefined,Capcom  ,Capcom  ,,,,,0.25,,0.25,https://www.vgchartz.com/game/30098/monster-hunter-g/?region=All
8120,The Basement Collection,PC,2012,Aug,31,undefined,Edmund McMillen  ,Edmund McMillen  ,,,,,,,,https://www.vgchartz.com/game/223500/the-basement-collection/?region=All
8121,Major League Baseball 2K7,PS3,2007,Feb,26,undefined,2K Sports  ,Kush Games  ,,,0.23,,,0.02,0.25,https://www.vgchartz.com/game/1241/major-league-baseball-2k7/?region=All
8122,Project Highrise: Architect's Edition,PC,2016,Sep,08,undefined,Kasedo Games  ,SomaSim  ,,,,,,,,https://www.vgchartz.com/game/223499/project-highrise-architects-edition/?region=All
8123,Project Overkill,PS,1996,Aug,31,undefined,Konami  ,Konami  ,,,0.14,0.09,,0.02,0.25,https://www.vgchartz.com/game/1805/project-overkill/?region=All
8124,Jumping Flash! 2,PS,1996,Aug,31,undefined,Sony Computer Entertainment  ,Exact  ,,,0.05,0.03,0.15,0.02,0.25,https://www.vgchartz.com/game/3551/jumping-flash-2/?region=All
8125,Nickelodeon Party Blast,GC,2002,Dec,06,undefined,Atari  ,Data Design Interactive  ,,,0.19,0.05,,0.01,0.25,https://www.vgchartz.com/game/1641/nickelodeon-party-blast/?region=All
8126,Capsized,PC,2011,Apr,29,undefined,Unknown  ,Alientrap Games Inc  ,7.9,,,,,,,https://www.vgchartz.com/game/51442/capsized/?region=All
8127,Final Fantasy XI: Chains of Promathia,PS2,2004,Sep,21,undefined,Square Enix  ,Square Enix  ,7.3,,0.12,0.09,,0.03,0.25,https://www.vgchartz.com/game/762/final-fantasy-xi-chains-of-promathia/?region=All
8128,Choro Q2,PS,1997,Feb,21,undefined,Takara  ,Takara  ,,,,,0.23,0.02,0.25,https://www.vgchartz.com/game/2995/choro-q2/?region=All
8129,Lego Star Wars: The Force Awakens,PC,2016,Jun,28,undefined,Warner Bros. Interactive Entertainment  ,TT Fusion  ,,,,,,,,https://www.vgchartz.com/game/86467/lego-star-wars-the-force-awakens/?region=All
8130,Transformers: War for Cybertron -- Autobots,DS,2010,Jun,22,undefined,Activision  ,Vicarious Visions  ,,,0.22,0.01,,0.02,0.25,https://www.vgchartz.com/game/41901/transformers-war-for-cybertron-autobots/?region=All
8131,Butt Ugly Martians: B.K.M. Battles,GBA,2002,Oct,01,undefined,Knowledge Adventure  ,Runecraft  ,6.0,,0.18,0.07,,0.0,0.25,https://www.vgchartz.com/game/26340/butt-ugly-martians-bkm-battles/?region=All
8132,X-Men Legends II: Rise of Apocalypse,GC,2005,Sep,20,undefined,Activision  ,Raven Software  ,8.2,,0.19,0.05,,0.01,0.25,https://www.vgchartz.com/game/6020/x-men-legends-ii-rise-of-apocalypse/?region=All
8133,Racquet Sports,Wii,2010,Mar,09,undefined,Ubisoft  ,Asobo Studio  ,,,0.13,0.09,,0.02,0.25,https://www.vgchartz.com/game/41642/racquet-sports/?region=All
