Rank,Name,Platform,Year,Month,Date,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,URL,New_Genre
3011,Destruction Derby,PS,1995.0,Nov,1.0,undefined,Psygnosis  ,Reflections Interactive  ,,,0.5,0.34,,0.06,0.9,https://www.vgchartz.com/game/508/destruction-derby/?region=All,Racing
3012,Killzone: Liberation,PSP,2006.0,Oct,31.0,undefined,Sony Computer Entertainment  ,Guerrilla Games  ,7.8,,0.44,0.28,,0.19,0.9,https://www.vgchartz.com/game/1113/killzone-liberation/?region=All,Shooter
3013,The Biggest Loser: Ultimate Workout,X360,2010.0,Nov,2.0,undefined,THQ  ,Blitz Games  ,8.0,,0.73,0.1,,0.07,0.9,https://www.vgchartz.com/game/45630/the-biggest-loser-ultimate-workout/?region=All,Sports
3014,3Xtreme,PS,1999.0,Mar,31.0,undefined,989 Studios  ,Unknown  ,2.9,,0.5,0.34,,0.06,0.9,https://www.vgchartz.com/game/16/3xtreme/?region=All,Action
3015,Hot Shots Tennis,PS2,2007.0,Jul,17.0,undefined,Sony Computer Entertainment  ,Clap Hanz  ,,,0.17,0.13,0.55,0.05,0.9,https://www.vgchartz.com/game/7035/hot-shots-tennis/?region=All,Sports
3016,Far Cry 4,X360,2014.0,Nov,18.0,undefined,Ubisoft  ,Ubisoft Montreal  ,,,0.45,0.37,,0.08,0.9,https://www.vgchartz.com/game/82098/far-cry-4/?region=All,Shooter
3017,Resistance: Retribution,PSP,2009.0,Mar,17.0,undefined,Sony Computer Entertainment  ,SCEA Bend Studio  ,8.0,7.6,0.27,0.36,0.05,0.22,0.9,https://www.vgchartz.com/game/24665/resistance-retribution/?region=All,Shooter
3018,RalliSport Challenge,XB,2002.0,Mar,4.0,undefined,Microsoft  ,Digital Illusions  ,,,0.39,0.16,,0.02,0.57,https://www.vgchartz.com/game/49827/rallisport-challenge/?region=All,Racing
3019,Final Fantasy X / X-2 HD Remaster,PS4,2015.0,May,12.0,undefined,Square Enix  ,Square Enix  ,,,0.34,0.36,0.07,0.14,0.9,https://www.vgchartz.com/game/85469/final-fantasy-x-x-2-hd-remaster/?region=All,Role-Playing
3020,Sonic Heroes,XB,2004.0,Jan,27.0,undefined,Sega  ,Sonic Team  ,,,0.41,0.43,0.01,0.05,0.9,https://www.vgchartz.com/game/5708/sonic-heroes/?region=All,Platform
3021,Madden NFL 99,N64,1998.0,Sep,1.0,undefined,EA Sports  ,EA Tiburon  ,,,0.84,0.05,,0.01,0.9,https://www.vgchartz.com/game/1229/madden-nfl-99/?region=All,Sports
3022,Spider-Man 3,PS2,2007.0,May,4.0,undefined,Activision  ,Vicarious Visions  ,4.4,,0.74,0.03,0.01,0.12,0.9,https://www.vgchartz.com/game/6126/spider-man-3/?region=All,Platform
3023,James Bond 007: Agent Under Fire,XB,2002.0,Mar,26.0,undefined,Electronic Arts  ,EA Redwood Shores  ,,,0.65,0.22,,0.03,0.9,https://www.vgchartz.com/game/4896/james-bond-007-agent-under-fire/?region=All,Shooter
3024,Reus,PC,2013.0,May,16.0,undefined,Abbey Games  ,Unknown  ,,,,,,,,https://www.vgchartz.com/game/74520/reus/?region=All,undefined
3025,X-Men Legends,XB,2004.0,Sep,21.0,undefined,Activision  ,Raven Software  ,8.2,,0.62,0.24,,0.04,0.9,https://www.vgchartz.com/game/2759/x-men-legends/?region=All,Role-Playing
3026,NBA Live 2005,XB,2004.0,Sep,28.0,undefined,EA Sports  ,EA Canada  ,,,0.81,0.05,,0.04,0.9,https://www.vgchartz.com/game/1534/nba-live-2005/?region=All,Sports
3027,LEGO Indiana Jones 2: The Adventure Continues,PS3,2009.0,Nov,17.0,undefined,LucasArts  ,Traveller's Tales  ,,,0.47,0.3,,0.13,0.9,https://www.vgchartz.com/game/34922/lego-indiana-jones-2-the-adventure-continues/?region=All,Action
3028,Harry Potter: Quidditch World Cup,PS2,2003.0,Oct,28.0,undefined,Electronic Arts  ,Electronic Arts  ,,,0.44,0.34,,0.11,0.9,https://www.vgchartz.com/game/5187/harry-potter-quidditch-world-cup/?region=All,Sports
3029,Buzz! Master Quiz,PSP,2008.0,Sep,23.0,undefined,Sony Computer Entertainment  ,Relentless Software  ,7.0,,0.22,0.44,,0.24,0.9,https://www.vgchartz.com/game/27442/buzz-master-quiz/?region=All,Misc
3030,Madagascar,GBA,2005.0,May,23.0,undefined,Activision  ,Vicarious Visions  ,5.5,,0.62,0.24,,0.03,0.89,https://www.vgchartz.com/game/6320/madagascar/?region=All,Platform
3031,God of War Saga,PS3,2012.0,Aug,28.0,undefined,Sony Computer Entertainment  ,SCEA Santa Monica Studio  ,,,0.74,,,0.15,0.89,https://www.vgchartz.com/game/70929/god-of-war-saga/?region=All,Action
3032,Injustice 2,XOne,2017.0,May,16.0,undefined,Warner Bros. Interactive Entertainment  ,NetherRealm Studios  ,,,0.65,0.16,,0.09,0.89,https://www.vgchartz.com/game/117273/injustice-2/?region=All,undefined
3033,Blitz: The League,PS2,2005.0,Oct,17.0,undefined,Midway Games  ,Midway Games  ,7.8,,0.74,0.03,,0.12,0.89,https://www.vgchartz.com/game/4883/blitz-the-league/?region=All,Sports
3034,Minecraft: Story Mode,PS3,2015.0,Oct,27.0,undefined,Mojang  ,Telltale Games  ,,,0.32,0.43,,0.15,0.89,https://www.vgchartz.com/game/85925/minecraft-story-mode/?region=All,Adventure
3035,TouchMaster 2,DS,2008.0,Oct,21.0,undefined,Midway Games  ,Midway Studios San Diego  ,,,0.3,0.49,,0.1,0.89,https://www.vgchartz.com/game/22522/touchmaster-2/?region=All,Puzzle
3036,Castlevania: Circle of the Moon,GBA,2001.0,Jun,10.0,undefined,Konami  ,KCEK  ,8.9,,0.6,0.22,0.05,0.02,0.89,https://www.vgchartz.com/game/2980/castlevania-circle-of-the-moon/?region=All,Platform
3037,Pure,PS3,2008.0,Sep,16.0,undefined,Disney Interactive Studios  ,Black Rock Studio  ,7.0,,0.42,0.33,0.0,0.14,0.89,https://www.vgchartz.com/game/21905/pure/?region=All,Racing
3038,Ni no Kuni II: Revenant Kingdom,PS4,2018.0,Mar,23.0,undefined,Namco Bandai Games  ,Level 5  ,8.7,,0.33,0.31,0.12,0.13,0.89,https://www.vgchartz.com/game/86254/ni-no-kuni-ii-revenant-kingdom/?region=All,undefined
3039,Tiger Woods PGA Tour 06,PS2,2005.0,Sep,20.0,undefined,EA Sports  ,EA Sports  ,,,0.74,0.03,,0.12,0.89,https://www.vgchartz.com/game/5870/tiger-woods-pga-tour-06/?region=All,Sports
3040,Classic NES Series: The Legend of Zelda,GBA,2004.0,Jun,2.0,undefined,Nintendo  ,Nintendo  ,,,0.46,0.17,0.24,0.02,0.89,https://www.vgchartz.com/game/26551/classic-nes-series-the-legend-of-zelda/?region=All,Adventure
3041,Fire Emblem: The Sacred Stones,GBA,2005.0,May,23.0,undefined,Nintendo  ,Intelligent Systems  ,8.4,,0.42,0.16,0.3,0.02,0.89,https://www.vgchartz.com/game/3341/fire-emblem-the-sacred-stones/?region=All,Strategy
3042,Rhythm Heaven Fever,Wii,2012.0,Feb,13.0,undefined,Nintendo  ,Nintendo / TNX  ,,,0.11,,0.77,0.01,0.89,https://www.vgchartz.com/game/47661/rhythm-heaven-fever/?region=All,undefined
3043,Pokémon Card GB2: GRdan Sanjou,GB,2001.0,Mar,28.0,undefined,Nintendo  ,Hudson Soft  ,,,,,0.89,,0.89,https://www.vgchartz.com/game/4034/pokemon-card-gb2-grdan-sanjou/?region=All,undefined
3044,Metal Gear Solid V: Ground Zeroes,PC,2014.0,Dec,18.0,undefined,Konami Digital Entertainment  ,Kojima Productions  ,8.5,,,0.01,,0.0,0.01,https://www.vgchartz.com/game/84747/metal-gear-solid-v-ground-zeroes/?region=All,Action
3045,God of War III Remastered,PS4,2015.0,Jul,14.0,undefined,Sony Computer Entertainment  ,SCEA Santa Monica Studio  ,,,0.4,0.33,0.02,0.15,0.89,https://www.vgchartz.com/game/85346/god-of-war-iii-remastered/?region=All,undefined
3046,We Ski & Snowboard,Wii,2009.0,Mar,3.0,undefined,Namco Bandai  ,Namco Bandai Games  ,,,0.38,0.29,0.15,0.08,0.89,https://www.vgchartz.com/game/30544/we-ski-amp-snowboard/?region=All,Sports
3047,Finding Nemo,GC,2003.0,May,12.0,undefined,THQ  ,Traveller's Tales  ,,,0.69,0.18,,0.02,0.89,https://www.vgchartz.com/game/768/finding-nemo/?region=All,Action
3048,Tiger Woods PGA Tour 12: The Masters,PS3,2011.0,Mar,29.0,undefined,EA Sports  ,EA Tiburon  ,,,0.52,0.25,,0.11,0.89,https://www.vgchartz.com/game/49564/tiger-woods-pga-tour-12-the-masters/?region=All,Sports
3049,Dissidia 012: Duodecim Final Fantasy,PSP,2011.0,Mar,22.0,undefined,Square Enix  ,Square Enix  ,8.3,,0.21,0.13,0.46,0.09,0.89,https://www.vgchartz.com/game/47198/dissidia-012-duodecim-final-fantasy/?region=All,Fighting
3050,NFL 2K2,PS2,2001.0,Nov,19.0,undefined,Sega  ,Visual Concepts  ,,,0.44,0.34,,0.11,0.89,https://www.vgchartz.com/game/5496/nfl-2k2/?region=All,Sports
3051,Resident Evil: Revelations,3DS,2012.0,Feb,7.0,undefined,Capcom  ,Capcom  ,7.8,,0.3,0.23,0.3,0.05,0.89,https://www.vgchartz.com/game/45684/resident-evil-revelations/?region=All,Action
3052,Call of Duty: World at War,DS,2008.0,Nov,10.0,undefined,Activision  ,n-Space  ,7.4,,0.56,0.25,,0.08,0.89,https://www.vgchartz.com/game/23989/call-of-duty-world-at-war/?region=All,Shooter
3053,CSI: Hard Evidence,Wii,2008.0,Jan,15.0,undefined,Ubisoft  ,Telltale Games  ,,,0.36,0.43,,0.1,0.89,https://www.vgchartz.com/game/13701/csi-hard-evidence/?region=All,Adventure
3054,The Tomb Raider Trilogy,PS3,2011.0,Mar,22.0,undefined,Square Enix  ,Crystal Dynamics  ,8.5,,0.27,0.48,,0.14,0.89,https://www.vgchartz.com/game/49308/the-tomb-raider-trilogy/?region=All,Action
3055,Assassin's Creed III,PC,2012.0,Nov,20.0,undefined,Ubisoft  ,Ubisoft Montreal  ,8.6,,0.28,0.54,,0.07,0.89,https://www.vgchartz.com/game/70619/assassins-creed-iii/?region=All,Action
3056,Fortnite,PS4,2017.0,Jul,21.0,undefined,Gearbox Software  ,Epic Games  ,,,0.42,0.32,,0.15,0.89,https://www.vgchartz.com/game/181513/fortnite/?region=All,undefined
3057,Fossil Fighters,DS,2009.0,Aug,10.0,undefined,Nintendo  ,RED Entertainment  ,6.9,,0.83,,,0.06,0.89,https://www.vgchartz.com/game/35114/fossil-fighters/?region=All,Role-Playing
3058,FIFA Soccer 09 All-Play,Wii,2008.0,Oct,28.0,undefined,Electronic Arts  ,EA Canada  ,,,0.28,0.52,0.0,0.09,0.89,https://www.vgchartz.com/game/25803/fifa-soccer-09-all-play/?region=All,Sports
3059,Samba De Amigo,Wii,2008.0,Sep,23.0,undefined,Sega  ,Gearbox Software  ,6.7,,0.41,0.37,0.01,0.09,0.89,https://www.vgchartz.com/game/13791/samba-de-amigo/?region=All,Misc
3060,MLB 2001,PS,2000.0,Feb,29.0,undefined,Sony Computer Entertainment  ,989 Sports  ,,,0.49,0.34,,0.06,0.89,https://www.vgchartz.com/game/1374/mlb-2001/?region=All,Sports
3061,Duke Nukem Forever,PC,2011.0,Jun,14.0,undefined,2K Games  ,Gearbox Software  ,4.6,,0.18,0.17,,0.05,0.4,https://www.vgchartz.com/game/29219/duke-nukem-forever/?region=All,Shooter
3062,The Simpsons Game,PS3,2007.0,Oct,30.0,undefined,Electronic Arts  ,EA Redwood Shores  ,7.5,,0.38,0.36,,0.14,0.89,https://www.vgchartz.com/game/12469/the-simpsons-game/?region=All,Action
3063,SingStar Anthems,PS2,2006.0,Aug,4.0,undefined,Sony Computer Entertainment  ,SCEE London Studio  ,,,,0.68,,0.2,0.89,https://www.vgchartz.com/game/12724/singstar-anthems/?region=All,Misc
3064,Seiken Densetsu 3,SNES,1995.0,Sep,30.0,undefined,Square  ,SquareSoft  ,,,,,0.89,0.0,0.89,https://www.vgchartz.com/game/4275/seiken-densetsu-3/?region=All,Role-Playing
3065,Mega Man 8 Anniversary Collector's Edition,PS,1997.0,Feb,28.0,undefined,Capcom  ,Capcom  ,,,0.44,0.3,0.09,0.06,0.88,https://www.vgchartz.com/game/3741/mega-man-8-anniversary-collectors-edition/?region=All,Platform
3066,Buzz! Quiz TV,PS3,2008.0,Sep,23.0,undefined,Sony Computer Entertainment  ,Relentless Software  ,7.9,,0.28,0.47,,0.13,0.88,https://www.vgchartz.com/game/21991/buzz-quiz-tv/?region=All,Misc
3067,F1 2010,X360,2010.0,Sep,21.0,undefined,Codemasters  ,Codemasters Birmingham  ,8.4,,0.18,0.59,0.01,0.1,0.88,https://www.vgchartz.com/game/33783/f1-2010/?region=All,Racing
3068,Call of Juarez: Bound in Blood,PS3,2009.0,Jun,30.0,undefined,Ubisoft  ,Techland  ,7.7,,0.35,0.38,0.01,0.15,0.88,https://www.vgchartz.com/game/30702/call-of-juarez-bound-in-blood/?region=All,Shooter
3069,The Lord of the Rings: War in the North,X360,2011.0,Nov,1.0,undefined,Warner Bros. Interactive  ,Snowblind Studios  ,6.6,,0.55,0.24,0.0,0.08,0.88,https://www.vgchartz.com/game/44201/the-lord-of-the-rings-war-in-the-north/?region=All,Action
3070,Star Wars: The Force Unleashed,DS,2008.0,Sep,16.0,undefined,LucasArts  ,n-Space  ,,,0.5,0.29,0.0,0.09,0.88,https://www.vgchartz.com/game/13965/star-wars-the-force-unleashed/?region=All,Action
3071,Call of Duty: Modern Warfare 2,PC,2009.0,Nov,10.0,undefined,Activision  ,Infinity Ward  ,9.0,,0.01,0.79,,0.08,0.88,https://www.vgchartz.com/game/28849/call-of-duty-modern-warfare-2/?region=All,Shooter
3072,LittleBigPlanet Karting,PS3,2012.0,Nov,6.0,undefined,Sony Computer Entertainment  ,United Front Games  ,,,0.42,0.31,0.01,0.14,0.88,https://www.vgchartz.com/game/70621/littlebigplanet-karting/?region=All,Action
3073,Monster 4x4: World Circuit,Wii,2006.0,Nov,19.0,undefined,Ubisoft  ,Ubisoft Montreal  ,,,0.8,0.0,0.01,0.07,0.88,https://www.vgchartz.com/game/3828/monster-4x4-world-circuit/?region=All,undefined
3074,NBA 2K6,PS2,2005.0,Sep,26.0,undefined,2K Sports  ,Unknown  ,,,0.43,0.34,,0.11,0.88,https://www.vgchartz.com/game/5435/nba-2k6/?region=All,Action
3075,Sonic Chronicles: The Dark Brotherhood,DS,2008.0,Sep,30.0,undefined,Sega  ,BioWare Corp.  ,7.3,,0.5,0.29,0.01,0.08,0.88,https://www.vgchartz.com/game/14440/sonic-chronicles-the-dark-brotherhood/?region=All,Role-Playing
3076,Buzz! The Mega Quiz,PS2,2007.0,Oct,30.0,undefined,Sony Computer Entertainment  ,Relentless Software  ,,,0.32,0.06,,0.5,0.88,https://www.vgchartz.com/game/12589/buzz-the-mega-quiz/?region=All,Misc
3077,Star Wars: Rebel Assault II - The Hidden Empire,PS,1996.0,Nov,30.0,undefined,LucasArts  ,Factor 5  ,,,0.49,0.33,,0.06,0.88,https://www.vgchartz.com/game/2210/star-wars-rebel-assault-ii-the-hidden-empire/?region=All,Shooter
3078,Rock Band 3,X360,2010.0,Oct,26.0,undefined,MTV Games  ,Harmonix Music Systems  ,9.4,,0.73,0.09,,0.06,0.88,https://www.vgchartz.com/game/29395/rock-band-3/?region=All,Misc
3079,F1 2009,Wii,2009.0,Nov,17.0,undefined,Codemasters  ,Sumo Digital  ,6.8,,0.15,0.62,,0.11,0.88,https://www.vgchartz.com/game/34886/f1-2009/?region=All,Racing
3080,LEGO Harry Potter Collection,PS4,2016.0,Oct,18.0,undefined,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,,,0.07,0.68,,0.13,0.88,https://www.vgchartz.com/game/133967/lego-harry-potter-collection/?region=All,undefined
3081,WWE SmackDown vs. Raw 2011,X360,2010.0,Oct,26.0,undefined,THQ  ,JAKKS Pacific  ,7.1,,0.44,0.35,0.0,0.08,0.88,https://www.vgchartz.com/game/46297/wwe-smackdown-vs-raw-2011/?region=All,Fighting
3082,ESPN NHL 2K5,PS2,2004.0,Aug,30.0,undefined,Sega  ,Kush Games  ,,,0.43,0.33,,0.11,0.88,https://www.vgchartz.com/game/5057/espn-nhl-2k5/?region=All,Sports
3083,Madden NFL 08,Wii,2007.0,Aug,14.0,undefined,EA Sports  ,EA Tiburon  ,,,0.8,0.0,,0.07,0.88,https://www.vgchartz.com/game/7178/madden-nfl-08/?region=All,Sports
3084,Metal Gear Ac!d,PSP,2005.0,Mar,22.0,undefined,Konami  ,Konami  ,7.4,,0.32,0.26,0.12,0.17,0.87,https://www.vgchartz.com/game/1323/metal-gear-acd/?region=All,Strategy
3085,Crimson Skies: High Road to Revenge,XB,2003.0,Oct,21.0,undefined,Microsoft Game Studios  ,FASA Studio  ,,,0.65,0.19,,0.03,0.87,https://www.vgchartz.com/game/423/crimson-skies-high-road-to-revenge/?region=All,Simulation
3086,Spec Ops: Ranger Elite,PS,2001.0,Apr,29.0,undefined,Take-Two Interactive  ,Runecraft  ,,,0.49,0.33,,0.06,0.87,https://www.vgchartz.com/game/2136/spec-ops-ranger-elite/?region=All,Shooter
3087,Gex,PS,1995.0,Dec,13.0,undefined,Crystal Dynamics  ,Crystal Dynamics  ,,,0.49,0.33,,0.06,0.87,https://www.vgchartz.com/game/851/gex/?region=All,Platform
3088,Minecraft: Story Mode,PS4,2015.0,Oct,27.0,undefined,Mojang  ,Telltale Games  ,,,0.31,0.42,,0.14,0.87,https://www.vgchartz.com/game/85926/minecraft-story-mode/?region=All,Adventure
3089,Tales of Xillia 2,PS3,2014.0,Aug,19.0,undefined,Namco Bandai Games  ,Unknown  ,,,0.22,0.13,0.45,0.07,0.87,https://www.vgchartz.com/game/71111/tales-of-xillia-2/?region=All,Role-Playing
3090,Peppa Pig: The Game,DS,2008.0,Nov,28.0,undefined,Pinnacle  ,Asylum Entertainment  ,,,,0.81,,0.06,0.87,https://www.vgchartz.com/game/28033/peppa-pig-the-game/?region=All,Misc
3091,Michael Jackson: The Experience,X360,2011.0,Apr,12.0,undefined,Ubisoft  ,Ubisoft Montreal  ,5.6,,0.62,0.18,0.0,0.07,0.87,https://www.vgchartz.com/game/45663/michael-jackson-the-experience/?region=All,Misc
3092,Derby Stallion II,SNES,1994.0,Feb,18.0,undefined,ASCII Entertainment  ,ASCII Entertainment  ,,,,,0.87,0.0,0.87,https://www.vgchartz.com/game/3078/derby-stallion-ii/?region=All,Sports
3093,Tom Clancy's Ghost Recon: Island Thunder,XB,2003.0,Aug,6.0,undefined,Ubisoft  ,Red Storm Entertainment  ,,,0.61,0.24,,0.03,0.87,https://www.vgchartz.com/game/2457/tom-clancys-ghost-recon-island-thunder/?region=All,Shooter
3094,Sleeping Dogs,X360,2012.0,Aug,14.0,undefined,Square Enix  ,United Front Games  ,7.9,,0.38,0.4,0.01,0.08,0.87,https://www.vgchartz.com/game/70486/sleeping-dogs/?region=All,Action
3095,Kingdoms of Amalur: Reckoning,X360,2012.0,Feb,7.0,undefined,Electronic Arts  ,38 Studios  ,,,0.55,0.24,0.01,0.07,0.87,https://www.vgchartz.com/game/46225/kingdoms-of-amalur-reckoning/?region=All,Role-Playing
3096,LEGO Dimensions,X360,2015.0,Sep,27.0,undefined,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,,,0.49,0.31,,0.08,0.87,https://www.vgchartz.com/game/85353/lego-dimensions/?region=All,Action
3097,Need for Speed: V-Rally,PS,1997.0,Sep,30.0,undefined,Electronic Arts  ,Infogrames  ,,,0.43,0.29,0.09,0.06,0.87,https://www.vgchartz.com/game/4647/need-for-speed-v-rally/?region=All,Racing
3098,Kingdom Hearts Re: Chain of Memories,PS2,2008.0,Dec,2.0,undefined,Square Enix  ,Jupiter Corporation  ,7.2,,0.73,0.03,,0.12,0.87,https://www.vgchartz.com/game/26961/kingdom-hearts-re-chain-of-memories/?region=All,Role-Playing
3099,Final Fantasy XIV Online,PS3,2013.0,Aug,27.0,undefined,Square Enix  ,Square Enix  ,,,0.39,0.09,0.28,0.11,0.87,https://www.vgchartz.com/game/35098/final-fantasy-xiv-online/?region=All,undefined
3100,Super Bomberman R,NS,2017.0,Mar,3.0,undefined,Konami Digital Entertainment  ,HexaDrive  ,6.3,,0.31,0.32,0.19,0.06,0.87,https://www.vgchartz.com/game/153119/super-bomberman-r/?region=All,undefined
3101,The Evil Within,PS3,2014.0,Oct,14.0,undefined,Bethesda Softworks  ,Tango Gameworks  ,,,0.27,0.35,0.13,0.12,0.87,https://www.vgchartz.com/game/72023/the-evil-within/?region=All,Action
3102,NFL GameDay '97,PS,1996.0,Nov,30.0,undefined,Sony Computer Entertainment  ,SCEA  ,,,0.48,0.33,,0.06,0.87,https://www.vgchartz.com/game/41544/nfl-gameday-97/?region=All,Sports
3103,Paper Mario: Color Splash,WiiU,2016.0,Oct,7.0,undefined,Nintendo  ,Intelligent Systems  ,7.4,6.4,0.35,0.37,0.08,0.06,0.87,https://www.vgchartz.com/game/94672/paper-mario-color-splash/?region=All,undefined
3104,Tony Hawk's Project 8,PS2,2006.0,Nov,7.0,undefined,Activision  ,Shaba Games  ,6.6,,0.72,0.03,,0.12,0.87,https://www.vgchartz.com/game/5922/tony-hawks-project-8/?region=All,Sports
3105,Grand Theft Auto IV,PC,2008.0,Dec,2.0,undefined,Rockstar Games  ,Rockstar Toronto  ,9.2,,0.01,0.8,,0.06,0.87,https://www.vgchartz.com/game/25503/grand-theft-auto-iv/?region=All,Action
3106,NHL 2000,PS,1999.0,Sep,30.0,undefined,EA Sports  ,EA Canada  ,,,0.48,0.33,,0.06,0.87,https://www.vgchartz.com/game/1617/nhl-2000/?region=All,Sports
3107,Cooking Mama: World Kitchen,Wii,2008.0,Nov,18.0,undefined,Majesco  ,Cooking Mama Limited  ,,,0.51,0.27,0.01,0.08,0.87,https://www.vgchartz.com/game/25788/cooking-mama-world-kitchen/?region=All,Simulation
3108,GRID,X360,2008.0,Jun,3.0,undefined,Codemasters  ,Codemasters  ,8.7,,0.33,0.44,0.01,0.09,0.87,https://www.vgchartz.com/game/17012/grid/?region=All,Racing
3109,DiRT,X360,2007.0,Jun,19.0,undefined,Codemasters  ,Codemasters  ,8.4,,0.38,0.4,,0.09,0.87,https://www.vgchartz.com/game/6710/dirt/?region=All,Racing
3110,Red Faction: Guerrilla,X360,2009.0,Jun,2.0,undefined,THQ  ,Volition Inc.  ,8.4,,0.48,0.29,0.01,0.09,0.87,https://www.vgchartz.com/game/28835/red-faction-guerrilla/?region=All,Shooter
3111,Fight Night Round 2,PS2,2005.0,Feb,28.0,undefined,EA Sports  ,EA Sports  ,,,0.72,0.03,,0.12,0.87,https://www.vgchartz.com/game/5105/fight-night-round-2/?region=All,Fighting
3112,Mario Party: Star Rush,3DS,2016.0,Nov,4.0,undefined,Nintendo  ,"Nd Cube Co., Ltd.  ",6.2,,0.25,0.37,0.2,0.05,0.87,https://www.vgchartz.com/game/120134/mario-party-star-rush/?region=All,undefined
3113,Conflict: Desert Storm,XB,2002.0,Sep,30.0,undefined,Gotham Games  ,Pivotal Games  ,,,0.48,0.37,,0.02,0.87,https://www.vgchartz.com/game/390/conflict-desert-storm/?region=All,Shooter
3114,Triple Play 2002,PS2,2002.0,Mar,11.0,undefined,EA Sports  ,Pandemic Studios  ,,,0.43,0.33,,0.11,0.87,https://www.vgchartz.com/game/5944/triple-play-2002/?region=All,Sports
3115,Brothers In Arms: Hell's Highway,X360,2008.0,Sep,23.0,undefined,Ubisoft  ,Gearbox Software  ,7.6,,0.47,0.3,0.0,0.09,0.87,https://www.vgchartz.com/game/25273/brothers-in-arms-hells-highway/?region=All,undefined
3116,Vagrant Story,PS,2000.0,May,15.0,undefined,Square EA  ,SquareSoft  ,9.3,,0.3,0.2,0.3,0.06,0.87,https://www.vgchartz.com/game/2587/vagrant-story/?region=All,Role-Playing
3117,Warriors Orochi,PS2,2007.0,Sep,18.0,undefined,KOEI  ,Omega Force  ,,,0.11,0.09,0.64,0.03,0.87,https://www.vgchartz.com/game/7502/warriors-orochi/?region=All,Action
3118,Mercenaries 2: World in Flames,PS3,2008.0,Aug,31.0,undefined,Electronic Arts  ,Pandemic Studios  ,6.0,,0.29,0.4,0.02,0.16,0.87,https://www.vgchartz.com/game/21596/mercenaries-2-world-in-flames/?region=All,Shooter
3119,Ghostbusters: The Video Game,Wii,2009.0,Jun,16.0,undefined,Atari  ,Red Fly Studio  ,7.6,,0.59,0.21,,0.07,0.87,https://www.vgchartz.com/game/13719/ghostbusters-the-video-game/?region=All,Action
3120,Wizards of Waverly Place,DS,2009.0,Aug,25.0,undefined,Disney Interactive Studios  ,"Black Lantern Studios, Inc.  ",,,0.59,0.2,,0.08,0.87,https://www.vgchartz.com/game/34340/wizards-of-waverly-place/?region=All,Misc
3121,Enduro,2600,1983.0,Jan,1.0,undefined,Activision  ,Activision  ,,,0.81,0.05,,0.01,0.87,https://www.vgchartz.com/game/20257/enduro/?region=All,Misc
