Rank,Name,Platform,Year,Month,Date,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,URL,New_Genre
9249,Captain America: Super Soldier,PS3,2011.0,Jul,19.0,undefined,Sega  ,Next Level Games  ,6.2,,0.1,0.07,,0.03,0.2,https://www.vgchartz.com/game/47796/captain-america-super-soldier/?region=All,Action
9250,Shaman King: Spirit of Shamans,PS,2002.0,Jun,6.0,undefined,Bandai  ,Bandai  ,,,,,0.18,0.01,0.2,https://www.vgchartz.com/game/4293/shaman-king-spirit-of-shamans/?region=All,Action
9251,Tiger Woods PGA Tour 06,PSP,2005.0,Sep,26.0,undefined,EA Sports  ,EA Sports  ,8.0,,0.18,,,0.01,0.2,https://www.vgchartz.com/game/5871/tiger-woods-pga-tour-06/?region=All,Sports
9252,Ratatouille,GBA,2007.0,Jun,26.0,undefined,THQ  ,Helixe  ,6.8,,0.14,0.05,,0.0,0.2,https://www.vgchartz.com/game/7000/ratatouille/?region=All,Action
9253,The Fairly Odd Parents: Enter the Cleft,GBA,2002.0,Nov,4.0,undefined,THQ  ,Altron  ,,,0.14,0.05,,0.0,0.2,https://www.vgchartz.com/game/21950/the-fairly-odd-parents-enter-the-cleft/?region=All,Platform
9254,Armored Core 4,PS3,2007.0,Mar,20.0,undefined,Sega  ,From Software  ,6.6,,0.09,0.0,0.09,0.01,0.2,https://www.vgchartz.com/game/2859/armored-core-4/?region=All,Simulation
9255,Shin Megami Tensei: Strange Journey Redux,3DS,2018.0,May,15.0,undefined,Atlus  ,Atlus  ,,,0.08,0.01,0.1,0.01,0.2,https://www.vgchartz.com/game/180623/shin-megami-tensei-strange-journey-redux/?region=All,undefined
9256,Baja: Edge of Control,X360,2008.0,Sep,22.0,undefined,THQ  ,2XL Games  ,5.0,,0.12,0.06,,0.02,0.2,https://www.vgchartz.com/game/24986/baja-edge-of-control/?region=All,Racing
9257,MC Groovz Dance Craze,GC,2004.0,Nov,22.0,undefined,Mad Catz  ,Mad Catz  ,2.5,,0.15,0.04,,0.01,0.2,https://www.vgchartz.com/game/1286/mc-groovz-dance-craze/?region=All,Misc
9258,No More Heroes: Heroes' Paradise,PS3,2011.0,Aug,16.0,undefined,Konami  ,FeelPlus  ,7.4,,0.1,0.04,0.04,0.02,0.2,https://www.vgchartz.com/game/40816/no-more-heroes-heroes-paradise/?region=All,Action
9259,The Thing,XB,2002.0,Sep,9.0,undefined,VU Games  ,Computer Artworks  ,,,0.15,0.04,,0.01,0.2,https://www.vgchartz.com/game/2417/the-thing/?region=All,Adventure
9260,Tom and Jerry in House Trap,PS,2000.0,Nov,24.0,undefined,Mattel Interactive  ,Warthog  ,,,0.11,0.07,,0.01,0.2,https://www.vgchartz.com/game/29042/tom-and-jerry-in-house-trap/?region=All,Action
9261,Power Rangers: Time Force,GBA,2001.0,Sep,15.0,undefined,THQ  ,Vicarious Visions  ,,,0.14,0.05,,0.0,0.2,https://www.vgchartz.com/game/18672/power-rangers-time-force/?region=All,Action
9262,Labyronia RPG 2,PC,,,,undefined,Unknown  ,Labyrinthine  ,,,,,,,,https://www.vgchartz.com/game/223745/labyronia-rpg-2/?region=All,undefined
9263,Chronicles of Mystery: Curse of the Ancient Temple,DS,2009.0,Oct,27.0,undefined,City Interactive  ,City Interactive  ,,,0.07,0.1,,0.02,0.2,https://www.vgchartz.com/game/37082/chronicles-of-mystery-curse-of-the-ancient-temple/?region=All,Adventure
9264,MotoGP 14,PS4,2014.0,Nov,4.0,undefined,Namco Bandai Games  ,Milestone S.r.l.  ,,,0.05,0.11,,0.03,0.2,https://www.vgchartz.com/game/82766/motogp-14/?region=All,Racing
9265,Total War: Shogun 2 - Fall of the Samurai,PC,2012.0,Mar,23.0,undefined,Sega  ,The Creative Assembly  ,,,0.07,0.1,,0.02,0.2,https://www.vgchartz.com/game/70570/total-war-shogun-2-fall-of-the-samurai/?region=All,Strategy
9266,Jikkyou Powerful Pro Yakyuu 2011,PSP,2011.0,Jul,14.0,undefined,Konami  ,PawaPuro Production  ,,,,,0.2,,0.2,https://www.vgchartz.com/game/51597/jikkyou-powerful-pro-yakyuu-2011/?region=All,Sports
9267,DS Kageyama Method: Dennou Hanpuku - Masu x Masu Hyaku Masu Keisan,DS,2006.0,Dec,7.0,undefined,Shogakukan  ,Jupiter Corporation  ,,,,,0.2,,0.2,https://www.vgchartz.com/game/3206/ds-kageyama-method-dennou-hanpuku-masu-x-masu-hyaku-masu-keisan/?region=All,Misc
9268,Baldur's Gate: Dark Alliance,XB,2002.0,Oct,22.0,undefined,Interplay  ,Snowblind Studios  ,,,0.15,0.04,,0.01,0.2,https://www.vgchartz.com/game/151/baldurs-gate-dark-alliance/?region=All,Role-Playing
9269,Prince of Persia: Warrior Within,GC,2004.0,Nov,30.0,undefined,Ubisoft  ,Ubisoft Montreal  ,8.2,,0.15,0.04,,0.01,0.2,https://www.vgchartz.com/game/5596/prince-of-persia-warrior-within/?region=All,Action
9270,Warriors Orochi,X360,2007.0,Sep,18.0,undefined,KOEI  ,Omega Force  ,,,0.17,0.01,,0.02,0.2,https://www.vgchartz.com/game/7503/warriors-orochi/?region=All,Action
9271,Aikatsu! Cinderella Lesson,3DS,2012.0,Nov,15.0,undefined,Namco Bandai Games  ,Sunrise Games Ltd.  ,,,,,0.2,,0.2,https://www.vgchartz.com/game/70989/aikatsu-cinderella-lesson/?region=All,Role-Playing
9272,UFC: Tapout,XB,2002.0,Feb,17.0,undefined,Crave Entertainment  ,DreamFactory  ,,,0.14,0.05,,0.01,0.2,https://www.vgchartz.com/game/2559/ufc-tapout/?region=All,Fighting
9273,Batman: Return to Arkham,XOne,2016.0,Oct,18.0,undefined,Warner Bros. Interactive Entertainment  ,Rocksteady Studios  ,,,0.12,0.06,,0.02,0.2,https://www.vgchartz.com/game/113290/batman-return-to-arkham/?region=All,undefined
9274,Way of the Samurai 4,PS3,2011.0,Mar,3.0,undefined,Acquire  ,Acquire  ,,,,0.03,0.16,0.01,0.2,https://www.vgchartz.com/game/37191/way-of-the-samurai-4/?region=All,Action
9275,Predator: Concrete Jungle,PS2,2005.0,Apr,26.0,undefined,VU Games  ,Eurocom Entertainment Software  ,,,0.1,0.07,,0.03,0.2,https://www.vgchartz.com/game/5591/predator-concrete-jungle/?region=All,Action
9276,Big Mutha Truckers 2,PS2,2005.0,Aug,23.0,undefined,THQ  ,Eutechnyx  ,,,0.1,0.07,,0.03,0.2,https://www.vgchartz.com/game/4873/big-mutha-truckers-2/?region=All,Racing
9277,The Naked Brothers Band: The Video Game,DS,2008.0,Oct,20.0,undefined,THQ  ,1st Playable Productions  ,,,0.18,,,0.01,0.2,https://www.vgchartz.com/game/25905/the-naked-brothers-band-the-video-game/?region=All,Misc
9278,Sid Meier's Starships,PC,2015.0,Mar,12.0,undefined,2K Games  ,Firaxis Games  ,,,,,,,,https://www.vgchartz.com/game/85219/sid-meiers-starships/?region=All,undefined
9279,Injustice: Gods Among Us,WiiU,2013.0,Apr,16.0,undefined,Warner Bros. Interactive Entertainment  ,NetherRealm Studios  ,,,0.09,0.09,0.0,0.02,0.2,https://www.vgchartz.com/game/71000/injustice-gods-among-us/?region=All,Fighting
9280,X-Men Origins: Wolverine,PSP,2009.0,May,1.0,undefined,Activision  ,Amaze Entertainment  ,5.4,,0.13,0.04,,0.03,0.2,https://www.vgchartz.com/game/32139/x-men-origins-wolverine/?region=All,Action
9281,NHL FaceOff 2001,PS2,2001.0,Feb,5.0,undefined,Sony Computer Entertainment  ,989 Sports  ,4.6,,0.1,0.07,,0.02,0.2,https://www.vgchartz.com/game/51982/nhl-faceoff-2001/?region=All,Sports
9282,Mana Khemia 2: Fall of Alchemy,PS2,2009.0,Aug,25.0,undefined,NIS America  ,Gust  ,8.2,,0.07,0.05,0.05,0.02,0.2,https://www.vgchartz.com/game/23088/mana-khemia-2-fall-of-alchemy/?region=All,Role-Playing
9283,The Great Escape,PS2,2003.0,Jul,23.0,undefined,Gotham Games  ,Pivotal Games  ,,,0.1,0.07,,0.02,0.2,https://www.vgchartz.com/game/5824/the-great-escape/?region=All,Action
9284,Dead or Alive Paradise,PSP,2010.0,Mar,30.0,undefined,Tecmo  ,Team Ninja  ,4.5,,0.08,0.02,0.07,0.02,0.2,https://www.vgchartz.com/game/42625/dead-or-alive-paradise/?region=All,Misc
9285,Dexter's Lab Chess Challenge,GBA,2002.0,Oct,15.0,undefined,BAM! Entertainment  ,Virtucraft  ,,,0.14,0.05,,0.0,0.2,https://www.vgchartz.com/game/26730/dexters-lab-chess-challenge/?region=All,Misc
9286,Shutter Island,PC,2009.0,Oct,2.0,undefined,Merscom LLC  ,Merscom LLC  ,,,,0.17,,0.03,0.2,https://www.vgchartz.com/game/46820/shutter-island/?region=All,Adventure
9287,Magazime Editor,PC,,,,undefined,Unknown  ,Unknown  ,,,,,,,,https://www.vgchartz.com/game/223746/magazime-editor/?region=All,undefined
9288,Big Mutha Truckers,XB,2003.0,Jun,20.0,undefined,THQ  ,Eutechnyx  ,,,0.15,0.04,,0.01,0.19,https://www.vgchartz.com/game/195/big-mutha-truckers/?region=All,Racing
9289,ESA Foundation Compilation,PS2,2005.0,Nov,10.0,undefined,Sony Computer Entertainment  ,Sony Computer Entertainment America  ,,,0.1,0.07,,0.02,0.19,https://www.vgchartz.com/game/650/esa-foundation-compilation/?region=All,Misc
9290,Nascar Unleashed,3DS,2011.0,Nov,1.0,undefined,Activision  ,Activision  ,,,0.18,,,0.02,0.19,https://www.vgchartz.com/game/62463/nascar-unleashed/?region=All,undefined
9291,The Hobbit,GBA,2003.0,Nov,11.0,undefined,Sierra Entertainment  ,Saffire Corporation  ,6.5,,0.14,0.05,,0.0,0.19,https://www.vgchartz.com/game/27121/the-hobbit/?region=All,Platform
9292,Odin Sphere: Leifthrasir,PSV,2016.0,Jun,7.0,undefined,Atlus  ,Vanillaware  ,,,0.05,0.02,0.1,0.02,0.19,https://www.vgchartz.com/game/85794/odin-sphere-leifthrasir/?region=All,Role-Playing
9293,Need for Speed: The Run,3DS,2011.0,Nov,15.0,undefined,Electronic Arts  ,Firebrand Games  ,,,0.09,0.09,,0.02,0.19,https://www.vgchartz.com/game/51009/need-for-speed-the-run/?region=All,Action
9294,The King of Fighters XI,PS2,2007.0,Nov,13.0,undefined,SNK Playmore  ,SNK Playmore Corporation  ,,,0.07,0.06,0.04,0.02,0.19,https://www.vgchartz.com/game/4564/the-king-of-fighters-xi/?region=All,Fighting
9295,Harry Potter and the Goblet of Fire,PSP,2005.0,Nov,15.0,undefined,Electronic Arts  ,Electronic Arts  ,7.2,,0.17,0.0,,0.02,0.19,https://www.vgchartz.com/game/955/harry-potter-and-the-goblet-of-fire/?region=All,Action
9296,Call of Duty: Modern Warfare Remastered,PC,2018.0,Jan,1.0,undefined,Activision  ,Infinity Ward  ,,,,,,,,https://www.vgchartz.com/game/186210/call-of-duty-modern-warfare-remastered/?region=All,undefined
9297,Family Guy,PSP,2006.0,Oct,16.0,undefined,2K Games  ,High Voltage Software  ,5.5,,0.18,0.0,,0.02,0.19,https://www.vgchartz.com/game/5070/family-guy/?region=All,Action
9298,Rune Factory: Tides of Destiny,Wii,2011.0,Oct,11.0,undefined,Natsume  ,Neverland Company  ,,,0.13,,0.06,0.01,0.19,https://www.vgchartz.com/game/47977/rune-factory-tides-of-destiny/?region=All,Role-Playing
9299,Dragon Ball Z: Idainaru Dragon Ball Densetsu,PS,1996.0,May,31.0,undefined,Bandai  ,TOSE  ,,,,,0.18,0.01,0.19,https://www.vgchartz.com/game/3161/dragon-ball-z-idainaru-dragon-ball-densetsu/?region=All,Fighting
9300,Pac-Man & Galaga Dimensions,3DS,2011.0,Jul,26.0,undefined,Namco Bandai  ,Namco Bandai Games  ,5.7,,0.1,0.04,0.04,0.01,0.19,https://www.vgchartz.com/game/50012/pac-man-amp-galaga-dimensions/?region=All,Misc
9301,Valkyria Chronicles 4,NS,2018.0,Sep,25.0,undefined,Sega  ,Sega  ,8.6,,0.12,0.04,0.02,0.02,0.19,https://www.vgchartz.com/game/220339/valkyria-chronicles-4/?region=All,undefined
9302,Crab Dub,PC,,,,undefined,Unknown  ,Anatoliy Loginovskikh  ,,,,,,,,https://www.vgchartz.com/game/223747/crab-dub/?region=All,undefined
9303,NBA Ballers: Chosen One,X360,2008.0,Apr,21.0,undefined,Midway Games  ,Midway Games  ,,,0.18,0.0,,0.02,0.19,https://www.vgchartz.com/game/15702/nba-ballers-chosen-one/?region=All,Sports
9304,Spectrobes: Origins,Wii,2009.0,Aug,18.0,undefined,Disney Interactive Studios  ,Genki  ,7.4,,0.16,0.02,,0.01,0.19,https://www.vgchartz.com/game/31994/spectrobes-origins/?region=All,Role-Playing
9305,Iron Chef America: Supreme Cuisine,DS,2008.0,Nov,18.0,undefined,Destineer  ,Black Lantern Studios  ,,,0.18,,,0.01,0.19,https://www.vgchartz.com/game/18430/iron-chef-america-supreme-cuisine/?region=All,Simulation
9306,Sniper Elite,PS2,2005.0,Oct,18.0,undefined,Namco  ,Rebellion Developments  ,,,0.1,0.07,,0.02,0.19,https://www.vgchartz.com/game/5703/sniper-elite/?region=All,Shooter
9307,Among The Sleep,PC,2014.0,May,29.0,undefined,Krillbite Studio  ,Krillbite Studio  ,,,,,,,,https://www.vgchartz.com/game/74790/among-the-sleep/?region=All,undefined
9308,Kouchuu Ouja Mushi King: Greatest Champion e no Michi DS,DS,2005.0,Dec,8.0,undefined,Sega  ,Sega  ,,,,,0.19,,0.19,https://www.vgchartz.com/game/3859/kouchuu-ouja-mushi-king-greatest-champion-e-no-michi-ds/?region=All,Action
9309,Parlor! Mini 4,SNES,1996.0,Nov,29.0,undefined,Nippon Telenet  ,Nippon Telenet  ,,,,,0.19,,0.19,https://www.vgchartz.com/game/3991/parlor-mini-4/?region=All,Misc
9310,Breath of Fire II,GBA,2002.0,Apr,16.0,undefined,Capcom  ,Capcom  ,8.6,,0.14,0.05,,0.0,0.19,https://www.vgchartz.com/game/7668/breath-of-fire-ii/?region=All,Role-Playing
9311,BARRIER X,PC,,,,undefined,Unknown  ,Noclip  ,,,,,,,,https://www.vgchartz.com/game/223750/barrier-x/?region=All,undefined
9312,Danganronpa 2: Goodbye Despair,PSP,2012.0,Jul,26.0,undefined,Spike  ,Spike Chunsoft  ,,,,,0.19,,0.19,https://www.vgchartz.com/game/70865/danganronpa-2-goodbye-despair/?region=All,Misc
9313,Conan,X360,2007.0,Oct,23.0,undefined,THQ  ,Nihilistic Software  ,7.1,,0.16,0.02,,0.01,0.19,https://www.vgchartz.com/game/6984/conan/?region=All,Action
9314,Ice Age 2: The Meltdown,GC,2006.0,Mar,14.0,undefined,Vivendi Games  ,Eurocom Entertainment Software  ,7.4,,0.15,0.04,,0.01,0.19,https://www.vgchartz.com/game/1011/ice-age-2-the-meltdown/?region=All,Platform
9315,Petz Pony: Beauty Pageant,DS,2009.0,Oct,13.0,undefined,Ubisoft  ,HotGen Studios  ,,,0.18,,,0.01,0.19,https://www.vgchartz.com/game/38615/petz-pony-beauty-pageant/?region=All,Simulation
9316,Steins;Gate,PSP,2011.0,Jun,23.0,undefined,Kadokawa Shoten  ,Nitro+  ,,,,,0.19,,0.19,https://www.vgchartz.com/game/50260/steinsgate/?region=All,Adventure
9317,Dinotopia: The Timestone Pirates,GBA,2002.0,Apr,30.0,undefined,TDK Core  ,TDK Mediactive  ,6.1,,0.14,0.05,,0.0,0.19,https://www.vgchartz.com/game/26736/dinotopia-the-timestone-pirates/?region=All,Action
9318,Dishonored: Definitive Edition,XOne,2015.0,Aug,25.0,undefined,Bethesda Softworks  ,Arkane Studios  ,,,0.13,0.05,,0.02,0.19,https://www.vgchartz.com/game/85734/dishonored-definitive-edition/?region=All,undefined
9319,Power Pro Kun Pocket 12,DS,2009.0,Dec,3.0,undefined,Konami  ,PawaPuro Production  ,,,,,0.19,,0.19,https://www.vgchartz.com/game/39824/power-pro-kun-pocket-12/?region=All,Sports
9320,Rise of the Argonauts,PS3,2008.0,Dec,16.0,undefined,Codemasters  ,Codemasters  ,5.3,,0.05,0.12,,0.03,0.19,https://www.vgchartz.com/game/23967/rise-of-the-argonauts/?region=All,undefined
9321,Peter Jackson's King Kong: The Official Game of the Movie,PSP,2005.0,Dec,20.0,undefined,Ubisoft  ,Phoenix Games Studio  ,6.0,,0.16,0.01,,0.02,0.19,https://www.vgchartz.com/game/5249/peter-jacksons-king-kong-the-official-game-of-the-movie/?region=All,Action
9322,One Piece: Burning Blood,XOne,2016.0,May,31.0,undefined,Namco Bandai Games  ,Spike Chunsoft  ,,,0.11,0.07,,0.02,0.19,https://www.vgchartz.com/game/85958/one-piece-burning-blood/?region=All,Fighting
9323,Rock Band Country Track Pack,PS3,2009.0,Jul,21.0,undefined,MTV Games  ,Harmonix Music Systems  ,,,0.18,,,0.02,0.19,https://www.vgchartz.com/game/34551/rock-band-country-track-pack/?region=All,Misc
9324,New Love Plus,3DS,2012.0,Feb,24.0,undefined,Konami  ,Konami  ,,,,,0.19,,0.19,https://www.vgchartz.com/game/51217/new-love-plus/?region=All,Simulation
9325,J-League Jikkyou Winning Eleven 3,PS,1997.0,Dec,11.0,undefined,Konami  ,Konami  ,,,,,0.18,0.01,0.19,https://www.vgchartz.com/game/3528/j-league-jikkyou-winning-eleven-3/?region=All,Sports
9326,Are You Smarter Than a 5th Grader? Back to School,Wii,2010.0,Nov,2.0,undefined,Nintendo  ,ImaginEngine  ,,,0.18,,,0.02,0.19,https://www.vgchartz.com/game/47090/are-you-smarter-than-a-5th-grader-back-to-school/?region=All,Misc
9327,We Wish You A Merry Christmas,Wii,2009.0,Oct,27.0,undefined,Destineer  ,Destineer  ,,,0.13,0.04,,0.02,0.19,https://www.vgchartz.com/game/39692/we-wish-you-a-merry-christmas/?region=All,Action
9328,Jissen Pachi-Slot Hisshouhou,SNES,1993.0,Nov,26.0,undefined,Sammy Corporation  ,Sammy Corporation  ,,,,,0.19,,0.19,https://www.vgchartz.com/game/2826/jissen-pachi-slot-hisshouhou/?region=All,Misc
9329,Hot Wheels: Track Attack,Wii,2010.0,Nov,23.0,undefined,THQ  ,THQ  ,,,0.14,0.04,,0.01,0.19,https://www.vgchartz.com/game/48597/hot-wheels-track-attack/?region=All,Racing
9330,Death Coming,PC,2017.0,Nov,6.0,undefined,Zodiac Interactive  ,NEXT Studios  ,,,,,,,,https://www.vgchartz.com/game/223751/death-coming/?region=All,undefined
9331,Manhunt,XB,2004.0,Apr,20.0,undefined,Rockstar Games  ,Rockstar North  ,7.7,,0.14,0.04,,0.01,0.19,https://www.vgchartz.com/game/1245/manhunt/?region=All,Action
9332,Pet Zombies,3DS,2011.0,Oct,18.0,undefined,Majesco  ,1st Playable Productions  ,,,0.18,,,0.02,0.19,https://www.vgchartz.com/game/49775/pet-zombies/?region=All,Simulation
9333,Dynasty Warriors: Gundam 2,X360,2009.0,Apr,21.0,undefined,Namco Bandai  ,Omega Force  ,5.6,,0.07,0.03,0.08,0.01,0.19,https://www.vgchartz.com/game/28520/dynasty-warriors-gundam-2/?region=All,Action
9334,NCAA Final Four 2003,PS2,2002.0,Nov,27.0,undefined,Sony Computer Entertainment  ,989 Sports  ,,,0.09,0.07,,0.02,0.19,https://www.vgchartz.com/game/1550/ncaa-final-four-2003/?region=All,Sports
9335,Quantum Theory,PS3,2010.0,Sep,28.0,undefined,Tecmo Koei  ,Team Tachyon  ,,,0.05,0.09,0.02,0.03,0.19,https://www.vgchartz.com/game/27612/quantum-theory/?region=All,Shooter
9336,Dream Salon,DS,2009.0,Nov,3.0,undefined,Zoo Digital Publishing  ,Zoo Games  ,,,0.18,,,0.01,0.19,https://www.vgchartz.com/game/37042/dream-salon/?region=All,Misc
9337,Scene It? Twilight,DS,2010.0,Feb,9.0,undefined,Konami  ,Screenlife Games  ,,,0.11,0.07,,0.02,0.19,https://www.vgchartz.com/game/39417/scene-it-twilight/?region=All,Misc
9338,Shoppe Keep,PC,,,,undefined,Unknown  ,Strange Fire  ,,,,,,,,https://www.vgchartz.com/game/223752/shoppe-keep/?region=All,undefined
9339,La-Mulana,PC,2005.0,May,27.0,undefined,GR3 Project  ,GR3 Project  ,,,,,,,,https://www.vgchartz.com/game/36874/la-mulana/?region=All,undefined
9340,Agarest: Generations of War,PC,,,,undefined,Unknown  ,Idea Factory  ,,,,,,,,https://www.vgchartz.com/game/223753/agarest-generations-of-war/?region=All,undefined
9341,The Great Ace Attorney - The Adventures of Ryuunosuke Naruhodou,3DS,2015.0,Jul,9.0,undefined,Capcom  ,Capcom  ,,,,,0.19,,0.19,https://www.vgchartz.com/game/85789/the-great-ace-attorney-the-adventures-of-ryuunosuke-naruhodou/?region=All,undefined
9342,101-in-1 Explosive Megamix,DS,2009.0,Apr,21.0,undefined,Atlus  ,Nordcurrent  ,,,0.05,0.13,,0.02,0.19,https://www.vgchartz.com/game/28897/101-in-1-explosive-megamix/?region=All,Puzzle
9343,J-League Excite Stage '96,SNES,1996.0,Apr,26.0,undefined,Epoch  ,A-Max  ,,,,,0.19,0.0,0.19,https://www.vgchartz.com/game/3517/j-league-excite-stage-96/?region=All,Sports
9344,Electronic Super Joy,PC,,,,undefined,Unknown  ,Michael Todd Games  ,,,,,,,,https://www.vgchartz.com/game/223754/electronic-super-joy/?region=All,undefined
9345,The Smurfs 2,DS,2013.0,Jul,23.0,undefined,Ubisoft  ,Way Forward  ,,,,0.18,,0.01,0.19,https://www.vgchartz.com/game/74656/the-smurfs-2/?region=All,Platform
9346,Nobunaga no Yabou: Souzou,PS3,2013.0,Dec,12.0,undefined,Tecmo Koei  ,Koei Tecmo Games  ,,,,,0.19,,0.19,https://www.vgchartz.com/game/78089/nobunaga-no-yabou-souzou/?region=All,Strategy
9347,Sword of the Stars: The Pit,PC,,,,undefined,Unknown  ,Kerberos Productions Inc.  ,,,,,,,,https://www.vgchartz.com/game/223755/sword-of-the-stars-the-pit/?region=All,undefined
9348,Shiren the Wanderer,Wii,2010.0,Feb,9.0,undefined,Atlus  ,ChunSoft  ,7.4,,0.08,,0.11,0.01,0.19,https://www.vgchartz.com/game/12644/shiren-the-wanderer/?region=All,Role-Playing
9349,Breath of Fire: Dragon Quarter,PS2,2003.0,Feb,16.0,undefined,Capcom  ,Capcom  ,7.6,,0.09,0.07,,0.02,0.19,https://www.vgchartz.com/game/24262/breath-of-fire-dragon-quarter/?region=All,Role-Playing
9350,Spore Hero Arena,DS,2009.0,Oct,6.0,undefined,Electronic Arts  ,Maxis  ,4.9,,0.18,0.0,,0.01,0.19,https://www.vgchartz.com/game/30910/spore-hero-arena/?region=All,Simulation
9351,Jikkyou J-League Perfect Striker,N64,1996.0,Dec,20.0,undefined,Konami  ,Konami Computer Entertainment Osaka  ,,,,,0.19,0.0,0.19,https://www.vgchartz.com/game/3518/jikkyou-j-league-perfect-striker/?region=All,Sports
9352,Super Robot Taisen: Scramble Commander,PS2,2003.0,Nov,6.0,undefined,Banpresto  ,Banpresto  ,,,,,0.19,,0.19,https://www.vgchartz.com/game/4479/super-robot-taisen-scramble-commander/?region=All,Strategy
9353,Re-Volt,PS,1999.0,Jul,31.0,undefined,Acclaim Entertainment  ,Probe Entertainment Limited  ,,,0.11,0.07,,0.01,0.19,https://www.vgchartz.com/game/30948/re-volt/?region=All,Racing
9354,Primal Carnage: Extinction,PC,2015.0,Apr,3.0,undefined,Pub Games  ,Circle 5 Studios  ,,,,,,,,https://www.vgchartz.com/game/84845/primal-carnage-extinction/?region=All,undefined
9355,Space Invaders Extreme 2,DS,2009.0,Oct,20.0,undefined,Taito  ,Taito Corporation  ,8.1,,0.17,0.01,0.0,0.01,0.19,https://www.vgchartz.com/game/32922/space-invaders-extreme-2/?region=All,Shooter
9356,Descent,PS,1996.0,Mar,12.0,undefined,Interplay  ,Parallax Software  ,,,0.11,0.07,,0.01,0.19,https://www.vgchartz.com/game/504/descent/?region=All,Shooter
9357,Closure,PC,2009.0,Jan,1.0,undefined,Glaiel Games  ,Glaiel Games  ,,,,,,,,https://www.vgchartz.com/game/38913/closure/?region=All,undefined
9358,Rabiez: Epidemic,PC,,,,undefined,Unknown  ,Sekerin Productions  ,,,,,,,,https://www.vgchartz.com/game/223756/rabiez-epidemic/?region=All,undefined
9359,Conflict: Denied Ops,X360,2008.0,Feb,12.0,undefined,Eidos Interactive  ,Pivotal Games  ,5.3,,0.08,0.09,,0.02,0.19,https://www.vgchartz.com/game/15965/conflict-denied-ops/?region=All,Shooter
9360,Enchanted Arms,X360,2006.0,Aug,29.0,undefined,Ubisoft  ,From Software  ,6.9,,0.16,0.02,,0.01,0.19,https://www.vgchartz.com/game/644/enchanted-arms/?region=All,Role-Playing
9361,Test Drive Unlimited 2,PC,2011.0,Feb,8.0,undefined,Atari  ,Eden Studios  ,6.7,,0.05,0.11,,0.03,0.19,https://www.vgchartz.com/game/43817/test-drive-unlimited-2/?region=All,Racing
9362,SpongeBob SquigglePants 3D,3DS,2011.0,May,17.0,undefined,THQ  ,WayForward Technologies  ,6.1,,0.13,0.05,,0.02,0.19,https://www.vgchartz.com/game/50236/spongebob-squigglepants-3d/?region=All,Misc
9363,South Park: The Stick of Truth,PC,2014.0,Mar,4.0,undefined,Ubisoft  ,Obsidian Entertainment  ,,,0.07,0.1,,0.02,0.19,https://www.vgchartz.com/game/71110/south-park-the-stick-of-truth/?region=All,Role-Playing
9364,Taiko no Tatsujin: Wii U Version!,WiiU,2013.0,Nov,21.0,undefined,Namco Bandai Games  ,Bandai Namco Games  ,,,,,0.19,,0.19,https://www.vgchartz.com/game/77451/taiko-no-tatsujin-wii-u-version/?region=All,Misc
9365,Bless Online,PC,,,,undefined,Unknown  ,Neowiz Corporation  ,,,,,,,,https://www.vgchartz.com/game/223757/bless-online/?region=All,undefined
9366,Disney's Magical Mirror Starring Mickey Mouse,GC,2002.0,Aug,13.0,undefined,Nintendo  ,Capcom  ,4.0,,0.15,0.04,,0.01,0.19,https://www.vgchartz.com/game/541/disneys-magical-mirror-starring-mickey-mouse/?region=All,Adventure
9367,Dawn of Discovery,Wii,2009.0,Jun,23.0,undefined,Ubisoft  ,Sunflowers Interactive  ,7.9,,0.12,0.06,,0.01,0.19,https://www.vgchartz.com/game/32231/dawn-of-discovery/?region=All,Simulation
9368,Super Star,PC,,,,undefined,Unknown  ,Dream Works  ,,,,,,,,https://www.vgchartz.com/game/223758/super-star/?region=All,undefined
9369,FIFA 17,PC,2016.0,Sep,27.0,undefined,Electronic Arts  ,EA Canada  ,,,,0.18,,0.01,0.19,https://www.vgchartz.com/game/131413/fifa-17/?region=All,Sports
9370,Barbie Fashion Show: An Eye for Style,DS,2008.0,Sep,23.0,undefined,Activision  ,Activision  ,,,0.18,0.0,,0.01,0.19,https://www.vgchartz.com/game/27438/barbie-fashion-show-an-eye-for-style/?region=All,Misc
9371,Final Fantasy XI: Online,X360,2006.0,Apr,18.0,undefined,Square Enix  ,Square Enix  ,6.7,,0.17,0.01,,0.01,0.19,https://www.vgchartz.com/game/763/final-fantasy-xi-online/?region=All,undefined
9372,IHRA Professional Drag Racing 2005,PS2,2004.0,Nov,9.0,undefined,Bethesda Softworks  ,Bethesda Softworks  ,,,0.09,0.07,,0.02,0.19,https://www.vgchartz.com/game/5214/ihra-professional-drag-racing-2005/?region=All,Racing
9373,SpongeBob's Surf & Skate Roadtrip,X360,2011.0,Nov,8.0,undefined,THQ  ,THQ  ,,,0.15,0.03,,0.02,0.19,https://www.vgchartz.com/game/59924/spongebobs-surf-amp-skate-roadtrip/?region=All,Action
