Rank,Name,Platform,Year,Month,Date,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,URL,New_Genre
14011,Disney Infinity 2.0: Marvel Super Heroes,PSV,2015.0,May,9.0,undefined,Disney Interactive Studios  ,Avalanche Software  ,,,,0.06,,0.02,0.08,https://www.vgchartz.com/game/85524/disney-infinity-20-marvel-super-heroes/?region=All,Action
14012,Momotarou Dentetsu 11,GC,2002.0,Dec,5.0,undefined,Hudson Soft  ,Hudson Soft  ,,,,,0.07,0.0,0.08,https://www.vgchartz.com/game/3819/momotarou-dentetsu-11/?region=All,Misc
14013,NHL Hitz 20-03,GC,2002.0,Sep,15.0,undefined,Midway Games  ,EA Black Box  ,,,0.06,0.02,,0.0,0.08,https://www.vgchartz.com/game/5538/nhl-hitz-20-03/?region=All,Sports
14014,The Idolm@ster,X360,2007.0,Jan,25.0,undefined,Namco Bandai  ,Bandai Namco Games  ,,,,,0.08,,0.08,https://www.vgchartz.com/game/4545/the-idolmster/?region=All,Simulation
14015,The Penguins of Madagascar: Dr. Blowhole Returns - Again!,Wii,2011.0,Sep,13.0,undefined,THQ  ,THQ  ,,,0.04,0.03,,0.01,0.08,https://www.vgchartz.com/game/62651/the-penguins-of-madagascar-dr-blowhole-returns-again/?region=All,Action
14016,Child of Light,PSV,2014.0,Jul,1.0,undefined,Ubisoft  ,Ubisoft Montreal  ,,,,0.05,0.02,0.01,0.08,https://www.vgchartz.com/game/83573/child-of-light/?region=All,Role-Playing
14017,Guilty Gear XX Slash,PS2,2006.0,Apr,13.0,undefined,Sammy Corporation  ,Arc System Works  ,,,,,0.08,,0.08,https://www.vgchartz.com/game/3438/guilty-gear-xx-slash/?region=All,Fighting
14018,Urban Reign,PS2,2005.0,Sep,13.0,undefined,Namco  ,Namco  ,7.5,,0.04,0.03,,0.01,0.08,https://www.vgchartz.com/game/2583/urban-reign/?region=All,Action
14019,Whac-A-Mole,DS,2005.0,Sep,21.0,undefined,Activision  ,DC Studios  ,,,0.07,,,0.01,0.08,https://www.vgchartz.com/game/2657/whac-a-mole/?region=All,Puzzle
14020,Slayers Royal 2,SAT,1998.0,Sep,3.0,undefined,Kadokawa Shoten  ,Onion Egg  ,,,,,0.08,0.0,0.08,https://www.vgchartz.com/game/4334/slayers-royal-2/?region=All,Role-Playing
14021,Super Robot Taisen Z Special Disc,PS2,2009.0,Mar,5.0,undefined,Namco Bandai  ,Banpresto  ,,,,,0.08,,0.08,https://www.vgchartz.com/game/32806/super-robot-taisen-z-special-disc/?region=All,Misc
14022,Dawn of Heroes,DS,2010.0,Aug,17.0,undefined,Majesco  ,Wicked Studios  ,,,0.07,,,0.01,0.08,https://www.vgchartz.com/game/41221/dawn-of-heroes/?region=All,Role-Playing
14023,Resident Evil 3: Nemesis,GC,2003.0,Jan,15.0,undefined,Capcom  ,Capcom  ,5.7,,0.06,0.02,,0.0,0.08,https://www.vgchartz.com/game/1883/resident-evil-3-nemesis/?region=All,Action
14024,All-Star Baseball 2004,GC,2003.0,Feb,23.0,undefined,Acclaim Entertainment  ,Acclaim Entertainment  ,,,0.06,0.02,,0.0,0.08,https://www.vgchartz.com/game/4818/all-star-baseball-2004/?region=All,Sports
14025,Lost Heroes 2,3DS,2015.0,Jan,29.0,undefined,Bandai Namco Games  ,M2  ,,,,,0.08,,0.08,https://www.vgchartz.com/game/85162/lost-heroes-2/?region=All,Action
14026,Man vs. Wild,Wii,2011.0,Apr,26.0,undefined,Crave Entertainment  ,Scientifically Proven  ,,,0.07,,,0.0,0.08,https://www.vgchartz.com/game/45860/man-vs-wild/?region=All,Action
14027,Aliens in the Attic,Wii,2009.0,Jul,28.0,undefined,Playlogic Game Factory  ,Playlogic Game Factory  ,,,0.07,0.0,,0.01,0.08,https://www.vgchartz.com/game/35219/aliens-in-the-attic/?region=All,Action
14028,Rick & Morty Virtual Rick-Ality,PS4,2018.0,Apr,24.0,undefined,Nighthawk Interactive  ,Owlchemy Labs  ,,,0.06,,,0.01,0.08,https://www.vgchartz.com/game/221176/rick-amp-morty-virtual-rick-ality/?region=All,undefined
14029,Salon Superstar,DS,2009.0,Dec,8.0,undefined,505 Games  ,505 Games  ,,,0.07,,,0.0,0.08,https://www.vgchartz.com/game/41222/salon-superstar/?region=All,Simulation
14030,SCORE International Baja 1000: The Official Game,PS3,2008.0,Oct,28.0,undefined,Activision  ,Left Field Productions  ,,,0.07,0.0,,0.01,0.08,https://www.vgchartz.com/game/28572/score-international-baja-1000-the-official-game/?region=All,Racing
14031,Madden NFL 08,GC,2007.0,Aug,14.0,undefined,EA Sports  ,EA Tiburon  ,7.6,,0.06,0.02,,0.0,0.08,https://www.vgchartz.com/game/7175/madden-nfl-08/?region=All,Sports
14032,Family Game Night 4: The Game Show,X360,2011.0,Nov,1.0,undefined,Electronic Arts  ,Electronic Arts  ,,,0.07,0.0,,0.01,0.08,https://www.vgchartz.com/game/67138/family-game-night-4-the-game-show/?region=All,Misc
14033,Blood Drive,PS3,2010.0,Oct,26.0,undefined,Activision  ,Activision  ,,,0.07,,,0.01,0.08,https://www.vgchartz.com/game/47157/blood-drive/?region=All,Racing
14034,The Croods: Prehistoric Party!,DS,2013.0,Mar,19.0,undefined,D3Publisher  ,Torus Games Pty. Ltd.  ,,,0.03,0.04,,0.01,0.08,https://www.vgchartz.com/game/71721/the-croods-prehistoric-party/?region=All,Misc
14035,Ro-Kyu-Bu!,PSP,2011.0,Oct,27.0,undefined,Kadokawa Shoten  ,Kadokawa Shoten  ,,,,,0.08,,0.08,https://www.vgchartz.com/game/66958/ro-kyu-bu/?region=All,Adventure
14036,Frogger Beyond,XB,2002.0,Dec,11.0,undefined,Konami  ,Konami  ,,,0.06,0.02,,0.0,0.08,https://www.vgchartz.com/game/5135/frogger-beyond/?region=All,Platform
14037,World Championship Poker: Deluxe Series,DS,2005.0,Apr,17.0,undefined,Crave Entertainment  ,Sensory Sweep Studios  ,,,0.07,0.0,,0.01,0.08,https://www.vgchartz.com/game/5989/world-championship-poker-deluxe-series/?region=All,Misc
14038,Beat City,DS,2010.0,Apr,20.0,undefined,THQ  ,Universomo  ,,,0.07,0.0,,0.01,0.08,https://www.vgchartz.com/game/42621/beat-city/?region=All,Misc
14039,Katekyoo Hitman Reborn! DS: Flame Rumble Kaien Ring Soudatsuen!,DS,2007.0,Sep,20.0,undefined,Takara Tomy   ,Takara Tomy  ,,,,,0.08,,0.08,https://www.vgchartz.com/game/18537/katekyoo-hitman-reborn-ds-flame-rumble-kaien-ring-soudatsuen/?region=All,Fighting
14040,Ultimate Shooting Collection,Wii,2009.0,Feb,2.0,undefined,UFO Interactive  ,MileStone Inc.  ,,,0.07,,,0.0,0.08,https://www.vgchartz.com/game/24882/ultimate-shooting-collection/?region=All,Shooter
14041,Stuart Little 3: Big Photo Adventure,PS2,2005.0,Nov,14.0,undefined,Sega  ,Magenta Software  ,,,0.04,0.03,,0.01,0.08,https://www.vgchartz.com/game/2253/stuart-little-3-big-photo-adventure/?region=All,Platform
14042,"Ni Hao, Kai-lan: Super Game Day",PS2,2009.0,Oct,26.0,undefined,2K Play  ,High Voltage Software  ,,,0.04,0.03,,0.01,0.08,https://www.vgchartz.com/game/38213/ni-hao-kai-lan-super-game-day/?region=All,Misc
14043,Infernal: Hell's Vengeance,X360,2009.0,Jun,30.0,undefined,Playlogic Game Factory  ,Metropolis Software  ,4.4,,0.06,0.01,,0.01,0.08,https://www.vgchartz.com/game/34995/infernal-hells-vengeance/?region=All,Shooter
14044,Katekyoo Hitman Reborn! DS: Flame Rumble Hyper - Moeyo Mirai,DS,2008.0,Jul,24.0,undefined,Takara Tomy   ,Takara Tomy  ,,,,,0.08,,0.08,https://www.vgchartz.com/game/25295/katekyoo-hitman-reborn-ds-flame-rumble-hyper-moeyo-mirai/?region=All,Fighting
14045,Pro Yakyuu Famista DS 2010,DS,2010.0,Mar,25.0,undefined,Namco Bandai  ,Bandai Namco Games  ,,,,,0.08,,0.08,https://www.vgchartz.com/game/42979/pro-yakyuu-famista-ds-2010/?region=All,Sports
14046,Captain Tsubasa,PS2,2006.0,Oct,19.0,undefined,Bandai  ,Bandai Namco Games  ,,,,,0.08,,0.08,https://www.vgchartz.com/game/2974/captain-tsubasa/?region=All,Sports
14047,Pitfall: The Lost Expedition,GC,2004.0,Feb,18.0,undefined,Activision  ,Edge of Reality  ,,,0.06,0.02,,0.0,0.08,https://www.vgchartz.com/game/1751/pitfall-the-lost-expedition/?region=All,Platform
14048,No One Can Stop Mr. Domino!,PS,1998.0,Oct,31.0,undefined,Acclaim Entertainment  ,ArtDink  ,,,0.04,0.03,,0.0,0.08,https://www.vgchartz.com/game/29041/no-one-can-stop-mr-domino/?region=All,Misc
14049,Monster Jam: Crush It,NS,2017.0,Oct,31.0,undefined,GameMill  ,GameMill  ,,,0.04,0.03,,0.01,0.08,https://www.vgchartz.com/game/204846/monster-jam-crush-it/?region=All,undefined
14050,GT Advance 3: Pro Concept Racing,GBA,2002.0,Apr,26.0,undefined,THQ  ,MTO  ,7.7,,0.05,0.02,,0.0,0.08,https://www.vgchartz.com/game/27070/gt-advance-3-pro-concept-racing/?region=All,Racing
14051,Duke Nukem: Land of the Babes,PS,2000.0,Sep,19.0,undefined,Atari  ,n-Space  ,,,0.04,0.03,,0.0,0.08,https://www.vgchartz.com/game/14171/duke-nukem-land-of-the-babes/?region=All,Shooter
14052,Majin Tensei,SNES,1994.0,Jan,28.0,undefined,Atlus  ,Atlus Co.  ,,,,,0.08,,0.08,https://www.vgchartz.com/game/3704/majin-tensei/?region=All,Role-Playing
14053,Mario vs. Donkey Kong: Tipping Stars,3DS,2015.0,Mar,5.0,undefined,Nintendo  ,Nintendo Software Technology Corporation  ,6.5,,,,0.08,,0.08,https://www.vgchartz.com/game/85067/mario-vs-donkey-kong-tipping-stars/?region=All,Puzzle
14054,Dragon Force II: Kamisarishi Daichi ni,SAT,1998.0,Apr,2.0,undefined,Sega  ,Chime  ,,,,,0.08,0.0,0.08,https://www.vgchartz.com/game/3132/dragon-force-ii-kamisarishi-daichi-ni/?region=All,Strategy
14055,PQ: Practical Intelligence Quotient,PSP,2006.0,Jan,10.0,undefined,D3 Publisher  ,Now Production  ,,,0.07,0.0,,0.01,0.08,https://www.vgchartz.com/game/6825/pq-practical-intelligence-quotient/?region=All,Puzzle
14056,Monkey Hero,PS,1999.0,Feb,28.0,undefined,Take-Two Interactive  ,Blam!  ,,,0.04,0.03,,0.0,0.08,https://www.vgchartz.com/game/64207/monkey-hero/?region=All,Action
14057,Krazy Ivan,PS,1996.0,Jan,1.0,undefined,Sony Computer Entertainment  ,Psygnosis  ,,,0.04,0.03,,0.0,0.08,https://www.vgchartz.com/game/18024/krazy-ivan/?region=All,Simulation
14058,Quo Vadis,SAT,1995.0,Dec,21.0,undefined,Glams  ,The EDGE Interactive  ,,,,,0.08,0.0,0.08,https://www.vgchartz.com/game/4135/quo-vadis/?region=All,Strategy
14059,Silent Hunter III,PC,2005.0,Mar,18.0,undefined,Ubisoft  ,Ubisoft Romania  ,,,,0.07,,0.01,0.08,https://www.vgchartz.com/game/16120/silent-hunter-iii/?region=All,Simulation
14060,Fate/Tiger Colosseum,PSP,2007.0,Sep,13.0,undefined,Capcom  ,Cavia Inc.  ,,,,,0.08,,0.08,https://www.vgchartz.com/game/7387/fatetiger-colosseum/?region=All,Fighting
14061,ARK: Survival Evolved,NS,2018.0,Nov,30.0,undefined,Studio Wildcard  ,Studio Wildcard  ,4.0,,0.07,,,0.01,0.08,https://www.vgchartz.com/game/222410/ark-survival-evolved/?region=All,undefined
14062,Dragon Ball Z: The Legacy of Goku I & II,GBA,2005.0,Dec,8.0,undefined,Atari  ,Webfoot Technologies  ,,,0.05,0.02,,0.0,0.08,https://www.vgchartz.com/game/26793/dragon-ball-z-the-legacy-of-goku-i-amp-ii/?region=All,Role-Playing
14063,Akiba's Beat,PS4,2017.0,May,16.0,undefined,Xseed Games  ,Acquire  ,,,0.05,,0.01,0.01,0.08,https://www.vgchartz.com/game/125065/akibas-beat/?region=All,undefined
14064,Hero Bank,3DS,2014.0,Mar,20.0,undefined,Sega  ,Sega  ,,,,,0.08,,0.08,https://www.vgchartz.com/game/75707/hero-bank/?region=All,Role-Playing
14065,Elebits: The Adventures of Kai and Zero,DS,2009.0,Jan,6.0,undefined,Konami  ,Konami  ,7.5,,0.07,0.0,0.0,0.01,0.08,https://www.vgchartz.com/game/29974/elebits-the-adventures-of-kai-and-zero/?region=All,Adventure
14066,R: Racing Evolution,GC,2003.0,Dec,9.0,undefined,Namco  ,Namco  ,6.1,,0.06,0.02,,0.0,0.08,https://www.vgchartz.com/game/1826/r-racing-evolution/?region=All,Racing
14067,NBA 2K Playgrounds 2,PS4,2018.0,Oct,16.0,undefined,2K Games  ,Saber Interactive  ,,,0.06,,,0.01,0.08,https://www.vgchartz.com/game/222757/nba-2k-playgrounds-2/?region=All,undefined
14068,Stella Deus: The Gate of Eternity,PS2,2005.0,Apr,26.0,undefined,Atlus  ,Pinegrow  ,7.3,,0.04,0.03,,0.01,0.08,https://www.vgchartz.com/game/2231/stella-deus-the-gate-of-eternity/?region=All,Strategy
14069,Vietcong: Purple Haze,XB,2004.0,Sep,15.0,undefined,Gathering of Developers  ,Coyote Developments  ,,,0.06,0.02,,0.0,0.08,https://www.vgchartz.com/game/2598/vietcong-purple-haze/?region=All,Shooter
14070,Conflict: Desert Storm,GC,2003.0,Apr,22.0,undefined,Gotham Games  ,Pivotal Games  ,6.3,,0.06,0.02,,0.0,0.08,https://www.vgchartz.com/game/4978/conflict-desert-storm/?region=All,Shooter
14071,One Piece: Gear Spirit,DS,2007.0,Aug,30.0,undefined,Namco Bandai  ,Matrix Software  ,,,,,0.08,,0.08,https://www.vgchartz.com/game/7247/one-piece-gear-spirit/?region=All,Fighting
14072,WRC 6,PS4,2017.0,Mar,3.0,undefined,Namco Bandai Games  ,Bigben Interactive  ,,,0.03,0.02,0.01,0.01,0.08,https://www.vgchartz.com/game/138645/wrc-6/?region=All,undefined
14073,Tales of Fandom Vol.2,PS2,2007.0,Jun,28.0,undefined,Namco Bandai  ,Namco Tales Studio  ,,,,,0.08,,0.08,https://www.vgchartz.com/game/6914/tales-of-fandom-vol2/?region=All,Role-Playing
14074,Disney's Planes,3DS,2013.0,Aug,6.0,undefined,Disney Interactive Studios  ,TOSE  ,,,0.04,0.03,,0.01,0.08,https://www.vgchartz.com/game/74971/disneys-planes/?region=All,Simulation
14075,The Legend of Kage 2,DS,2008.0,Oct,8.0,undefined,Taito  ,Taito Corporation  ,,,0.07,0.0,0.0,0.01,0.08,https://www.vgchartz.com/game/17799/the-legend-of-kage-2/?region=All,Action
14076,Minna no Joushiki Ryoku TV,Wii,2008.0,Mar,6.0,undefined,Nintendo  ,HAL Laboratory  ,,,,,0.08,,0.08,https://www.vgchartz.com/game/17385/minna-no-joushiki-ryoku-tv/?region=All,Misc
14077,P.T.O. IV: Pacific Theater of Operations,PS2,2003.0,Feb,3.0,undefined,KOEI  ,Koei  ,,,0.04,0.03,,0.01,0.08,https://www.vgchartz.com/game/1700/pto-iv-pacific-theater-of-operations/?region=All,Strategy
14078,Cosmic Family,Wii,2007.0,Sep,18.0,undefined,Ubisoft  ,Ubisoft Barcelona  ,,,0.07,0.0,,0.01,0.08,https://www.vgchartz.com/game/7485/cosmic-family/?region=All,Misc
14079,Tears to Tiara: Kakan no Daichi,PS3,2008.0,Jul,17.0,undefined,Aquaplus  ,Aquaplus  ,,,,,0.08,,0.08,https://www.vgchartz.com/game/19866/tears-to-tiara-kakan-no-daichi/?region=All,undefined
14080,My First Songs,Wii,2010.0,Oct,22.0,undefined,Mindscape  ,Mindscape Inc.  ,,,,0.07,,0.01,0.08,https://www.vgchartz.com/game/47836/my-first-songs/?region=All,Misc
14081,Mind Quiz: Your Brain Coach,DS,2007.0,Mar,13.0,undefined,Ubisoft  ,Sega  ,,,,,0.08,,0.08,https://www.vgchartz.com/game/2945/mind-quiz-your-brain-coach/?region=All,Misc
14082,Baroque,Wii,2008.0,Apr,8.0,undefined,Atlus  ,Sting  ,5.2,,0.07,0.0,0.0,0.01,0.08,https://www.vgchartz.com/game/17791/baroque/?region=All,Role-Playing
14083,Codename: Kids Next Door: Operation S.O.D.A.,GBA,2004.0,Nov,2.0,undefined,Global Star Software  ,Vicarious Visions  ,,,0.05,0.02,,0.0,0.08,https://www.vgchartz.com/game/26524/codename-kids-next-door-operation-soda/?region=All,Platform
14084,Far Cry Instincts Evolution,XB,2006.0,Mar,28.0,undefined,Ubisoft  ,Ubisoft Montreal  ,,,0.06,0.02,,0.0,0.08,https://www.vgchartz.com/game/713/far-cry-instincts-evolution/?region=All,Shooter
14085,Pinball Hall of Fame: The Gottlieb Collection,XB,2004.0,Nov,18.0,undefined,Crave Entertainment  ,FarSight Studios  ,,,0.06,0.02,,0.0,0.08,https://www.vgchartz.com/game/5581/pinball-hall-of-fame-the-gottlieb-collection/?region=All,Misc
14086,Conception: Please Give Birth to My Child!,PSP,2012.0,Apr,26.0,undefined,Spike  ,Spike  ,,,,,0.08,,0.08,https://www.vgchartz.com/game/70720/conception-please-give-birth-to-my-child/?region=All,Role-Playing
14087,Super Street Fighter IV: Arcade Edition,PC,2011.0,Jul,5.0,undefined,Capcom  ,Capcom / Dimps Corporation  ,8.5,,0.04,0.02,,0.01,0.08,https://www.vgchartz.com/game/50859/super-street-fighter-iv-arcade-edition/?region=All,undefined
14088,Medal of Honor: Underground,GBA,2002.0,Dec,2.0,undefined,"Destination Software, Inc  ",Rebellion Developments  ,,,0.05,0.02,,0.0,0.08,https://www.vgchartz.com/game/14948/medal-of-honor-underground/?region=All,Shooter
14089,Super Football,2600,1988.0,Jan,1.0,undefined,Atari  ,Atari  ,,,0.07,0.0,,0.0,0.08,https://www.vgchartz.com/game/21572/super-football/?region=All,Sports
14090,The Idolmaster: Gravure For You! Vol. 3,PS3,2011.0,Dec,29.0,undefined,Namco Bandai  ,Unknown  ,,,,,0.08,,0.08,https://www.vgchartz.com/game/70371/the-idolmaster-gravure-for-you-vol-3/?region=All,Misc
14091,Carol Vorderman's Sudoku,PSP,2007.0,Mar,6.0,undefined,Eidos Interactive  ,Empire Interactive  ,7.4,,0.06,0.0,,0.01,0.08,https://www.vgchartz.com/game/25119/carol-vordermans-sudoku/?region=All,Puzzle
14092,Scooby-Doo! Unmasked,XB,2005.0,Sep,12.0,undefined,THQ  ,Artificial Mind and Movement  ,,,0.06,0.02,,0.0,0.08,https://www.vgchartz.com/game/5670/scooby-doo-unmasked/?region=All,Platform
14093,Driven,GC,2002.0,Mar,30.0,undefined,BAM! Entertainment  ,BAM! Entertainment  ,,,0.06,0.02,,0.0,0.08,https://www.vgchartz.com/game/589/driven/?region=All,Racing
14094,Dynasty Warriors 3,XB,2002.0,Sep,24.0,undefined,KOEI  ,Omega Force  ,,,0.06,0.02,,0.0,0.08,https://www.vgchartz.com/game/612/dynasty-warriors-3/?region=All,Action
14095,Metal Gear Survive,XOne,2018.0,Feb,20.0,undefined,Konami Digital Entertainment  ,Konami Digital Entertainment  ,,,0.05,0.01,,0.01,0.08,https://www.vgchartz.com/game/213648/metal-gear-survive/?region=All,undefined
14096,Party Pigs: Farmyard Games,Wii,2009.0,May,19.0,undefined,Destineer  ,Data Design Interactive  ,,,0.07,,,0.0,0.08,https://www.vgchartz.com/game/33013/party-pigs-farmyard-games/?region=All,Misc
14097,Tennis no Oji-Sama Gyutto! DokiDoki Survival - Umi to Yama no Love Passion,DS,2011.0,Jun,23.0,undefined,Konami  ,Konami  ,,,,,0.08,,0.08,https://www.vgchartz.com/game/49753/tennis-no-oji-sama-gyutto-dokidoki-survival-umi-to-yama-no-love-passion/?region=All,Sports
14098,Nicola Kanshuu: Model Oshare * Audition Platinum,3DS,2012.0,Nov,8.0,undefined,Alchemist  ,Alchemist  ,,,,,0.08,,0.08,https://www.vgchartz.com/game/71139/nicola-kanshuu-model-oshare-audition-platinum/?region=All,undefined
14099,Junior Classic Books & Fairytales,DS,2010.0,Aug,3.0,undefined,Virtual Play Games  ,Navarre Corp  ,,,0.06,0.01,,0.01,0.08,https://www.vgchartz.com/game/47957/junior-classic-books-amp-fairytales/?region=All,Misc
14100,Fairy Tail: Portable Guild 2,PSP,2011.0,Mar,10.0,undefined,Konami  ,Konami  ,,,,,0.08,,0.08,https://www.vgchartz.com/game/48680/fairy-tail-portable-guild-2/?region=All,Fighting
14101,Little League World Series Baseball: Double Play,DS,2010.0,Jul,20.0,undefined,Activision  ,Black Lantern Studios  ,,,0.07,,,0.01,0.08,https://www.vgchartz.com/game/46212/little-league-world-series-baseball-double-play/?region=All,Sports
14102,MTV Music Generator 3: This Is the Remix,XB,2004.0,Jun,22.0,undefined,Codemasters  ,Mix Max  ,,,0.06,0.02,,0.0,0.08,https://www.vgchartz.com/game/1440/mtv-music-generator-3-this-is-the-remix/?region=All,Misc
14103,Shovel Knight,XOne,2015.0,Oct,13.0,undefined,Yacht Club Games  ,Yacht Club Games  ,,,0.0,,,0.0,0.0,https://www.vgchartz.com/game/85566/shovel-knight/?region=All,Platform
14104,Wizardry: Llylgamyn Saga,PS,1998.0,Feb,26.0,undefined,Locus  ,Soliton  ,,,,,0.07,0.0,0.07,https://www.vgchartz.com/game/4705/wizardry-llylgamyn-saga/?region=All,Role-Playing
14105,Agatha Christie: And Then There Were None,Wii,2008.0,Feb,25.0,undefined,The Adventure Company  ,AWE Games  ,,,0.06,0.01,,0.01,0.07,https://www.vgchartz.com/game/13670/agatha-christie-and-then-there-were-none/?region=All,Adventure
14106,God Wars: Future Past,PS4,2017.0,Jun,20.0,undefined,NIS America  ,Kadokawa Games  ,,,0.03,0.01,0.02,0.01,0.07,https://www.vgchartz.com/game/161533/god-wars-future-past/?region=All,undefined
14107,Kinnikuman Muscle Grand Prix Max 2: Tokumori,PS2,2008.0,Sep,25.0,undefined,Bandai  ,syn Sophia  ,,,,,0.07,,0.07,https://www.vgchartz.com/game/27375/kinnikuman-muscle-grand-prix-max-2-tokumori/?region=All,Fighting
14108,Gale Racer,SAT,1994.0,Dec,2.0,undefined,Sega  ,Sega  ,,,,,0.07,0.0,0.07,https://www.vgchartz.com/game/3378/gale-racer/?region=All,Racing
14109,In The Groove,PS2,2005.0,Jun,8.0,undefined,RedOctane  ,Roxor Games  ,,,0.04,0.03,,0.01,0.07,https://www.vgchartz.com/game/1021/in-the-groove/?region=All,Misc
14110,Myst,PS,1996.0,Sep,30.0,undefined,Psygnosis  ,Alfa System  ,,,,,0.07,0.0,0.07,https://www.vgchartz.com/game/3865/myst/?region=All,Adventure
14111,AKB1/149: Love Election,PSV,2012.0,Dec,20.0,undefined,Namco Bandai Games  ,ArtDink  ,,,,,0.07,,0.07,https://www.vgchartz.com/game/71309/akb1149-love-election/?region=All,Adventure
14112,Kung Fu Panda: Legendary Warriors,Wii,2008.0,Nov,5.0,undefined,Activision  ,Artificial Mind and Movement  ,,,0.07,0.0,,0.01,0.07,https://www.vgchartz.com/game/26172/kung-fu-panda-legendary-warriors/?region=All,Action
14113,World Tour Soccer 06,PSP,2006.0,Jun,27.0,undefined,Sony Computer Entertainment  ,SCEE London Studio  ,,,0.07,0.0,,0.01,0.07,https://www.vgchartz.com/game/2713/world-tour-soccer-06/?region=All,Sports
14114,Boku no Natsuyasumi Portable 2: Nazo Nazo Shimai to Chinbotsusen no Himitsu,PSP,2010.0,Jun,24.0,undefined,Sony Computer Entertainment  ,Millennium Kitchen  ,,,,,0.07,,0.07,https://www.vgchartz.com/game/44655/boku-no-natsuyasumi-portable-2-nazo-nazo-shimai-to-chinbotsusen-no-himitsu/?region=All,Adventure
14115,Naruto Shippuuden: Gekitou Ninja Taisen! EX 3,Wii,2008.0,Nov,27.0,undefined,Takara Tomy   ,8ing/Raizing  ,,,,,0.07,,0.07,https://www.vgchartz.com/game/27540/naruto-shippuuden-gekitou-ninja-taisen-ex-3/?region=All,undefined
14116,Magic Pengel: The Quest for Color,PS2,2003.0,Jun,26.0,undefined,Agetec  ,Garakuda Studio  ,,,0.04,0.03,,0.01,0.07,https://www.vgchartz.com/game/1233/magic-pengel-the-quest-for-color/?region=All,Role-Playing
14117,Animal Kingdom: Wildlife Expedition,Wii,2009.0,Sep,22.0,undefined,Natsume  ,Natsume  ,,,0.07,,,0.01,0.07,https://www.vgchartz.com/game/34269/animal-kingdom-wildlife-expedition/?region=All,Adventure
14118,NHL-Legacy Edition,PS3,2015.0,Sep,9.0,undefined,EA Sports  ,EA Canada  ,,,0.06,,,0.01,0.07,https://www.vgchartz.com/game/85618/nhl-legacy-edition/?region=All,undefined
14119,Gunblade NY & L.A. Machineguns Arcade Hits Pack,Wii,2010.0,Aug,24.0,undefined,Sega  ,Sega  ,,,0.06,0.01,,0.01,0.07,https://www.vgchartz.com/game/44702/gunblade-ny-amp-la-machineguns-arcade-hits-pack/?region=All,Shooter
14120,Culdcept Revolt,3DS,2017.0,Oct,3.0,undefined,NIS America  ,OmiyaSoft  ,7.3,,,,0.07,,0.07,https://www.vgchartz.com/game/127404/culdcept-revolt/?region=All,Strategy
