Rank,Name,Platform,Year,Month,Date,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,URL,New_Genre
13024,The Land Before Time: Great Valley Racing Adventure,PS,2001.0,May,4.0,undefined,TDK Mediactive  ,Vision Scape  ,,,0.05,0.04,,0.01,0.1,https://www.vgchartz.com/game/49582/the-land-before-time-great-valley-racing-adventure/?region=All,Racing
13025,The Walking Dead: Season Two,X360,2014.0,Oct,14.0,undefined,Telltale Games  ,Telltale Games  ,,,0.04,0.05,,0.01,0.1,https://www.vgchartz.com/game/77077/the-walking-dead-season-two/?region=All,Adventure
13026,King of Clubs: Mini Golf,Wii,2008.0,Aug,4.0,undefined,Crave Entertainment  ,Oxygen Interactive  ,,,0.09,0.0,,0.01,0.1,https://www.vgchartz.com/game/25565/king-of-clubs-mini-golf/?region=All,Sports
13027,Ultra Street Fighter IV,PS4,2015.0,May,26.0,undefined,Sony Computer Entertainment  ,Capcom  ,,,,0.08,,0.01,0.1,https://www.vgchartz.com/game/85764/ultra-street-fighter-iv/?region=All,Fighting
13028,Let's Sing 2016,PS4,2015.0,Oct,23.0,undefined,Ravenscourt  ,Voxler  ,,,0.08,,,0.02,0.1,https://www.vgchartz.com/game/85994/lets-sing-2016/?region=All,Action
13029,Disney Sing It! High School Musical 3: Senior Year,X360,2009.0,Feb,17.0,undefined,Disney Interactive Studios  ,Zoe Mode  ,,,0.09,,,0.01,0.1,https://www.vgchartz.com/game/32262/disney-sing-it-high-school-musical-3-senior-year/?region=All,Misc
13030,The Smurfs 2,WiiU,2013.0,Jul,23.0,undefined,Ubisoft  ,Way Forward  ,,,0.05,0.04,,0.01,0.1,https://www.vgchartz.com/game/74655/the-smurfs-2/?region=All,Platform
13031,MTX Mototrax,XB,2004.0,Mar,2.0,undefined,Activision  ,Left Field Productions  ,,,0.07,0.02,,0.0,0.1,https://www.vgchartz.com/game/1442/mtx-mototrax/?region=All,Racing
13032,Blast Chamber,PS,1996.0,Sep,30.0,undefined,Activision  ,Attention To Detail  ,,,0.05,0.04,,0.01,0.1,https://www.vgchartz.com/game/17459/blast-chamber/?region=All,Shooter
13033,Championship Pony,DS,2008.0,Mar,21.0,undefined,"Destination Software, Inc  ",Unknown  ,,,0.09,,,0.01,0.1,https://www.vgchartz.com/game/16648/championship-pony/?region=All,Simulation
13034,EyeToy: Operation Spy,PS2,2005.0,Nov,15.0,undefined,Sony Computer Entertainment  ,SCEE London Studio  ,,,0.05,0.04,,0.01,0.1,https://www.vgchartz.com/game/694/eyetoy-operation-spy/?region=All,Action
13035,Petz Hamsterz Superstarz,DS,2009.0,Nov,17.0,undefined,Ubisoft  ,Ubisoft  ,,,0.09,,,0.01,0.1,https://www.vgchartz.com/game/40679/petz-hamsterz-superstarz/?region=All,Simulation
13036,Sega Genesis Classics,XOne,2018.0,May,29.0,undefined,Sega  ,Sega  ,,,0.06,0.03,,0.01,0.1,https://www.vgchartz.com/game/221368/sega-genesis-classics/?region=All,undefined
13037,MotoGP 07,PS2,2007.0,Oct,23.0,undefined,Capcom  ,Milestone S.r.l.  ,,,0.05,0.04,,0.01,0.1,https://www.vgchartz.com/game/12354/motogp-07/?region=All,Racing
13038,Escape Dead Island,PS3,2014.0,Nov,18.0,undefined,Deep Silver  ,Fatshark  ,,,0.05,0.03,,0.02,0.1,https://www.vgchartz.com/game/83356/escape-dead-island/?region=All,Action
13039,Bejeweled Twist,DS,2010.0,Jan,19.0,undefined,PopCap Games  ,Griptonite Games  ,,,,0.08,,0.01,0.1,https://www.vgchartz.com/game/39328/bejeweled-twist/?region=All,Puzzle
13040,Option Tuning Car Battle,PS,1998.0,Jan,15.0,undefined,MTO  ,Unknown  ,,,,,0.09,0.01,0.1,https://www.vgchartz.com/game/3957/option-tuning-car-battle/?region=All,Racing
13041,Harvest Moon: Frantic Farming,DS,2009.0,Aug,25.0,undefined,Natsume  ,Natsume  ,7.0,,0.08,0.01,,0.01,0.1,https://www.vgchartz.com/game/31883/harvest-moon-frantic-farming/?region=All,Puzzle
13042,Kuroko no Basuke: Miracles to Victory,3DS,2014.0,Feb,20.0,undefined,Namco Bandai Games  ,Bandai Namco Games  ,,,,,0.1,,0.1,https://www.vgchartz.com/game/79228/kuroko-no-basuke-miracles-to-victory/?region=All,undefined
13043,Resident Evil 4,PS4,2016.0,Aug,30.0,undefined,Capcom  ,Capcom  ,,,0.07,,0.01,0.02,0.1,https://www.vgchartz.com/game/120131/resident-evil-4/?region=All,Action
13044,The Secret Saturdays: Beasts of the 5th Sun,Wii,2009.0,Oct,20.0,undefined,D3 Publisher  ,High Voltage Software  ,,,0.09,0.0,,0.01,0.1,https://www.vgchartz.com/game/34826/the-secret-saturdays-beasts-of-the-5th-sun/?region=All,Action
13045,Derby Jockey 2,SNES,1995.0,Sep,29.0,undefined,Asmik Corp  ,Muse Soft  ,,,,,0.1,0.0,0.1,https://www.vgchartz.com/game/3069/derby-jockey-2/?region=All,Sports
13046,Resident Evil: Revelations 2,X360,2015.0,Feb,25.0,undefined,Capcom  ,Capcom  ,,,0.07,0.02,,0.01,0.1,https://www.vgchartz.com/game/84246/resident-evil-revelations-2/?region=All,Action
13047,Star Wars: Lethal Alliance,DS,2006.0,Dec,14.0,undefined,Ubisoft  ,Ubisoft Casablanca  ,,,0.08,0.01,,0.01,0.1,https://www.vgchartz.com/game/5773/star-wars-lethal-alliance/?region=All,Action
13048,Dead or Alive 5 Last Round,XOne,2015.0,Feb,17.0,undefined,Tecmo Koei  ,Team Ninja  ,7.5,,0.05,0.03,0.01,0.01,0.1,https://www.vgchartz.com/game/85040/dead-or-alive-5-last-round/?region=All,undefined
13049,Tornado Outbreak,Wii,2009.0,Sep,29.0,undefined,Konami  ,Loose Cannon Studios  ,,,0.09,0.0,,0.01,0.1,https://www.vgchartz.com/game/36284/tornado-outbreak/?region=All,Action
13050,Blue Dragon: Awakened Shadow,DS,2010.0,May,18.0,undefined,D3 Publisher  ,Mistwalker Corporation / tri-Crescendo / Bird Studio  ,5.7,,0.06,0.0,0.03,0.0,0.1,https://www.vgchartz.com/game/36205/blue-dragon-awakened-shadow/?region=All,Role-Playing
13051,Famicom Mini: Mappy,GBA,2004.0,Feb,14.0,undefined,Nintendo  ,Namco  ,,,,,0.09,0.0,0.1,https://www.vgchartz.com/game/3249/famicom-mini-mappy/?region=All,Platform
13052,Happy Feet Two,X360,2011.0,Nov,8.0,undefined,Warner Bros. Interactive  ,KMM Games  ,,,0.08,0.01,,0.01,0.1,https://www.vgchartz.com/game/53152/happy-feet-two/?region=All,Action
13053,iCarly 2: iJoin The Click!,Wii,2010.0,Nov,16.0,undefined,Activision  ,Blitz Games  ,,,0.08,0.01,,0.01,0.1,https://www.vgchartz.com/game/47161/icarly-2-ijoin-the-click/?region=All,Adventure
13054,Reign of Fire,XB,2002.0,Oct,22.0,undefined,BAM! Entertainment  ,Kuju Entertainment  ,,,0.07,0.02,,0.0,0.1,https://www.vgchartz.com/game/1876/reign-of-fire/?region=All,Shooter
13055,Pro Evolution Soccer 2017,XOne,2016.0,Sep,13.0,undefined,Konami Digital Entertainment  ,PES Productions  ,,,0.05,0.03,,0.01,0.1,https://www.vgchartz.com/game/126530/pro-evolution-soccer-2017/?region=All,Sports
13056,Descent Maximum,PS,1997.0,Apr,30.0,undefined,Interplay  ,Parallax Software  ,,,0.05,0.04,,0.01,0.1,https://www.vgchartz.com/game/30291/descent-maximum/?region=All,Shooter
13057,Cartoon Network: Punch Time Explosion,3DS,2011.0,Jun,2.0,undefined,Crave Entertainment  ,Papaya Studios  ,5.6,,0.07,0.02,,0.01,0.1,https://www.vgchartz.com/game/50358/cartoon-network-punch-time-explosion/?region=All,Fighting
13058,Dead or Alive 5 Plus,PSV,2013.0,Mar,19.0,undefined,Tecmo Koei  ,Team Ninja  ,8.0,,,0.06,0.03,0.02,0.1,https://www.vgchartz.com/game/71754/dead-or-alive-5-plus/?region=All,undefined
13059,Pro Evolution Soccer 2013,Wii,2012.0,Nov,6.0,undefined,Konami Digital Entertainment  ,Konami  ,,,,0.03,0.06,0.0,0.1,https://www.vgchartz.com/game/71106/pro-evolution-soccer-2013/?region=All,Sports
13060,Digimon World DS,DS,2006.0,Nov,7.0,undefined,Namco Bandai  ,Namco Bandai Games America  ,,,0.09,,,0.01,0.1,https://www.vgchartz.com/game/6709/digimon-world-ds/?region=All,Role-Playing
13061,Dora's Cooking Club,DS,2010.0,Oct,26.0,undefined,2K Play  ,2K Play  ,,,0.08,0.01,,0.01,0.1,https://www.vgchartz.com/game/52916/doras-cooking-club/?region=All,Misc
13062,Shining Force EXA,PS2,2007.0,Mar,20.0,undefined,Sega  ,Neverland  ,,,,,0.1,,0.1,https://www.vgchartz.com/game/4306/shining-force-exa/?region=All,Role-Playing
13063,Virtual Pro Wrestling,PS,1996.0,Sep,13.0,undefined,Asmik Ace Entertainment  ,Aki Corporation  ,,,,,0.09,0.01,0.1,https://www.vgchartz.com/game/4672/virtual-pro-wrestling/?region=All,Fighting
13064,Hakuoki: Demon of the Fleeting Blossom,PSP,2012.0,Feb,14.0,undefined,Aksys Games  ,Idea Factory  ,,,0.08,,,0.01,0.1,https://www.vgchartz.com/game/65620/hakuoki-demon-of-the-fleeting-blossom/?region=All,Adventure
13065,Shadow Tower,PS,1999.0,Oct,31.0,undefined,Agetec  ,From Software  ,5.7,,0.01,0.01,0.07,0.01,0.1,https://www.vgchartz.com/game/4288/shadow-tower/?region=All,Role-Playing
13066,Horse Life Adventures,DS,2009.0,Nov,3.0,undefined,Valcon Games  ,NEKO Entertainment Yullaby  ,,,0.08,0.01,,0.01,0.1,https://www.vgchartz.com/game/36878/horse-life-adventures/?region=All,Simulation
13067,Luminous Arc 2 (JP sales),DS,2008.0,Nov,18.0,undefined,Atlus  ,imageepoch Inc.  ,,,,,0.1,,0.1,https://www.vgchartz.com/game/13743/luminous-arc-2-jp-sales/?region=All,Role-Playing
13068,Utawarerumono: Mask of Truth,PSV,2017.0,Sep,5.0,undefined,Atlus  ,Aqua Plus  ,,,0.01,,0.08,0.0,0.1,https://www.vgchartz.com/game/136481/utawarerumono-mask-of-truth/?region=All,undefined
13069,CSI: Hard Evidence,X360,2007.0,Sep,26.0,undefined,Ubisoft  ,Telltale Games  ,,,0.07,0.02,,0.01,0.1,https://www.vgchartz.com/game/7521/csi-hard-evidence/?region=All,Adventure
13070,Watchmen: The End is Nigh Part 1 & 2,X360,2009.0,Jul,21.0,undefined,Warner Bros. Interactive  ,Deadline Games  ,,,0.09,0.0,,0.01,0.1,https://www.vgchartz.com/game/35560/watchmen-the-end-is-nigh-part-1-amp-2/?region=All,Action
13071,Kuroko's Basketball: Ties to Future,3DS,2015.0,Mar,26.0,undefined,Namco Bandai Games  ,Bandai Namco Games  ,,,,,0.1,,0.1,https://www.vgchartz.com/game/85326/kurokos-basketball-ties-to-future/?region=All,Action
13072,Resident Evil: Origins Collection,XOne,2016.0,Jan,19.0,undefined,Capcom  ,Capcom  ,,,0.07,0.02,,0.01,0.1,https://www.vgchartz.com/game/85545/resident-evil-origins-collection/?region=All,undefined
13073,Ford Racing 3,DS,2005.0,Dec,7.0,undefined,Empire Interactive  ,Visual Impact  ,,,0.09,,,0.01,0.1,https://www.vgchartz.com/game/5123/ford-racing-3/?region=All,Racing
13074,Persona Q2: New Cinema Labyrinth,3DS,2019.0,Jun,4.0,undefined,Atlus  ,Atlus  ,,,,,0.1,,0.1,https://www.vgchartz.com/game/222497/persona-q2-new-cinema-labyrinth/?region=All,undefined
13075,Ice Age 2: The Meltdown,XB,2006.0,Mar,14.0,undefined,Vivendi Games  ,Eurocom Entertainment Software  ,6.8,,0.07,0.02,,0.0,0.1,https://www.vgchartz.com/game/5213/ice-age-2-the-meltdown/?region=All,Platform
13076,Guilty Gear Isuka,PS2,2004.0,Nov,2.0,undefined,Sammy Corporation  ,Arc System Works  ,,,0.05,0.04,,0.01,0.1,https://www.vgchartz.com/game/919/guilty-gear-isuka/?region=All,Fighting
13077,Shadow Master,PS,1997.0,Dec,31.0,undefined,Sony Computer Entertainment  ,Hammerhead  ,,,0.05,0.04,,0.01,0.1,https://www.vgchartz.com/game/16149/shadow-master/?region=All,Adventure
13078,Global Touring Challenge: Africa,PS2,2002.0,Jun,14.0,undefined,Majesco  ,Rage Software  ,,,0.05,0.04,,0.01,0.1,https://www.vgchartz.com/game/918/global-touring-challenge-africa/?region=All,Racing
13079,Man vs. Wild,X360,2011.0,Apr,26.0,undefined,Crave Entertainment  ,Scientifically Proven  ,,,0.09,,,0.01,0.1,https://www.vgchartz.com/game/45859/man-vs-wild/?region=All,Action
13080,Sword Art Online: Fatal Bullet,XOne,2018.0,Feb,23.0,undefined,Namco Bandai Games  ,Dimps Corporation  ,,,0.09,,,0.01,0.1,https://www.vgchartz.com/game/203228/sword-art-online-fatal-bullet/?region=All,undefined
13081,Classic NES Series: Excitebike,GBA,2004.0,Jun,2.0,undefined,Nintendo  ,Nintendo  ,6.4,,,,0.1,,0.1,https://www.vgchartz.com/game/3245/classic-nes-series-excitebike/?region=All,Racing
13082,Young Justice: Legacy,PS3,2013.0,Nov,19.0,undefined,Warner Bros. Interactive Entertainment  ,Freedom Factory Studios  ,,,0.06,0.01,,0.02,0.1,https://www.vgchartz.com/game/71636/young-justice-legacy/?region=All,Action
13083,Tokimeki Memorial: Taisen Pazurudama,PS,1996.0,Sep,27.0,undefined,Konami  ,Konami  ,,,,,0.09,0.01,0.1,https://www.vgchartz.com/game/4596/tokimeki-memorial-taisen-pazurudama/?region=All,Puzzle
13084,The Legend of Heroes: Trails in the Sky,PSP,2011.0,Mar,29.0,undefined,Xseed Games  ,Nihon Falcom Corporation  ,8.1,,0.06,0.0,0.03,,0.1,https://www.vgchartz.com/game/3205/the-legend-of-heroes-trails-in-the-sky/?region=All,undefined
13085,Shantae and the Pirate's Curse,3DS,2016.0,Oct,18.0,undefined,WayForward Technologies  ,WayForward Technologies  ,7.7,,0.05,,0.04,0.01,0.1,https://www.vgchartz.com/game/85007/shantae-and-the-pirates-curse/?region=All,Platform
13086,Heatseeker,Wii,2007.0,May,1.0,undefined,Codemasters  ,IR Gurus  ,5.5,,0.08,0.0,,0.01,0.1,https://www.vgchartz.com/game/6084/heatseeker/?region=All,Action
13087,MotoGP 2,XB,2003.0,May,21.0,undefined,THQ  ,Climax Group  ,,,0.07,0.02,,0.0,0.1,https://www.vgchartz.com/game/1429/motogp-2/?region=All,Racing
13088,Pro Yakyuu Famista DS,DS,2007.0,Nov,15.0,undefined,Namco Bandai  ,Bandai Namco Games  ,,,,,0.1,,0.1,https://www.vgchartz.com/game/12808/pro-yakyuu-famista-ds/?region=All,Sports
13089,Ultimate Muscle - The Kinnikuman Legacy: The Path of the Superhero,GBA,2003.0,Jun,5.0,undefined,Bandai  ,Banpresto  ,,,0.05,0.02,0.03,0.0,0.1,https://www.vgchartz.com/game/3600/ultimate-muscle-the-kinnikuman-legacy-the-path-of-the-superhero/?region=All,Fighting
13090,Emergency 2012,PC,2011.0,Jan,5.0,undefined,THQ  ,Quadriga Games  ,,,0.04,0.05,,0.01,0.1,https://www.vgchartz.com/game/49489/emergency-2012/?region=All,Simulation
13091,PAC-MAN and the Ghostly Adventures,3DS,2013.0,Nov,5.0,undefined,Namco Bandai Games  ,Inti Creates  ,,,0.05,0.04,,0.01,0.1,https://www.vgchartz.com/game/72171/pac-man-and-the-ghostly-adventures/?region=All,Platform
13092,National Geographic Challenge!,Wii,2011.0,Nov,23.0,undefined,Ignition Entertainment  ,Gusto Games  ,,,0.07,0.02,,0.01,0.1,https://www.vgchartz.com/game/50046/national-geographic-challenge/?region=All,Misc
13093,Power Stone Collection,PSP,2006.0,Oct,31.0,undefined,Capcom  ,Capcom  ,,,0.08,0.0,,0.01,0.1,https://www.vgchartz.com/game/1778/power-stone-collection/?region=All,Action
13094,Déraciné,PS4,2018.0,Nov,6.0,undefined,Sony Interactive Entertainment  ,From Software  ,,,0.07,,0.01,0.02,0.1,https://www.vgchartz.com/game/222741/deracine/?region=All,undefined
13095,Ninja Reflex,DS,2008.0,Mar,4.0,undefined,Electronic Arts  ,Sanzaru Games  ,,,0.09,,,0.01,0.1,https://www.vgchartz.com/game/15708/ninja-reflex/?region=All,Action
13096,Squinkies 2: Adventure Mall Surprize!,DS,2011.0,Oct,25.0,undefined,Activision  ,Activision  ,,,0.09,,,0.01,0.1,https://www.vgchartz.com/game/67116/squinkies-2-adventure-mall-surprize/?region=All,Platform
13097,Paws & Claws: Pet Vet,Wii,2009.0,Aug,18.0,undefined,THQ  ,ValuSoft  ,,,0.09,,,0.01,0.1,https://www.vgchartz.com/game/36591/paws-amp-claws-pet-vet/?region=All,Simulation
13098,Hyperdimension Idol Neptunia PP,PSV,2014.0,Jun,3.0,undefined,Namco Bandai Games  ,Idea Factory  ,,,0.02,0.02,0.04,0.01,0.1,https://www.vgchartz.com/game/71700/hyperdimension-idol-neptunia-pp/?region=All,Misc
13099,Ar tonelico: Melody of Elemia,PS2,2007.0,Feb,6.0,undefined,Nippon Ichi Software  ,Gust  ,7.0,,,,0.1,,0.1,https://www.vgchartz.com/game/2850/ar-tonelico-melody-of-elemia/?region=All,Role-Playing
13100,Gundam Breaker,PSV,2013.0,Oct,31.0,undefined,Namco Bandai Games  ,Bandai  ,,,,,0.1,,0.1,https://www.vgchartz.com/game/76990/gundam-breaker/?region=All,Action
13101,NASCAR,PSP,2006.0,Sep,6.0,undefined,EA Sports  ,EA Tiburon  ,7.2,,0.09,,,0.01,0.1,https://www.vgchartz.com/game/5418/nascar/?region=All,Racing
13102,Sol Trigger,PSP,2012.0,Oct,4.0,undefined,Image Epoch  ,Image Epoch  ,,,,,0.1,,0.1,https://www.vgchartz.com/game/71057/sol-trigger/?region=All,Role-Playing
13103,Darkest of Days,X360,2009.0,Sep,8.0,undefined,Phantom EFX  ,8MonkeyLabs  ,4.6,,0.09,,,0.01,0.1,https://www.vgchartz.com/game/35520/darkest-of-days/?region=All,Shooter
13104,Kiniro no Corda 3,PSP,2010.0,Feb,25.0,undefined,KOEI  ,Koei  ,,,,,0.1,,0.1,https://www.vgchartz.com/game/40263/kiniro-no-corda-3/?region=All,Adventure
13105,Castlevania Double Pack,GBA,2006.0,Jan,11.0,undefined,Konami  ,KCET  ,9.0,,0.07,0.03,,0.0,0.1,https://www.vgchartz.com/game/13620/castlevania-double-pack/?region=All,Platform
13106,Skylanders: Spyro's Adventure,PC,2011.0,Oct,16.0,undefined,Activision  ,Toys for Bob  ,,,0.05,0.03,,0.01,0.1,https://www.vgchartz.com/game/51752/skylanders-spyros-adventure/?region=All,Action
13107,Ballistic: Ecks vs. Sever,GBA,2002.0,Sep,14.0,undefined,BAM! Entertainment  ,Crawfish Interactive  ,7.3,,0.07,0.03,,0.0,0.1,https://www.vgchartz.com/game/26229/ballistic-ecks-vs-sever/?region=All,Shooter
13108,"Blast Works: Build, Trade, Destroy",Wii,2008.0,Jun,11.0,undefined,Majesco  ,BudCat Creations  ,8.2,,0.09,0.0,,0.01,0.1,https://www.vgchartz.com/game/21910/blast-works-build-trade-destroy/?region=All,Shooter
13109,Touch Detective,DS,2006.0,Oct,24.0,undefined,Atlus  ,"BeeWorks Co., Ltd.  ",,,0.06,0.03,,0.01,0.1,https://www.vgchartz.com/game/2514/touch-detective/?region=All,Adventure
13110,Alvin and the Chipmunks: The Squeakquel,Wii,2009.0,Dec,1.0,undefined,Majesco  ,ImaginEngine  ,,,0.09,0.0,,0.01,0.1,https://www.vgchartz.com/game/39368/alvin-and-the-chipmunks-the-squeakquel/?region=All,Misc
13111,Jikkyou Powerful Pro Yakyuu 11,GC,2004.0,Jul,15.0,undefined,Konami  ,Diamond Head  ,,,,,0.09,0.0,0.1,https://www.vgchartz.com/game/4054/jikkyou-powerful-pro-yakyuu-11/?region=All,Sports
13112,Steel Battalion,XB,2002.0,Nov,21.0,undefined,Capcom  ,"Capcom Production Studio 4 / Nude Maker Co., Ltd.  ",7.7,,0.05,0.02,0.02,0.0,0.1,https://www.vgchartz.com/game/4526/steel-battalion/?region=All,Simulation
13113,Battlefield V,PC,2018.0,Nov,20.0,undefined,Electronic Arts  ,EA DICE  ,,,,0.09,,0.01,0.1,https://www.vgchartz.com/game/221996/battlefield-v/?region=All,undefined
13114,Street Fighter Collection,PS,1997.0,Nov,30.0,undefined,Capcom  ,Capcom  ,,,,,0.09,0.01,0.1,https://www.vgchartz.com/game/4382/street-fighter-collection/?region=All,Fighting
13115,Digimon Story: Super Xros Wars Blue/Red,DS,2011.0,Mar,3.0,undefined,Namco Bandai  ,Namco Bandai Games  ,,,,,0.1,,0.1,https://www.vgchartz.com/game/48662/digimon-story-super-xros-wars-bluered/?region=All,Role-Playing
13116,Rio,X360,2011.0,Apr,12.0,undefined,THQ  ,TBA  ,,,0.05,0.03,,0.01,0.1,https://www.vgchartz.com/game/50250/rio/?region=All,Misc
13117,Ultimate Marvel vs. Capcom 3,PS3,2011.0,Nov,15.0,undefined,Capcom  ,Capcom  ,,,,0.04,0.04,0.01,0.1,https://www.vgchartz.com/game/64624/ultimate-marvel-vs-capcom-3/?region=All,Fighting
13118,Tennis no Oji-Sama: Motto Gakuensai no Ouji-Sama - More Sweet Edition,DS,2010.0,Feb,11.0,undefined,Konami  ,Silicon Studio  ,,,,,0.1,,0.1,https://www.vgchartz.com/game/40258/tennis-no-oji-sama-motto-gakuensai-no-ouji-sama-more-sweet-edition/?region=All,Sports
13119,SNK vs. Capcom Card Fighters DS,DS,2007.0,Apr,24.0,undefined,SNK Playmore  ,SNK Playmore Corporation  ,,,0.09,,,0.01,0.1,https://www.vgchartz.com/game/6123/snk-vs-capcom-card-fighters-ds/?region=All,Strategy
13120,MX SuperFly featuring Ricky Carmichael,XB,2002.0,Nov,20.0,undefined,THQ  ,Pacific Coast Power & Light  ,,,0.07,0.02,,0.0,0.1,https://www.vgchartz.com/game/1458/mx-superfly-featuring-ricky-carmichael/?region=All,Racing
